species,num_genomes,rep_number,centroid_90,centroid_99
783244,15,7,1771,5129
571325,6,1,1607,1634
240891,5,4,1355,2344
240891,20,5,1844,4362
571325,5,2,1570,1588
240891,8,7,1515,2926
988598,29,0,3744,5030
611554,17,3,2566,3881
240891,14,1,1592,3542
988598,26,9,3829,5282
571325,11,0,1973,2055
611554,4,8,1779,1894
240891,30,9,1758,4843
783244,31,0,2202,8900
783244,28,6,2144,8573
783244,8,0,1627,4533
240891,3,1,1147,1713
240891,8,1,1463,2852
988598,24,8,3815,5098
240891,12,7,1692,3696
783244,2,9,1158,1447
571325,20,1,1869,2029
783244,9,2,1625,4195
611554,32,4,3226,6014
988598,15,4,2958,3886
988598,10,4,2901,3509
240891,3,3,1212,1647
783244,12,4,1701,5256
240891,6,4,1438,2676
240891,5,0,1380,2373
571325,9,5,1653,1736
240891,2,8,1243,1670
571325,12,5,1715,1778
988598,7,1,2594,3026
240891,8,8,1352,2664
783244,28,5,2107,8929
988598,26,7,4031,5876
240891,4,8,1258,1710
783244,48,2,2468,12026
240891,27,1,1749,4828
988598,24,4,3849,5029
240891,13,4,1584,3523
240891,6,3,1382,2502
571325,20,0,1990,2162
988598,26,6,3936,5269
988598,6,5,2830,3482
988598,7,5,2936,3456
783244,21,6,2168,8377
988598,29,1,3935,5805
988598,5,6,2784,3405
240891,18,4,1738,4336
240891,22,8,1838,4445
783244,43,1,2520,11104
783244,35,6,2308,9991
619501,2,4,1154,1692
571325,12,4,1816,1946
988598,21,5,4108,5472
240891,14,0,1620,3647
783244,26,6,2285,8782
988598,75,4,5128,8606
783244,12,2,1703,5420
240891,10,7,1466,3033
240891,7,5,1367,2369
240891,27,3,1900,4844
783244,12,0,1861,5816
988598,75,7,5096,7920
571325,9,6,1716,1797
988598,7,3,2213,2417
988598,29,6,3995,5480
611554,33,2,3161,5860
783244,14,5,1751,4904
240891,3,9,1188,1467
611554,7,0,2026,2377
783244,7,5,1658,4181
240891,6,9,1462,2556
988598,83,1,4884,8278
783244,31,9,2551,10073
611554,3,6,1906,1967
240891,5,9,1318,2153
611554,3,2,1796,1884
240891,4,3,1347,2103
240891,18,5,1653,4125
240891,18,3,1838,4143
240891,5,5,1369,2516
988598,55,7,4508,6926
988598,9,4,2667,3161
988598,75,3,4994,7918
611554,8,5,2312,3568
611554,5,3,1757,2150
240891,9,7,1375,2776
240891,14,6,1612,3764
783244,11,6,1667,4434
783244,10,3,1669,4967
988598,24,7,3437,4654
988598,127,5,5627,9482
783244,11,2,1745,5524
988598,5,4,2636,2960
988598,103,8,5039,8174
783244,9,1,1676,4762
619501,4,7,1293,2854
240891,9,4,1486,2883
988598,21,2,3951,5967
988598,9,3,2971,3550
988598,67,8,4698,7105
988598,67,2,4256,6108
988598,49,4,4408,6426
240891,27,9,1760,4765
783244,39,9,2467,11094
988598,26,2,4100,5375
988598,26,4,3895,5673
571325,18,1,1974,2203
240891,4,9,1369,2166
988598,103,5,5136,8362
240891,13,6,1706,3815
240891,7,3,1469,2799
240891,7,0,1503,2805
783244,26,8,2100,8081
988598,67,6,4694,7619
240891,7,2,1440,2680
988598,103,0,5147,8632
988598,114,0,5368,8761
619501,2,9,1061,1578
240891,10,3,1493,2999
240891,2,4,1151,1375
240891,18,7,1795,4191
611554,6,8,2090,2788
240891,4,0,1215,2027
783244,31,8,2350,9260
240891,5,6,1335,2260
240891,2,1,1136,1325
611554,9,1,2288,2976
783244,6,8,1465,3684
611554,3,1,1895,2174
240891,8,6,1416,2769
988598,55,5,4552,7060
240891,4,2,1246,1824
240891,22,6,1709,4518
240891,18,0,1702,4188
240891,7,1,1378,2652
240891,6,8,1353,2306
988598,40,3,4019,5624
240891,4,7,1294,2077
240891,20,0,1826,4557
571325,4,0,1599,1610
240891,7,4,1416,2664
240891,18,2,1814,4395
988598,36,7,3832,5303
988598,103,3,5221,8276
988598,103,6,5623,9551
783244,28,9,2094,8347
240891,22,3,1868,4523
783244,39,2,2372,10626
240891,9,0,1493,3032
783244,48,8,2648,12366
571325,18,4,1983,2188
783244,35,8,2481,10477
783244,9,4,1565,4563
571325,25,5,2199,2484
783244,28,7,2326,9429
988598,36,9,4426,6560
783244,17,6,1998,6561
240891,3,6,1252,1831
783244,14,8,1754,4977
783244,49,5,2639,12273
783244,17,7,2099,6937
571325,17,1,1849,2009
571325,2,3,1214,1218
