centroid_75,classification
ERR10897943.mbin.2_00725,Mixed
ERR10897943.sbin.1_00051,Mixed
ERR10897943.sbin.1_00522,Mixed
ERR10897943.sbin.1_00523,Mixed
ERR10897943.sbin.1_00524,Mixed
ERR10897943.sbin.1_00525,Mixed
ERR10897943.sbin.1_01111,Mixed
ERR10897943.sbin.1_01930,Mixed
ERR10897947.mbin.1_00104,Mixed
ERR10897951.sbin.2_01109,Mixed
ERR10897951.sbin.2_01110,Mixed
ERR10897951.sbin.2_01122,Mixed
ERR10897951.sbin.2_01123,Mixed
ERR10897964.mbin.2_00220,Mixed
ERR10897964.mbin.2_01103,Mixed
ERR10897964.sbin.1_00278,Mixed
ERR10897964.sbin.1_00596,VMGC
ERR10897964.sbin.1_00597,VMGC
ERR10897964.sbin.1_00599,VMGC
ERR10897964.sbin.1_00600,VMGC
ERR10897964.sbin.1_00601,VMGC
ERR10897964.sbin.1_00602,VMGC
ERR10897964.sbin.1_00603,VMGC
ERR10897964.sbin.1_00604,VMGC
ERR10897967.sbin.2_00321,Mixed
ERR10897967.sbin.2_01060,Mixed
ERR10897973.mbin.1_00932,Mixed
ERR10897974.mbin.1_00574,Mixed
ERR10897974.mbin.1_01032,Mixed
ERR10897979.sbin.2_00440,Mixed
ERR10897979.sbin.2_00762,Mixed
ERR10897985.sbin.3_00753,VMGC
ERR10897985.sbin.3_00754,VMGC
ERR10897985.sbin.3_00755,VMGC
ERR10897985.sbin.3_00756,VMGC
ERR10897985.sbin.3_00757,VMGC
ERR10897985.sbin.3_00759,VMGC
ERR10897985.sbin.3_00760,VMGC
ERR10897985.sbin.3_00762,VMGC
ERR10897985.sbin.3_00764,VMGC
ERR10897992.mbin.1_00295,Mixed
ERR10897992.sbin.1_00012,Mixed
ERR10897992.sbin.1_00029,Mixed
ERR10897992.sbin.1_00031,Mixed
ERR10897992.sbin.1_00077,VMGC
ERR10897992.sbin.1_00201,Mixed
ERR10897992.sbin.1_00203,Mixed
ERR10897992.sbin.1_00211,Mixed
ERR10897992.sbin.1_00212,Mixed
ERR10897992.sbin.1_00312,Mixed
ERR10897992.sbin.1_00313,Mixed
ERR10897992.sbin.1_00314,Mixed
ERR10897992.sbin.1_00315,Mixed
ERR10897992.sbin.1_00316,Mixed
ERR10897992.sbin.1_00317,Mixed
ERR10897992.sbin.1_00318,Mixed
ERR10897992.sbin.1_00354,Mixed
ERR10897992.sbin.1_00355,Mixed
ERR10897992.sbin.1_00360,Mixed
ERR10897992.sbin.1_00433,Mixed
ERR10897992.sbin.1_00549,Mixed
ERR10897992.sbin.1_00550,Mixed
ERR10897992.sbin.1_00552,Mixed
ERR10897992.sbin.1_00553,Mixed
ERR10897992.sbin.1_00554,Mixed
ERR10897992.sbin.1_00555,Mixed
ERR10897992.sbin.1_00557,Mixed
ERR10897992.sbin.1_00558,Mixed
ERR10897992.sbin.1_00584,Mixed
ERR10897992.sbin.1_00585,Mixed
ERR10897992.sbin.1_00658,Mixed
ERR10897992.sbin.1_00660,Mixed
ERR10897992.sbin.1_00663,VMGC
ERR10897992.sbin.1_00664,VMGC
ERR10897992.sbin.1_00665,VMGC
ERR10897992.sbin.1_00666,Mixed
ERR10897992.sbin.1_00830,Mixed
ERR10897992.sbin.1_00832,Mixed
ERR10897992.sbin.1_00833,Mixed
ERR10897992.sbin.1_00835,Mixed
ERR10897992.sbin.1_00836,Mixed
ERR10897992.sbin.1_01143,VMGC
ERR10897992.sbin.1_01144,VMGC
ERR10897992.sbin.1_01424,Mixed
ERR10897992.sbin.1_01516,VMGC
ERR10897992.sbin.1_01517,Mixed
ERR10897992.sbin.1_01518,Mixed
ERR10897992.sbin.1_01519,Mixed
ERR10897992.sbin.1_01720,Mixed
ERR10897992.sbin.1_01819,Mixed
ERR10897992.sbin.1_01821,Mixed
ERR10897992.sbin.1_01822,Mixed
ERR10897992.sbin.1_01823,Mixed
ERR10897992.sbin.1_01828,Mixed
ERR10897992.sbin.1_01829,Mixed
ERR10897992.sbin.1_01942,Mixed
ERR10897992.sbin.1_01945,Mixed
ERR10897992.sbin.1_01957,Mixed
ERR10897992.sbin.1_01958,Mixed
ERR10897992.sbin.1_01959,Mixed
ERR10897999.sbin.2_00142,Mixed
ERR10897999.sbin.2_00145,Mixed
ERR10897999.sbin.2_00147,Mixed
ERR10897999.sbin.2_00484,Mixed
ERR10897999.sbin.2_00487,Mixed
ERR10897999.sbin.2_00490,Mixed
ERR10897999.sbin.2_00491,Mixed
ERR10897999.sbin.2_00492,Mixed
ERR10897999.sbin.2_00493,Mixed
ERR10897999.sbin.2_00495,Mixed
ERR10897999.sbin.2_00496,Mixed
ERR10897999.sbin.2_00498,Mixed
ERR10897999.sbin.2_00500,Mixed
ERR10897999.sbin.2_00501,Mixed
ERR10897999.sbin.2_00502,Mixed
ERR10897999.sbin.2_00503,Mixed
ERR10897999.sbin.2_00599,Mixed
ERR10897999.sbin.2_00702,Mixed
ERR10897999.sbin.2_00756,Mixed
ERR10897999.sbin.2_00757,Mixed
ERR10897999.sbin.2_00758,Mixed
ERR10897999.sbin.2_00759,Mixed
ERR10897999.sbin.2_00760,Mixed
ERR10897999.sbin.2_00762,Mixed
ERR10897999.sbin.2_00763,Mixed
ERR10897999.sbin.2_00764,Mixed
ERR10897999.sbin.2_00765,Mixed
ERR10897999.sbin.2_00766,Mixed
ERR10897999.sbin.2_00877,Mixed
ERR10897999.sbin.2_00879,Mixed
ERR10897999.sbin.2_00880,Mixed
ERR10897999.sbin.2_00883,Mixed
ERR10897999.sbin.2_00884,Mixed
ERR10897999.sbin.2_00886,Mixed
ERR10897999.sbin.2_00887,Mixed
ERR10897999.sbin.2_00937,Mixed
ERR10897999.sbin.2_00938,Mixed
ERR10897999.sbin.2_00939,Mixed
ERR10897999.sbin.2_00942,Mixed
ERR10897999.sbin.2_00943,Mixed
ERR10897999.sbin.2_00965,Mixed
ERR10897999.sbin.2_01026,Mixed
ERR10897999.sbin.2_01028,Mixed
ERR10897999.sbin.2_01029,Mixed
ERR10897999.sbin.2_01030,Mixed
ERR10897999.sbin.2_01031,Mixed
ERR10897999.sbin.2_01034,Mixed
ERR10897999.sbin.2_01035,Mixed
ERR10897999.sbin.2_01036,Mixed
ERR10897999.sbin.2_01038,Mixed
ERR10897999.sbin.2_01039,Mixed
ERR10897999.sbin.2_01314,Mixed
ERR10897999.sbin.2_01373,Mixed
ERR10897999.sbin.2_01376,VMGC
ERR10897999.sbin.2_01377,VMGC
ERR10897999.sbin.2_01378,Mixed
ERR10897999.sbin.2_01379,VMGC
ERR10897999.sbin.2_01380,VMGC
ERR10897999.sbin.2_01455,Mixed
ERR10897999.sbin.2_01467,Mixed
ERR10897999.sbin.2_01468,Mixed
ERR10897999.sbin.2_01470,Mixed
ERR10897999.sbin.2_01471,Mixed
ERR10897999.sbin.2_01473,Mixed
ERR10897999.sbin.2_01474,Mixed
ERR10897999.sbin.2_01475,Mixed
ERR10897999.sbin.2_01476,Mixed
ERR10897999.sbin.2_01481,Mixed
ERR10897999.sbin.2_01704,Mixed
ERR10897999.sbin.2_01705,Mixed
ERR10897999.sbin.2_01706,Mixed
ERR10897999.sbin.2_01708,Mixed
ERR10897999.sbin.2_01711,Mixed
ERR10897999.sbin.2_01712,Mixed
ERR10897999.sbin.2_01913,Mixed
ERR10897999.sbin.2_01914,Mixed
ERR10897999.sbin.2_01915,Mixed
ERR10897999.sbin.2_02119,Mixed
ERR10897999.sbin.2_02121,Mixed
ERR10897999.sbin.2_02122,Mixed
ERR10897999.sbin.2_02123,Mixed
ERR10897999.sbin.2_02124,Mixed
ERR10897999.sbin.2_02125,Mixed
ERR10897999.sbin.2_02126,Mixed
ERR10897999.sbin.2_02127,Mixed
ERR10897999.sbin.2_02128,Mixed
ERR10897999.sbin.2_02129,Mixed
ERR10897999.sbin.2_02148,Mixed
ERR10897999.sbin.2_02149,Mixed
ERR10897999.sbin.2_02150,Mixed
ERR10897999.sbin.2_02151,Mixed
ERR10897999.sbin.2_02153,Mixed
ERR10897999.sbin.2_02154,Mixed
ERR10897999.sbin.2_02155,Mixed
ERR10897999.sbin.2_02156,Mixed
ERR10897999.sbin.2_02157,Mixed
ERR10897999.sbin.2_02160,Mixed
ERR10897999.sbin.2_02161,Mixed
ERR10897999.sbin.2_02162,Mixed
ERR10897999.sbin.2_02164,Mixed
ERR10897999.sbin.2_02168,Mixed
ERR10897999.sbin.2_02170,Mixed
ERR10897999.sbin.2_02183,Mixed
ERR10897999.sbin.2_02184,Mixed
ERR10897999.sbin.2_02185,Mixed
ERR10897999.sbin.2_02186,Mixed
ERR10897999.sbin.2_02187,Mixed
ERR10898001.sbin.1_00901,Mixed
ERR10898002.mbin.1_00061,Mixed
ERR10898005.sbin.1_00916,Mixed
ERR10898005.sbin.1_00943,VMGC
ERR10898006.mbin.1_00087,Mixed
ERR10898008.sbin.1_00097,Mixed
ERR10898008.sbin.1_00134,VMGC
ERR10898011.sbin.1_00319,Mixed
ERR10898011.sbin.1_00323,Mixed
ERR10898011.sbin.1_01105,Mixed
ERR10898011.sbin.1_01111,Mixed
ERR10898011.sbin.1_01204,Mixed
ERR10898011.sbin.1_01205,Mixed
ERR10898011.sbin.1_01232,Mixed
ERR10898011.sbin.1_01238,Mixed
ERR10898011.sbin.1_01339,Mixed
ERR10898011.sbin.1_01649,Mixed
ERR10898011.sbin.1_01651,Mixed
ERR10898011.sbin.1_01652,Mixed
ERR10898011.sbin.1_01759,Mixed
ERR10898011.sbin.1_01760,Mixed
ERR10898011.sbin.1_01802,Mixed
ERR10898011.sbin.1_01807,Mixed
ERR10898011.sbin.1_01808,Mixed
ERR10898011.sbin.1_01943,Mixed
ERR10898011.sbin.1_01944,Mixed
ERR10898011.sbin.1_01945,Mixed
ERR10898011.sbin.1_01946,Mixed
ERR10898011.sbin.1_01958,Mixed
ERR10898011.sbin.1_01959,Mixed
ERR10898011.sbin.1_01973,Mixed
ERR10898014.mbin.1_00196,VMGC
ERR10898014.mbin.1_00649,Mixed
ERR10898014.mbin.1_00650,Mixed
ERR10898016.sbin.1_00006,Mixed
ERR10898016.sbin.1_00008,Mixed
ERR10898016.sbin.1_00009,Mixed
ERR10898016.sbin.1_00104,Mixed
ERR10898016.sbin.1_00361,Mixed
ERR10898016.sbin.1_00584,Mixed
ERR10898016.sbin.1_00777,Mixed
ERR10898016.sbin.1_00778,Mixed
ERR10898016.sbin.1_00779,Mixed
ERR10898016.sbin.1_01319,Mixed
ERR10898016.sbin.1_01595,Mixed
ERR10898016.sbin.1_01736,Mixed
ERR10898016.sbin.1_01740,Mixed
ERR10898017.sbin.2_00428,Mixed
ERR10898021.sbin.1_00041,Mixed
ERR10898021.sbin.1_00722,Mixed
ERR10898021.sbin.1_00725,Mixed
ERR10898025.sbin.1_00099,Mixed
ERR10898025.sbin.1_00100,Mixed
ERR10898025.sbin.1_00583,Mixed
ERR10898025.sbin.1_00584,VMGC
ERR10898025.sbin.1_00587,VMGC
ERR10898025.sbin.1_00588,VMGC
ERR10898025.sbin.1_00599,Mixed
ERR10898025.sbin.1_00601,Mixed
ERR10898025.sbin.1_00602,Mixed
ERR10898025.sbin.1_00603,Mixed
ERR10898025.sbin.1_00607,Mixed
ERR10898025.sbin.1_00611,Mixed
ERR10898025.sbin.1_00888,Mixed
ERR10898028.mbin.2_00745,Mixed
ERR10898032.mbin.1_00224,Mixed
ERR10898032.mbin.1_00225,Mixed
ERR10898032.mbin.1_00227,Mixed
ERR10898032.mbin.1_00228,Mixed
ERR10898033.sbin.2_00112,Mixed
ERR10898033.sbin.2_00717,Mixed
ERR10898034.sbin.1_00135,Mixed
ERR10898034.sbin.1_00136,Mixed
ERR10898034.sbin.1_00414,Mixed
ERR10898034.sbin.1_00415,Mixed
ERR10898034.sbin.1_00418,Mixed
ERR10898034.sbin.1_00419,Mixed
ERR10898034.sbin.1_00420,Mixed
ERR10898034.sbin.1_00421,Mixed
ERR10898034.sbin.1_00424,Mixed
ERR10898034.sbin.1_00497,Mixed
ERR10898034.sbin.1_00505,Mixed
ERR10898034.sbin.1_00506,Mixed
ERR10898034.sbin.1_00509,Mixed
ERR10898034.sbin.1_00588,Mixed
ERR10898034.sbin.1_00600,Mixed
ERR10898034.sbin.1_00601,Mixed
ERR10898034.sbin.1_00627,Mixed
ERR10898034.sbin.1_00637,Mixed
ERR10898034.sbin.1_00710,Mixed
ERR10898034.sbin.1_00720,Mixed
ERR10898034.sbin.1_00873,Mixed
ERR10898034.sbin.1_00874,Mixed
ERR10898034.sbin.1_00877,Mixed
ERR10898034.sbin.1_00878,Mixed
ERR10898034.sbin.1_00879,Mixed
ERR10898034.sbin.1_00881,Mixed
ERR10898034.sbin.1_01792,Mixed
ERR10898034.sbin.1_01864,Mixed
ERR10898034.sbin.1_01867,Mixed
ERR10898038.sbin.2_00116,Mixed
ERR10898038.sbin.2_00123,Mixed
ERR10898038.sbin.2_00125,Mixed
ERR10898038.sbin.2_00345,Mixed
ERR10898038.sbin.2_00437,Mixed
ERR10898038.sbin.2_00712,Mixed
ERR10898038.sbin.2_00713,Mixed
ERR10898038.sbin.2_00715,Mixed
ERR10898038.sbin.2_00716,Mixed
ERR10898040.sbin.1_00052,Mixed
ERR10898042.sbin.1_00023,Mixed
ERR10898042.sbin.1_00024,Mixed
ERR10898042.sbin.1_00025,Mixed
ERR10898042.sbin.1_00819,Mixed
ERR10898044.sbin.2_00196,Mixed
ERR10898044.sbin.2_00269,Mixed
ERR10898044.sbin.2_00718,VMGC
ERR10898044.sbin.2_00720,Mixed
ERR10898044.sbin.2_00801,Mixed
ERR10898044.sbin.2_01345,Mixed
ERR10898044.sbin.2_01346,Mixed
ERR10898044.sbin.2_01418,Mixed
ERR10898044.sbin.2_01421,Mixed
ERR10898044.sbin.2_01426,Mixed
ERR10898044.sbin.2_01427,Mixed
ERR10898049.mbin.10_01604,Mixed
ERR10898053.sbin.1_00357,Mixed
ERR10898053.sbin.1_01387,Mixed
ERR10898060.sbin.1_00738,Mixed
ERR10898060.sbin.1_00747,Mixed
ERR10898060.sbin.1_00815,VMGC
ERR10898064.mbin.1_00145,Mixed
ERR10898064.mbin.1_00204,Mixed
ERR10898064.mbin.1_00209,Mixed
ERR10898064.mbin.1_00264,Mixed
ERR10898064.mbin.1_00266,Mixed
ERR10898064.mbin.1_00356,Mixed
ERR10898064.mbin.1_00465,VMGC
ERR10898064.mbin.1_00564,VMGC
ERR10898064.mbin.1_00565,VMGC
ERR10898064.mbin.1_00772,VMGC
ERR10898064.mbin.1_00859,Mixed
ERR10898069.sbin.2_00665,Mixed
ERR10898069.sbin.2_01217,Mixed
ERR10898069.sbin.2_01417,VMGC
ERR10898073.mbin.1_00026,VMGC
ERR10898076.mbin.1_00162,Mixed
ERR10898076.sbin.2_00326,Mixed
ERR10898082.sbin.8_01181,Mixed
ERR10898082.sbin.8_01186,Mixed
ERR10898082.sbin.8_01187,Mixed
ERR10898082.sbin.8_01188,Mixed
ERR10898082.sbin.8_01416,Mixed
ERR10898082.sbin.8_01418,VMGC
ERR10898092.sbin.1_00025,Mixed
ERR10898092.sbin.1_00116,Mixed
ERR10898092.sbin.1_00667,VMGC
ERR10898092.sbin.1_00736,Mixed
ERR10898092.sbin.1_00737,Mixed
ERR10898092.sbin.1_00843,Mixed
ERR10898092.sbin.1_00848,Mixed
ERR10898092.sbin.1_00953,Mixed
ERR10898092.sbin.1_00955,Mixed
ERR10898092.sbin.1_00960,Mixed
ERR10898094.mbin.1_00207,Mixed
ERR10898094.mbin.1_00928,Mixed
ERR10898101.sbin.2_00264,Mixed
ERR10898101.sbin.2_00265,Mixed
ERR10898101.sbin.2_00532,VMGC
ERR10898101.sbin.2_00534,VMGC
ERR10898101.sbin.2_00535,VMGC
ERR10898101.sbin.2_00536,VMGC
ERR10898101.sbin.2_00537,VMGC
ERR10898101.sbin.2_00538,VMGC
ERR10898101.sbin.2_00539,VMGC
ERR10898101.sbin.2_00540,VMGC
ERR10898101.sbin.2_00542,VMGC
ERR10898101.sbin.2_00543,VMGC
ERR10898101.sbin.2_00544,VMGC
ERR10898101.sbin.2_00545,VMGC
ERR10898101.sbin.2_00625,VMGC
ERR10898101.sbin.2_00626,VMGC
ERR10898101.sbin.2_00890,VMGC
ERR10898101.sbin.2_00891,VMGC
ERR10898101.sbin.2_00970,Mixed
ERR10898101.sbin.2_01242,VMGC
ERR10898101.sbin.2_01243,VMGC
ERR10898101.sbin.2_01244,VMGC
ERR10898101.sbin.2_01781,VMGC
ERR10898101.sbin.2_01782,VMGC
ERR10898101.sbin.2_01783,VMGC
ERR10898101.sbin.2_01784,VMGC
ERR10898101.sbin.2_01787,VMGC
ERR10898101.sbin.2_01833,Mixed
ERR10898101.sbin.2_02066,Mixed
ERR10898107.sbin.2_00119,VMGC
ERR10898107.sbin.2_00120,VMGC
ERR10898107.sbin.2_00121,VMGC
ERR10898114.sbin.1_01552,VMGC
ERR10898114.sbin.1_01563,Mixed
ERR10898117.sbin.2_00003,Mixed
ERR10898117.sbin.2_00016,VMGC
ERR10898117.sbin.2_00017,VMGC
ERR10898117.sbin.2_00285,Mixed
ERR10898117.sbin.2_00330,Mixed
ERR10898117.sbin.2_00472,Mixed
ERR10898117.sbin.2_00593,Mixed
ERR10898117.sbin.2_00594,Mixed
ERR10898117.sbin.2_00595,Mixed
ERR10898117.sbin.2_00596,Mixed
ERR10898117.sbin.2_00631,Mixed
ERR10898117.sbin.2_00632,Mixed
ERR10898117.sbin.2_00635,Mixed
ERR10898117.sbin.2_00637,Mixed
ERR10898117.sbin.2_00638,Mixed
ERR10898117.sbin.2_00639,Mixed
ERR10898117.sbin.2_00695,Mixed
ERR10898117.sbin.2_00696,Mixed
ERR10898117.sbin.2_00697,Mixed
ERR10898117.sbin.2_00698,Mixed
ERR10898117.sbin.2_00699,Mixed
ERR10898117.sbin.2_00784,VMGC
ERR10898117.sbin.2_00785,VMGC
ERR10898117.sbin.2_00786,VMGC
ERR10898117.sbin.2_00787,VMGC
ERR10898117.sbin.2_00810,Mixed
ERR10898117.sbin.2_00880,Mixed
ERR10898117.sbin.2_00887,Mixed
ERR10898117.sbin.2_00895,Mixed
ERR10898117.sbin.2_00901,Mixed
ERR10898117.sbin.2_00904,Mixed
ERR10898117.sbin.2_00992,VMGC
ERR10898117.sbin.2_01013,Mixed
ERR10898117.sbin.2_01070,Mixed
ERR10898117.sbin.2_01097,VMGC
ERR10898117.sbin.2_01141,Mixed
ERR10898117.sbin.2_01142,Mixed
ERR10898117.sbin.2_01143,Mixed
ERR10898117.sbin.2_01144,Mixed
ERR10898117.sbin.2_01146,Mixed
ERR10898117.sbin.2_01147,Mixed
ERR10898117.sbin.2_01179,Mixed
ERR10898117.sbin.2_01180,Mixed
ERR10898117.sbin.2_01321,Mixed
ERR10898117.sbin.2_01352,Mixed
ERR10898117.sbin.2_01359,Mixed
ERR10898117.sbin.2_01478,Mixed
ERR10898117.sbin.2_01479,Mixed
ERR10898117.sbin.2_01480,Mixed
ERR10898117.sbin.2_01549,Mixed
ERR10898117.sbin.2_01554,Mixed
ERR10898117.sbin.2_01572,Mixed
ERR10898117.sbin.2_01573,Mixed
ERR10898117.sbin.2_01574,Mixed
ERR10898117.sbin.2_01575,VMGC
ERR10898117.sbin.2_01577,Mixed
ERR10898117.sbin.2_01578,Mixed
ERR10898117.sbin.2_01593,VMGC
ERR10898117.sbin.2_01594,VMGC
ERR10898117.sbin.2_01595,VMGC
ERR10898117.sbin.2_01600,Mixed
ERR10898117.sbin.2_01636,Mixed
ERR10898117.sbin.2_01696,Mixed
ERR10898117.sbin.2_01878,Mixed
ERR10898117.sbin.2_01879,Mixed
ERR10898117.sbin.2_01880,Mixed
ERR10898117.sbin.2_01881,Mixed
ERR10898117.sbin.2_01882,Mixed
ERR10898117.sbin.2_01883,Mixed
ERR10898117.sbin.2_01884,Mixed
ERR10898117.sbin.2_01886,Mixed
ERR10898117.sbin.2_01887,Mixed
ERR10898117.sbin.2_01888,Mixed
ERR10898117.sbin.2_01941,Mixed
ERR10898117.sbin.2_01942,Mixed
ERR10898117.sbin.2_01946,Mixed
ERR10898129.mbin.2_00178,Mixed
ERR10898129.mbin.2_00702,Mixed
ERR10898129.mbin.2_00742,Mixed
ERR10898129.mbin.2_00899,Mixed
ERR10898131.sbin.1_00001,Mixed
ERR10898131.sbin.1_00703,Mixed
ERR10898131.sbin.1_00705,Mixed
ERR10898136.mbin.1_00068,Mixed
ERR10898136.mbin.1_00611,Mixed
ERR10898136.mbin.1_01132,Mixed
ERR10898139.sbin.1_00120,Mixed
ERR10898139.sbin.1_00187,Mixed
ERR10898139.sbin.1_00313,Mixed
ERR10898139.sbin.1_00328,Mixed
ERR10898139.sbin.1_00331,Mixed
ERR10898139.sbin.1_00337,Mixed
ERR10898139.sbin.1_00347,Mixed
ERR10898139.sbin.1_00349,Mixed
ERR10898139.sbin.1_00425,Mixed
ERR10898139.sbin.1_00559,Mixed
ERR10898139.sbin.1_00613,Mixed
ERR10898139.sbin.1_00621,Mixed
ERR10898139.sbin.1_01171,VMGC
ERR10898139.sbin.1_01172,VMGC
ERR10898141.sbin.1_00356,VMGC
ERR10898141.sbin.1_00357,VMGC
ERR10898141.sbin.1_00360,VMGC
ERR10898141.sbin.1_00363,VMGC
ERR10898141.sbin.1_00364,VMGC
ERR10898141.sbin.1_00365,VMGC
ERR10898141.sbin.1_00530,VMGC
ERR10898141.sbin.1_00532,VMGC
ERR10898141.sbin.1_00533,VMGC
ERR10898141.sbin.1_00534,VMGC
ERR10898141.sbin.1_00535,VMGC
ERR10898141.sbin.1_00537,VMGC
ERR10898141.sbin.1_00791,VMGC
ERR10898141.sbin.1_00794,VMGC
ERR10898141.sbin.1_00795,VMGC
ERR10898141.sbin.1_00796,VMGC
ERR10898141.sbin.1_00797,VMGC
ERR10898141.sbin.1_00798,VMGC
ERR10898141.sbin.1_00799,VMGC
ERR10898141.sbin.1_00800,VMGC
ERR10898141.sbin.1_00801,VMGC
ERR10898141.sbin.1_00802,VMGC
ERR10898141.sbin.1_01103,VMGC
ERR10898141.sbin.1_01282,VMGC
ERR10898141.sbin.1_01283,VMGC
ERR10898141.sbin.1_01284,VMGC
ERR10898141.sbin.1_01285,VMGC
ERR10898141.sbin.1_01286,VMGC
ERR10898141.sbin.1_01287,VMGC
ERR10898141.sbin.1_01288,VMGC
ERR10898141.sbin.1_01289,VMGC
ERR10898141.sbin.1_01290,VMGC
ERR10898141.sbin.1_01291,VMGC
ERR10898141.sbin.1_01292,VMGC
ERR10898141.sbin.1_01294,VMGC
ERR10898141.sbin.1_01295,VMGC
ERR10898141.sbin.1_01296,VMGC
ERR10898141.sbin.1_01297,VMGC
ERR10898141.sbin.1_01298,VMGC
ERR10898141.sbin.1_01301,VMGC
ERR10898141.sbin.1_01302,VMGC
ERR10898141.sbin.1_01303,VMGC
ERR10898141.sbin.1_01453,Mixed
ERR10898143.sbin.2_00365,Mixed
ERR10898143.sbin.2_01053,Mixed
ERR10898143.sbin.2_01134,Mixed
ERR10898144.sbin.1_00541,Mixed
ERR10898144.sbin.1_00687,Mixed
ERR10898144.sbin.1_01937,Mixed
ERR10898145.sbin.1_00701,Mixed
ERR10898145.sbin.1_00799,VMGC
ERR10898148.sbin.1_00054,Mixed
ERR10898148.sbin.1_00466,Mixed
ERR10898148.sbin.1_00467,Mixed
ERR10898148.sbin.1_00468,Mixed
ERR10898148.sbin.1_00499,Mixed
ERR10898148.sbin.1_00519,Mixed
ERR10898148.sbin.1_00538,Mixed
ERR10898148.sbin.1_00580,Mixed
ERR10898148.sbin.1_00618,Mixed
ERR10898148.sbin.1_00619,Mixed
ERR10898148.sbin.1_00898,Mixed
ERR10898148.sbin.1_01039,Mixed
ERR10898148.sbin.1_01292,Mixed
ERR10898148.sbin.1_01589,Mixed
ERR10898148.sbin.1_01611,Mixed
ERR10898151.sbin.2_00686,Mixed
ERR10898151.sbin.2_00701,VMGC
ERR10898151.sbin.2_00729,Mixed
ERR10898152.mbin.3_00107,Mixed
ERR10898152.mbin.3_00459,Mixed
ERR10898156.sbin.1_00730,VMGC
ERR10898156.sbin.1_00791,Mixed
ERR10898156.sbin.1_00963,Mixed
ERR10898156.sbin.1_01013,Mixed
ERR10898156.sbin.1_01302,VMGC
ERR10898156.sbin.1_01391,Mixed
ERR10898157.sbin.2_00828,Mixed
ERR10898157.sbin.2_00854,Mixed
ERR10898163.sbin.1_01069,Mixed
ERR10898163.sbin.1_01531,Mixed
ERR10898164.sbin.1_00052,Mixed
ERR10898164.sbin.1_00171,VMGC
ERR10898164.sbin.1_00172,VMGC
ERR10898164.sbin.1_00173,VMGC
ERR10898164.sbin.1_00320,VMGC
ERR10898164.sbin.1_00390,Mixed
ERR10898164.sbin.1_00422,VMGC
ERR10898164.sbin.1_00423,VMGC
ERR10898164.sbin.1_00424,VMGC
ERR10898164.sbin.1_00425,VMGC
ERR10898164.sbin.1_00529,VMGC
ERR10898164.sbin.1_00597,VMGC
ERR10898164.sbin.1_00599,VMGC
ERR10898164.sbin.1_00600,VMGC
ERR10898164.sbin.1_00639,VMGC
ERR10898164.sbin.1_01179,VMGC
ERR10898164.sbin.1_01180,VMGC
ERR10898164.sbin.1_01182,VMGC
ERR10898164.sbin.1_01233,VMGC
ERR10898164.sbin.1_01235,VMGC
ERR10898164.sbin.1_01236,VMGC
ERR10898164.sbin.1_01237,VMGC
ERR10898164.sbin.1_01238,VMGC
ERR10898164.sbin.1_01243,VMGC
ERR10898164.sbin.1_01303,VMGC
ERR10898169.sbin.1_00587,Mixed
ERR10898172.sbin.3_00262,Mixed
ERR10898172.sbin.3_00870,Mixed
ERR10898172.sbin.3_01264,Mixed
ERR10898175.sbin.2_00037,VMGC
ERR10898175.sbin.2_00038,Mixed
ERR10898175.sbin.2_00039,Mixed
ERR10898175.sbin.2_00147,Mixed
ERR10898175.sbin.2_00176,VMGC
ERR10898175.sbin.2_00177,VMGC
ERR10898175.sbin.2_00178,VMGC
ERR10898175.sbin.2_00179,VMGC
ERR10898175.sbin.2_00181,VMGC
ERR10898175.sbin.2_00182,VMGC
ERR10898175.sbin.2_00183,VMGC
ERR10898175.sbin.2_00184,VMGC
ERR10898175.sbin.2_00185,VMGC
ERR10898175.sbin.2_00590,VMGC
ERR10898175.sbin.2_00956,Mixed
ERR10898175.sbin.2_00957,Mixed
ERR10898175.sbin.2_01030,Mixed
ERR10898175.sbin.2_01074,Mixed
ERR10898175.sbin.2_01212,VMGC
ERR10898175.sbin.2_01213,VMGC
ERR10898175.sbin.2_01214,VMGC
ERR10898175.sbin.2_01435,Mixed
ERR10898175.sbin.2_01592,Mixed
ERR10898175.sbin.2_01913,Mixed
ERR10898175.sbin.2_02000,Mixed
ERR10898175.sbin.2_02001,VMGC
ERR10898175.sbin.2_02005,Mixed
ERR10898175.sbin.2_02062,Mixed
ERR10898175.sbin.2_02065,Mixed
ERR10898183.sbin.3_00009,Mixed
ERR10898183.sbin.3_00344,VMGC
ERR10898183.sbin.3_00345,VMGC
ERR10898183.sbin.3_00346,VMGC
ERR10898183.sbin.3_00347,VMGC
ERR10898183.sbin.3_00943,VMGC
ERR10898183.sbin.3_01445,VMGC
ERR10898183.sbin.3_01447,Mixed
ERR10898204.sbin.1_00642,Mixed
ERR10898210.sbin.1_00345,VMGC
ERR10898210.sbin.1_00545,Mixed
ERR10898210.sbin.1_00841,Mixed
ERR10898210.sbin.1_00848,Mixed
ERR10898213.sbin.1_00198,Mixed
ERR10898213.sbin.1_00327,Mixed
ERR10898213.sbin.1_00329,Mixed
ERR10898213.sbin.1_00330,Mixed
ERR10898213.sbin.1_00352,Mixed
ERR10898213.sbin.1_00353,Mixed
ERR10898213.sbin.1_00670,Mixed
