centroid_75,classification
ERR10897650.mbin.1_01171,Mixed
ERR10897650.mbin.1_01172,Mixed
ERR10897650.mbin.1_01173,Mixed
ERR10897650.mbin.1_01174,Mixed
ERR10897650.mbin.1_01176,Mixed
ERR10897650.mbin.1_01177,Mixed
ERR10897650.mbin.1_01178,Mixed
ERR10897650.mbin.1_01180,Mixed
ERR10897650.mbin.1_01181,Mixed
ERR10897650.mbin.1_01183,Mixed
ERR10897650.mbin.1_01184,Mixed
ERR10897650.mbin.1_01186,Mixed
ERR10897650.mbin.1_01188,Mixed
ERR10897650.mbin.1_01189,Mixed
ERR10897650.mbin.1_01190,Mixed
ERR10897650.mbin.1_01191,Mixed
ERR10897650.mbin.1_01194,Mixed
ERR10897650.mbin.1_01195,Mixed
ERR10897650.mbin.1_01196,Mixed
ERR10897650.mbin.1_01198,Mixed
ERR10897650.mbin.1_01199,Mixed
ERR10897650.mbin.1_01200,Mixed
ERR10897650.mbin.1_01201,Mixed
ERR10897650.mbin.1_01204,VMGC
ERR10897650.mbin.1_01207,Mixed
ERR10897650.mbin.1_01208,Mixed
ERR10897650.mbin.1_01209,Mixed
ERR10897650.mbin.1_01212,VMGC
ERR10897650.mbin.1_01213,VMGC
ERR10897650.mbin.1_01215,VMGC
ERR10897650.mbin.1_01216,VMGC
ERR10897650.mbin.1_01218,Mixed
ERR10897650.mbin.1_01219,Mixed
ERR10897650.mbin.1_01222,Mixed
ERR10897650.mbin.1_01224,VMGC
ERR10897650.mbin.1_01256,Mixed
ERR10897659.mbin.2_00070,Mixed
ERR10897659.mbin.2_00109,Mixed
ERR10897659.mbin.2_00110,Mixed
ERR10897659.mbin.2_00111,Mixed
ERR10897659.mbin.2_00462,Mixed
ERR10897659.mbin.2_00466,VMGC
ERR10897659.mbin.2_00472,Mixed
ERR10897659.mbin.2_00476,VMGC
ERR10897659.mbin.2_00695,Mixed
ERR10897692.sbin.3_00026,Mixed
ERR10897692.sbin.3_00108,Mixed
ERR10897692.sbin.3_00148,VMGC
ERR10897692.sbin.3_00149,VMGC
ERR10897692.sbin.3_00151,VMGC
ERR10897692.sbin.3_00314,Mixed
ERR10897692.sbin.3_00559,Mixed
ERR10897692.sbin.3_00605,Mixed
ERR10897692.sbin.3_00622,Mixed
ERR10897701.mbin.1_00070,Mixed
ERR10897701.mbin.1_00071,Mixed
ERR10897701.mbin.1_00176,Mixed
ERR10897701.mbin.1_00186,Mixed
ERR10897701.mbin.1_00187,Mixed
ERR10897701.mbin.1_00188,Mixed
ERR10897701.mbin.1_00232,Mixed
ERR10897701.mbin.1_00421,Mixed
ERR10897701.mbin.1_00480,Mixed
ERR10897701.mbin.1_00482,Mixed
ERR10897701.mbin.1_00485,VMGC
ERR10897701.mbin.1_01059,Mixed
ERR10897701.mbin.1_01110,VMGC
ERR10897703.mbin.3_00026,Mixed
ERR10897703.mbin.3_00154,VMGC
ERR10897703.mbin.3_00265,Mixed
ERR10897703.mbin.3_00358,Mixed
ERR10897703.mbin.3_00361,Mixed
ERR10897703.mbin.3_00379,VMGC
ERR10897703.mbin.3_00464,Mixed
ERR10897703.mbin.3_00549,VMGC
ERR10897703.mbin.3_00780,Mixed
ERR10897703.mbin.3_00930,Mixed
ERR10897703.mbin.3_01014,VMGC
ERR10897705.mbin.2_00029,VMGC
ERR10897705.mbin.2_00295,VMGC
ERR10897705.mbin.2_00296,VMGC
ERR10897705.mbin.2_00297,VMGC
ERR10897705.mbin.2_00300,VMGC
ERR10897705.mbin.2_00481,Mixed
ERR10897705.mbin.2_00847,Mixed
ERR10897705.mbin.2_00870,VMGC
ERR10897721.sbin.5_00005,VMGC
ERR10897721.sbin.5_00057,Mixed
ERR10897721.sbin.5_00063,Mixed
ERR10897721.sbin.5_00065,Mixed
ERR10897721.sbin.5_00075,Mixed
ERR10897721.sbin.5_00088,Mixed
ERR10897721.sbin.5_00120,VMGC
ERR10897721.sbin.5_00122,Mixed
ERR10897721.sbin.5_00183,Mixed
ERR10897721.sbin.5_00259,Mixed
ERR10897721.sbin.5_00275,Mixed
ERR10897721.sbin.5_00286,Mixed
ERR10897721.sbin.5_00321,Mixed
ERR10897721.sbin.5_00329,Mixed
ERR10897721.sbin.5_00332,Mixed
ERR10897721.sbin.5_00359,VMGC
ERR10897721.sbin.5_00360,Mixed
ERR10897721.sbin.5_00385,Mixed
ERR10897721.sbin.5_00408,Mixed
ERR10897721.sbin.5_00420,VMGC
ERR10897721.sbin.5_00487,Mixed
ERR10897721.sbin.5_00499,VMGC
ERR10897721.sbin.5_00504,Mixed
ERR10897721.sbin.5_00577,Mixed
ERR10897721.sbin.5_00590,Mixed
ERR10897721.sbin.5_00614,Mixed
ERR10897721.sbin.5_00646,VMGC
ERR10897721.sbin.5_00647,Mixed
ERR10897721.sbin.5_00649,VMGC
ERR10897721.sbin.5_00656,Mixed
ERR10897721.sbin.5_00667,Mixed
ERR10897721.sbin.5_00721,Mixed
ERR10897721.sbin.5_00746,Mixed
ERR10897721.sbin.5_00749,VMGC
ERR10897721.sbin.5_00765,Mixed
ERR10897721.sbin.5_00766,Mixed
ERR10897721.sbin.5_00769,Mixed
ERR10897721.sbin.5_00770,Mixed
ERR10897721.sbin.5_00771,Mixed
ERR10897721.sbin.5_00818,Mixed
ERR10897721.sbin.5_00819,Mixed
ERR10897721.sbin.5_00824,Mixed
ERR10897721.sbin.5_00833,Mixed
ERR10897721.sbin.5_00867,Mixed
ERR10897721.sbin.5_00870,Mixed
ERR10897721.sbin.5_00879,VMGC
ERR10897721.sbin.5_00881,Mixed
ERR10897721.sbin.5_00882,Mixed
ERR10897721.sbin.5_00883,Mixed
ERR10897721.sbin.5_00884,Mixed
ERR10897721.sbin.5_00887,Mixed
ERR10897721.sbin.5_00940,VMGC
ERR10897722.mbin.1_00075,VMGC
ERR10897722.mbin.1_00171,Mixed
ERR10897722.mbin.1_00172,Mixed
ERR10897722.mbin.1_00712,Mixed
ERR10897722.mbin.1_00720,Mixed
ERR10897722.mbin.1_00844,Mixed
ERR10897722.mbin.1_00932,Mixed
ERR10897722.mbin.1_00973,VMGC
ERR10897722.mbin.1_01020,Mixed
ERR10897722.mbin.1_01125,Mixed
ERR10897725.mbin.1_00143,VMGC
ERR10897725.mbin.1_00144,VMGC
ERR10897725.mbin.1_00180,Mixed
ERR10897725.mbin.1_00206,Mixed
ERR10897725.mbin.1_00317,VMGC
ERR10897725.mbin.1_00318,VMGC
ERR10897725.mbin.1_00319,VMGC
ERR10897725.mbin.1_00322,Mixed
ERR10897725.mbin.1_00346,VMGC
ERR10897725.mbin.1_00347,VMGC
ERR10897725.mbin.1_00348,VMGC
ERR10897725.mbin.1_00350,VMGC
ERR10897725.mbin.1_00351,VMGC
ERR10897725.mbin.1_00354,Mixed
ERR10897725.mbin.1_00357,Mixed
ERR10897725.mbin.1_00682,Mixed
ERR10897725.mbin.1_00790,Mixed
ERR10897725.mbin.1_00791,Mixed
ERR10897725.mbin.1_00792,Mixed
ERR10897725.mbin.1_00795,Mixed
ERR10897725.mbin.1_00810,Mixed
ERR10897725.mbin.1_00814,Mixed
ERR10897725.mbin.1_00815,Mixed
ERR10897725.mbin.1_00816,Mixed
ERR10897725.mbin.1_00819,Mixed
ERR10897725.mbin.1_00820,Mixed
ERR10897725.mbin.1_00825,Mixed
ERR10897725.mbin.1_00829,Mixed
ERR10897725.mbin.1_00836,Mixed
ERR10897754.mbin.6_00021,VMGC
ERR10897754.mbin.6_00126,Mixed
ERR10897754.mbin.6_00214,Mixed
ERR10897754.mbin.6_00546,VMGC
ERR10897754.mbin.6_00576,Mixed
ERR10897754.mbin.6_00695,Mixed
ERR10897754.mbin.6_00716,Mixed
ERR10897761.mbin.1_00536,Mixed
ERR10897761.mbin.1_00540,Mixed
ERR10897761.mbin.1_00656,Mixed
ERR10897761.mbin.1_00657,Mixed
ERR10897761.mbin.1_00658,Mixed
ERR10897761.mbin.1_00766,VMGC
ERR10897761.mbin.1_00911,Mixed
ERR10897761.mbin.1_01021,Mixed
ERR10897761.mbin.1_01072,Mixed
ERR10897761.mbin.1_01188,Mixed
ERR10897761.mbin.1_01189,Mixed
ERR10897768.sbin.14_00050,Mixed
ERR10897768.sbin.14_00214,VMGC
ERR10897768.sbin.14_00215,VMGC
ERR10897768.sbin.14_00218,VMGC
ERR10897768.sbin.14_00220,VMGC
ERR10897768.sbin.14_00221,VMGC
ERR10897768.sbin.14_00222,VMGC
ERR10897768.sbin.14_00224,VMGC
ERR10897768.sbin.14_00226,VMGC
ERR10897768.sbin.14_00228,VMGC
ERR10897768.sbin.14_00234,Mixed
ERR10897768.sbin.14_00260,VMGC
ERR10897768.sbin.14_00261,Mixed
ERR10897768.sbin.14_00278,Mixed
ERR10897768.sbin.14_00281,VMGC
ERR10897768.sbin.14_00529,Mixed
ERR10897770.mbin.2_00023,Mixed
ERR10897770.mbin.2_00572,Mixed
ERR10897770.mbin.2_00770,Mixed
ERR10897770.mbin.2_00859,Mixed
ERR10897771.mbin.8_00263,VMGC
ERR10897771.mbin.8_00757,Mixed
ERR10897771.mbin.8_00858,Mixed
ERR10897771.mbin.8_00970,Mixed
ERR10897771.mbin.8_01124,Mixed
ERR10897777.mbin.2_00028,Mixed
ERR10897777.mbin.2_00033,Mixed
ERR10897777.mbin.2_00037,Mixed
ERR10897777.mbin.2_00047,Mixed
ERR10897777.mbin.2_00052,Mixed
ERR10897777.mbin.2_00082,Mixed
ERR10897777.mbin.2_00091,Mixed
ERR10897777.mbin.2_00124,Mixed
ERR10897777.mbin.2_00126,Mixed
ERR10897777.mbin.2_00129,Mixed
ERR10897777.mbin.2_00140,Mixed
ERR10897777.mbin.2_00155,Mixed
ERR10897777.mbin.2_00235,Mixed
ERR10897777.mbin.2_00241,Mixed
ERR10897777.mbin.2_00322,Mixed
ERR10897777.mbin.2_00323,Mixed
ERR10897777.mbin.2_00326,Mixed
ERR10897777.mbin.2_00327,Mixed
ERR10897777.mbin.2_00333,Mixed
ERR10897777.mbin.2_00375,Mixed
ERR10897777.mbin.2_00379,Mixed
ERR10897777.mbin.2_00403,Mixed
ERR10897777.mbin.2_00431,Mixed
ERR10897777.mbin.2_00434,Mixed
ERR10897777.mbin.2_00499,VMGC
ERR10897777.mbin.2_00669,Mixed
ERR10897777.mbin.2_00705,Mixed
ERR10897777.mbin.2_00726,Mixed
ERR10897777.mbin.2_00739,VMGC
ERR10897777.mbin.2_00741,Mixed
ERR10897777.mbin.2_00742,Mixed
ERR10897777.mbin.2_00765,Mixed
ERR10897777.mbin.2_00767,Mixed
ERR10897777.mbin.2_00792,Mixed
ERR10897777.sbin.2_00014,VMGC
ERR10897777.sbin.2_00049,Mixed
ERR10897777.sbin.2_00115,Mixed
ERR10897777.sbin.2_00203,Mixed
ERR10897777.sbin.2_00635,Mixed
ERR10897777.sbin.2_00636,Mixed
ERR10897777.sbin.2_00639,Mixed
ERR10897777.sbin.2_00646,Mixed
ERR10897779.mbin.2_00057,Mixed
ERR10897779.mbin.2_00058,Mixed
ERR10897779.mbin.2_00059,Mixed
ERR10897779.mbin.2_00060,Mixed
ERR10897779.mbin.2_00426,Mixed
ERR10897779.mbin.2_00430,VMGC
ERR10897779.mbin.2_00438,Mixed
ERR10897779.mbin.2_00621,VMGC
ERR10897779.mbin.2_00622,VMGC
ERR10897779.mbin.2_00623,VMGC
ERR10897779.mbin.2_00908,Mixed
ERR10897779.mbin.2_01044,Mixed
ERR10897779.mbin.2_01045,VMGC
ERR10897779.mbin.2_01046,Mixed
ERR10897779.mbin.2_01047,Mixed
ERR10897804.mbin.5_00152,Mixed
ERR10897804.mbin.5_00304,VMGC
ERR10897804.mbin.5_00374,Mixed
ERR10897804.mbin.5_00381,Mixed
ERR10897804.mbin.5_00433,Mixed
ERR10897804.mbin.5_00434,Mixed
ERR10897804.mbin.5_00603,Mixed
ERR10897804.mbin.5_00604,Mixed
ERR10897804.mbin.5_00605,Mixed
ERR10897804.mbin.5_00618,Mixed
ERR10897804.mbin.5_00747,VMGC
ERR10897804.mbin.5_00750,VMGC
ERR10897804.mbin.5_00751,VMGC
ERR10897804.mbin.5_00752,VMGC
ERR10897804.mbin.5_00759,VMGC
ERR10897804.mbin.5_00763,Mixed
ERR10897804.mbin.5_00767,Mixed
ERR10897804.mbin.5_00779,VMGC
ERR10897804.mbin.5_00783,VMGC
ERR10897804.mbin.5_00784,VMGC
ERR10897804.mbin.5_00786,VMGC
ERR10897804.mbin.5_00788,Mixed
ERR10897804.mbin.5_00954,VMGC
ERR10897804.mbin.5_01000,VMGC
ERR10897813.mbin.1_00016,Mixed
ERR10897813.mbin.1_01073,Mixed
ERR10897813.mbin.1_01167,Mixed
ERR10897813.mbin.1_01170,Mixed
ERR10897813.mbin.1_01171,Mixed
ERR10897813.mbin.1_01172,Mixed
ERR10897840.mbin.1_00127,Mixed
ERR10897840.mbin.1_00128,VMGC
ERR10897840.mbin.1_00258,Mixed
ERR10897840.mbin.1_00638,Mixed
ERR10897840.mbin.1_00805,Mixed
ERR10897840.mbin.1_00807,VMGC
ERR10897856.mbin.1_00052,Mixed
ERR10897856.mbin.1_00081,Mixed
ERR10897856.mbin.1_00279,Mixed
ERR10897856.mbin.1_00529,Mixed
ERR10897860.mbin.1_00048,VMGC
ERR10897860.mbin.1_00114,Mixed
ERR10897860.mbin.1_00445,VMGC
ERR10897860.mbin.1_00447,VMGC
ERR10897860.mbin.1_00448,VMGC
ERR10897860.mbin.1_00499,Mixed
ERR10897860.mbin.1_00680,VMGC
ERR10897860.mbin.1_00707,VMGC
ERR10897861.mbin.1_00938,Mixed
ERR10897861.mbin.1_00996,Mixed
ERR10897867.mbin.2_00053,Mixed
ERR10897867.mbin.2_00500,VMGC
ERR10897867.mbin.2_00664,Mixed
ERR10897867.mbin.2_00671,Mixed
ERR10897867.mbin.2_00950,Mixed
ERR10897872.mbin.3_00003,VMGC
ERR10897872.mbin.3_00028,Mixed
ERR10897872.mbin.3_00063,Mixed
ERR10897872.mbin.3_00075,VMGC
ERR10897872.mbin.3_00153,VMGC
ERR10897872.mbin.3_00154,VMGC
ERR10897872.mbin.3_00170,VMGC
ERR10897872.mbin.3_00222,VMGC
ERR10897872.mbin.3_00256,VMGC
ERR10897872.mbin.3_00262,VMGC
ERR10897872.mbin.3_00435,Mixed
ERR10897872.mbin.3_00461,Mixed
ERR10897872.mbin.3_00564,VMGC
ERR10897872.mbin.3_00580,Mixed
ERR10897872.mbin.3_00631,VMGC
ERR10897872.mbin.3_00750,VMGC
ERR10897873.mbin.1_00039,Mixed
ERR10897873.mbin.1_00367,VMGC
ERR10897873.mbin.1_00368,Mixed
ERR10897873.mbin.1_00524,Mixed
ERR10897873.mbin.1_00614,VMGC
ERR10897886.mbin.3_00143,Mixed
ERR10897886.mbin.3_00268,Mixed
ERR10897886.mbin.3_00536,VMGC
ERR10897944.mbin.2_00979,VMGC
ERR10897944.mbin.2_00980,VMGC
ERR10897944.mbin.2_00984,VMGC
ERR10897944.mbin.2_00985,VMGC
ERR10897956.mbin.2_00150,VMGC
ERR10897956.mbin.2_00151,VMGC
ERR10897956.mbin.2_00189,Mixed
ERR10897961.mbin.1_00423,VMGC
ERR10897961.mbin.1_00720,VMGC
ERR10897961.mbin.1_00923,Mixed
ERR10897961.mbin.1_00947,Mixed
ERR10897961.mbin.1_01051,VMGC
ERR10897993.mbin.2_00017,Mixed
ERR10897993.mbin.2_00169,Mixed
ERR10897993.mbin.2_00240,Mixed
ERR10897993.mbin.2_00330,Mixed
ERR10897993.mbin.2_00458,VMGC
ERR10897993.mbin.2_00515,Mixed
ERR10897993.mbin.2_00895,Mixed
ERR10898045.mbin.4_00125,VMGC
ERR10898045.mbin.4_00244,VMGC
ERR10898045.mbin.4_00435,Mixed
ERR10898045.mbin.4_00531,VMGC
ERR10898045.mbin.4_00615,VMGC
ERR10898047.mbin.13_00152,VMGC
ERR10898047.mbin.13_00167,Mixed
ERR10898047.mbin.13_00202,Mixed
ERR10898047.mbin.13_00203,Mixed
ERR10898047.mbin.13_00216,Mixed
ERR10898047.mbin.13_00603,Mixed
ERR10898047.mbin.13_00619,Mixed
ERR10898047.mbin.13_00658,VMGC
ERR10898047.mbin.13_00717,Mixed
ERR10898047.mbin.13_00773,Mixed
ERR10898047.mbin.13_00775,VMGC
ERR10898047.mbin.13_00912,VMGC
ERR10898047.mbin.13_00944,Mixed
ERR10898047.mbin.13_01020,VMGC
ERR10898049.sbin.13_00218,VMGC
ERR10898049.sbin.13_00451,VMGC
ERR10898049.sbin.13_00452,VMGC
ERR10898049.sbin.13_00453,VMGC
ERR10898049.sbin.13_00502,Mixed
ERR10898049.sbin.13_00506,VMGC
ERR10898049.sbin.13_00507,VMGC
ERR10898049.sbin.13_00508,VMGC
ERR10898049.sbin.13_00509,VMGC
ERR10898049.sbin.13_00519,VMGC
ERR10898049.sbin.13_00521,VMGC
ERR10898049.sbin.13_00619,Mixed
ERR10898051.mbin.5_00338,Mixed
ERR10898051.mbin.5_00342,Mixed
ERR10898051.mbin.5_00344,Mixed
ERR10898051.mbin.5_01007,Mixed
ERR10898051.mbin.5_01046,Mixed
ERR10898054.mbin.3_00095,VMGC
ERR10898054.mbin.3_00301,Mixed
ERR10898054.mbin.3_00307,VMGC
ERR10898054.mbin.3_00557,VMGC
ERR10898054.mbin.3_00661,VMGC
ERR10898054.mbin.3_00933,Mixed
ERR10898054.mbin.3_00993,Mixed
ERR10898057.mbin.3_00084,VMGC
ERR10898057.mbin.3_00106,VMGC
ERR10898057.mbin.3_00107,VMGC
ERR10898057.mbin.3_00108,VMGC
ERR10898057.mbin.3_00276,Mixed
ERR10898057.mbin.3_00306,Mixed
ERR10898057.mbin.3_01012,Mixed
ERR10898059.sbin.2_00018,Mixed
ERR10898059.sbin.2_00022,Mixed
ERR10898059.sbin.2_00023,Mixed
ERR10898059.sbin.2_00024,Mixed
ERR10898059.sbin.2_00026,Mixed
ERR10898059.sbin.2_00130,Mixed
ERR10898059.sbin.2_00131,Mixed
ERR10898059.sbin.2_00132,Mixed
ERR10898059.sbin.2_00229,Mixed
ERR10898065.mbin.5_00057,VMGC
ERR10898065.mbin.5_00357,Mixed
ERR10898065.mbin.5_00586,Mixed
ERR10898065.mbin.5_00589,Mixed
ERR10898067.mbin.7_00144,Mixed
ERR10898067.mbin.7_00149,Mixed
ERR10898067.mbin.7_00175,Mixed
ERR10898067.mbin.7_00454,Mixed
ERR10898067.mbin.7_00631,VMGC
ERR10898067.mbin.7_00633,Mixed
ERR10898067.mbin.7_00672,VMGC
ERR10898067.mbin.7_00673,VMGC
ERR10898067.mbin.7_00678,VMGC
ERR10898067.mbin.7_00705,Mixed
ERR10898067.mbin.7_00755,VMGC
ERR10898067.mbin.7_00809,VMGC
ERR10898067.mbin.7_00865,Mixed
ERR10898067.mbin.7_00959,VMGC
ERR10898067.mbin.7_01010,VMGC
ERR10898067.mbin.7_01154,VMGC
ERR10898146.mbin.4_00383,Mixed
ERR10898147.sbin.3_00219,Mixed
ERR10898147.sbin.3_00221,VMGC
ERR10898147.sbin.3_00222,Mixed
ERR10898147.sbin.3_00223,VMGC
ERR10898147.sbin.3_00678,Mixed
ERR10898147.sbin.3_00679,Mixed
ERR10898147.sbin.3_00684,Mixed
ERR10898147.sbin.3_00726,Mixed
ERR10898153.mbin.5_00001,VMGC
ERR10898153.mbin.5_00048,Mixed
ERR10898153.mbin.5_00052,Mixed
ERR10898153.mbin.5_00055,Mixed
ERR10898153.mbin.5_00121,Mixed
ERR10898153.mbin.5_00139,Mixed
ERR10898153.mbin.5_00198,Mixed
ERR10898153.mbin.5_00236,VMGC
ERR10898153.mbin.5_00241,Mixed
ERR10898153.mbin.5_00294,VMGC
ERR10898153.mbin.5_00342,Mixed
ERR10898153.mbin.5_00459,VMGC
ERR10898153.mbin.5_00460,VMGC
ERR10898153.mbin.5_00461,VMGC
ERR10898153.mbin.5_00462,VMGC
ERR10898153.mbin.5_00463,VMGC
ERR10898153.mbin.5_00464,VMGC
ERR10898153.mbin.5_00465,VMGC
ERR10898153.mbin.5_00466,VMGC
ERR10898153.mbin.5_00467,VMGC
ERR10898153.mbin.5_00468,VMGC
ERR10898153.mbin.5_00469,VMGC
ERR10898153.mbin.5_00470,VMGC
ERR10898153.mbin.5_00472,VMGC
ERR10898153.mbin.5_00473,VMGC
ERR10898153.mbin.5_00474,VMGC
ERR10898153.mbin.5_00475,VMGC
ERR10898153.mbin.5_00477,VMGC
ERR10898153.mbin.5_00478,VMGC
ERR10898153.mbin.5_00479,VMGC
ERR10898153.mbin.5_00481,Mixed
ERR10898153.mbin.5_00482,VMGC
ERR10898153.mbin.5_00485,VMGC
ERR10898153.mbin.5_00490,VMGC
ERR10898153.mbin.5_00495,VMGC
ERR10898153.mbin.5_00499,VMGC
ERR10898153.mbin.5_00500,VMGC
ERR10898153.mbin.5_00503,VMGC
ERR10898153.mbin.5_00505,VMGC
ERR10898153.mbin.5_00506,VMGC
ERR10898153.mbin.5_00508,Mixed
ERR10898153.mbin.5_00632,Mixed
ERR10898153.mbin.5_00645,VMGC
ERR10898153.mbin.5_00656,Mixed
ERR10898153.mbin.5_00661,VMGC
ERR10898153.mbin.5_00680,VMGC
ERR10898153.mbin.5_00758,Mixed
ERR10898153.mbin.5_00819,VMGC
ERR10898153.mbin.5_00857,Mixed
ERR10898160.sbin.5_00101,VMGC
ERR10898160.sbin.5_00102,VMGC
ERR10898160.sbin.5_00104,Mixed
ERR10898180.mbin.1_00009,VMGC
ERR10898180.mbin.1_00211,Mixed
ERR10898180.mbin.1_00213,Mixed
ERR10898180.mbin.1_00674,Mixed
ERR10898180.sbin.2_00004,VMGC
ERR10898229.mbin.1_00184,Mixed
ERR10898229.mbin.1_00370,Mixed
ERR10898229.mbin.1_00425,Mixed
ERR10898229.mbin.1_00426,Mixed
ERR10898229.mbin.1_00427,Mixed
ERR10898229.mbin.1_00642,Mixed
ERR10898229.mbin.1_00717,Mixed
ERR10898229.mbin.1_01101,Mixed
ERR10898229.mbin.1_01104,VMGC
ERR10898230.mbin.1_00320,VMGC
ERR10898230.mbin.1_00328,Mixed
ERR10898230.mbin.1_00352,Mixed
ERR10898230.mbin.1_00394,Mixed
ERR10898230.mbin.1_00423,Mixed
ERR10898230.mbin.1_00485,Mixed
ERR10898230.mbin.1_00643,VMGC
ERR10898230.mbin.1_00695,Mixed
ERR10898230.mbin.1_00699,Mixed
ERR10898230.mbin.1_00712,Mixed
ERR10898248.mbin.3_00741,Mixed
ERR10898266.mbin.1_00239,Mixed
ERR10898266.mbin.1_00441,Mixed
ERR10898287.sbin.1_00018,Mixed
ERR10898287.sbin.1_00022,Mixed
ERR10898287.sbin.1_00629,VMGC
ERR10898302.mbin.6_00009,VMGC
ERR10898302.mbin.6_00010,VMGC
ERR10898302.mbin.6_00136,VMGC
ERR10898302.mbin.6_00180,VMGC
ERR10898302.mbin.6_00182,VMGC
ERR10898302.mbin.6_00197,VMGC
ERR10898302.mbin.6_00246,VMGC
ERR10898302.mbin.6_00324,VMGC
ERR10898302.mbin.6_00361,VMGC
ERR10898302.mbin.6_00435,Mixed
ERR10898302.mbin.6_00450,VMGC
ERR10898302.mbin.6_00539,Mixed
ERR10898302.mbin.6_00615,VMGC
ERR10898302.mbin.6_00634,VMGC
ERR10898302.mbin.6_00635,VMGC
ERR10898302.mbin.6_00666,Mixed
ERR10898302.mbin.6_00667,VMGC
ERR10898311.mbin.4_00091,VMGC
ERR10898311.mbin.4_00281,Mixed
ERR10898311.mbin.4_00741,Mixed
ERR10898311.mbin.4_00878,Mixed
ERR10898311.mbin.4_00977,VMGC
ERR2244520.mbin.3_00134,VMGC
ERR2244520.mbin.3_00185,Mixed
ERR2244520.mbin.3_00236,VMGC
ERR2244520.mbin.3_00317,Mixed
ERR2244520.mbin.3_00428,VMGC
ERR2244520.mbin.3_00459,Mixed
ERR2244520.mbin.3_00581,Mixed
ERR2244520.mbin.3_00671,VMGC
ERR2244520.mbin.3_00682,Mixed
ERR2244520.mbin.3_00739,VMGC
ERR2244520.mbin.3_00771,VMGC
ERR2244520.mbin.3_00795,VMGC
ERR2244520.mbin.3_00891,Mixed
ERR2244520.mbin.3_00920,Mixed
ERR2244520.mbin.3_00984,Mixed
ERR2244520.mbin.3_01053,VMGC
ERR2244520.mbin.3_01055,VMGC
ERR2244520.mbin.3_01056,VMGC
ERR2244520.mbin.3_01057,VMGC
ERR2244520.mbin.3_01058,VMGC
ERR2244520.mbin.3_01060,VMGC
ERR2244520.mbin.3_01061,VMGC
ERR2244520.mbin.3_01062,VMGC
ERR2244520.mbin.3_01064,VMGC
ERR2244520.mbin.3_01066,VMGC
ERR2244520.mbin.3_01067,VMGC
ERR2244520.mbin.3_01068,VMGC
ERR2244520.mbin.3_01069,VMGC
ERR2244520.mbin.3_01070,VMGC
ERR2244520.mbin.3_01071,VMGC
ERR2244520.mbin.3_01072,VMGC
ERR2244520.mbin.3_01073,VMGC
ERR2244520.mbin.3_01074,VMGC
ERR2244520.mbin.3_01075,VMGC
ERR2244520.mbin.3_01076,VMGC
ERR2244520.mbin.3_01077,VMGC
ERR2244520.mbin.3_01078,VMGC
ERR2244520.mbin.3_01079,VMGC
ERR2244520.mbin.3_01080,VMGC
ERR2244520.mbin.3_01081,VMGC
ERR2244520.mbin.3_01082,VMGC
ERR2244520.mbin.3_01083,VMGC
ERR2244520.mbin.3_01084,VMGC
ERR2244520.mbin.3_01086,VMGC
ERR2244520.mbin.3_01087,VMGC
ERR2244520.mbin.3_01088,VMGC
ERR2244520.mbin.3_01089,VMGC
ERR2244520.mbin.3_01090,VMGC
ERR2244520.mbin.3_01091,VMGC
ERR2244520.mbin.3_01092,VMGC
ERR2244520.mbin.3_01093,VMGC
ERR2244520.mbin.3_01094,VMGC
ERR2244520.mbin.3_01095,VMGC
ERR2244520.mbin.3_01096,VMGC
ERR2244520.mbin.3_01097,VMGC
ERR2244520.mbin.3_01100,VMGC
ERR2244520.mbin.3_01101,VMGC
ERR2244520.mbin.3_01102,VMGC
ERR2244520.mbin.3_01103,VMGC
ERR2244520.mbin.3_01104,VMGC
ERR2244520.mbin.3_01105,VMGC
ERR2244520.mbin.3_01106,VMGC
ERR2244520.mbin.3_01108,Mixed
ERR2244520.mbin.3_01110,Mixed
ERR2244520.mbin.3_01113,VMGC
ERR2244520.mbin.3_01128,Mixed
ERR2244520.mbin.3_01145,VMGC
ERR2244520.mbin.3_01148,Mixed
ERR2244520.mbin.3_01219,VMGC
ERR2244520.mbin.3_01221,VMGC
ERR2244520.mbin.3_01222,VMGC
ERR2244520.mbin.3_01223,VMGC
ERR2244520.mbin.3_01224,VMGC
ERR2244520.mbin.3_01225,VMGC
ERR2244520.mbin.3_01226,VMGC
ERR2244520.mbin.3_01227,VMGC
ERR3500819.mbin.3_00493,Mixed
ERR3500819.mbin.3_00661,Mixed
ERR3500846.sbin.1_00957,Mixed
ERR3500846.sbin.1_01141,Mixed
ERR3500850.mbin.3_00154,VMGC
ERR3500850.mbin.3_00561,VMGC
ERR3500862.mbin.1_00269,Mixed
ERR3500862.mbin.1_00307,VMGC
ERR3500862.mbin.1_00941,Mixed
ERR3500862.mbin.1_00942,VMGC
ERR3500862.mbin.1_00943,VMGC
ERR3500862.mbin.1_00944,VMGC
ERR3500862.mbin.1_00945,VMGC
ERR3500862.mbin.1_00996,Mixed
ERR4421572.mbin.2_00120,VMGC
ERR4421572.mbin.2_00459,VMGC
ERR4421572.mbin.2_00492,Mixed
ERR4421572.mbin.2_00498,Mixed
ERR4421585.mbin.1_00424,Mixed
ERR4421585.mbin.1_00492,Mixed
ERR4421585.mbin.1_00761,Mixed
ERR4421585.mbin.1_00938,Mixed
ERR4421603.mbin.4_01077,VMGC
