centroid_90,classification
ERR10897596.sbin.4_00143,Mixed
ERR10897596.sbin.4_00156,VMGC
ERR10897596.sbin.4_00157,VMGC
ERR10897596.sbin.4_00184,Mixed
ERR10897596.sbin.4_00186,Mixed
ERR10897596.sbin.4_00187,Mixed
ERR10897596.sbin.4_00190,Mixed
ERR10897596.sbin.4_00194,Mixed
ERR10897596.sbin.4_00195,Mixed
ERR10897596.sbin.4_00196,Mixed
ERR10897596.sbin.4_00207,Mixed
ERR10897596.sbin.4_00209,Mixed
ERR10897596.sbin.4_00214,VMGC
ERR10897596.sbin.4_00224,Mixed
ERR10897596.sbin.4_00227,Mixed
ERR10897596.sbin.4_00285,VMGC
ERR10897596.sbin.4_00335,Mixed
ERR10897596.sbin.4_00348,Mixed
ERR10897596.sbin.4_00373,Mixed
ERR10897596.sbin.4_00378,Mixed
ERR10897596.sbin.4_00409,Mixed
ERR10897596.sbin.4_00433,Mixed
ERR10897596.sbin.4_00458,Mixed
ERR10897596.sbin.4_00506,Mixed
ERR10897596.sbin.4_00561,VMGC
ERR10897596.sbin.4_00575,VMGC
ERR10897596.sbin.4_00593,Mixed
ERR10897596.sbin.4_00640,Mixed
ERR10897596.sbin.4_00657,VMGC
ERR10897596.sbin.4_00695,Mixed
ERR10897596.sbin.4_00696,Mixed
ERR10897596.sbin.4_00697,Mixed
ERR10897596.sbin.4_00701,Mixed
ERR10897596.sbin.4_00721,Mixed
ERR10897596.sbin.4_00813,Mixed
ERR10897596.sbin.4_00818,Mixed
ERR10897596.sbin.4_00832,Mixed
ERR10897596.sbin.4_00854,Mixed
ERR10897596.sbin.4_00858,Mixed
ERR10897596.sbin.4_00869,VMGC
ERR10897596.sbin.4_00870,VMGC
ERR10897596.sbin.4_00871,VMGC
ERR10897596.sbin.4_00878,Mixed
ERR10897596.sbin.4_00888,VMGC
ERR10897596.sbin.4_00892,VMGC
ERR10897596.sbin.4_00895,VMGC
ERR10897596.sbin.4_00898,VMGC
ERR10897596.sbin.4_00905,Mixed
ERR10897596.sbin.4_00927,Mixed
ERR10897596.sbin.4_00976,Mixed
ERR10897596.sbin.4_01008,Mixed
ERR10897596.sbin.4_01072,Mixed
ERR10897596.sbin.4_01074,Mixed
ERR10897596.sbin.4_01080,Mixed
ERR10897596.sbin.4_01085,Mixed
ERR10897596.sbin.4_01099,Mixed
ERR10897596.sbin.4_01116,Mixed
ERR10897596.sbin.4_01118,Mixed
ERR10897596.sbin.4_01119,VMGC
ERR10897596.sbin.4_01131,VMGC
ERR10897596.sbin.4_01132,VMGC
ERR10897596.sbin.4_01133,VMGC
ERR10897596.sbin.4_01155,Mixed
ERR10897596.sbin.4_01160,Mixed
ERR10897596.sbin.4_01168,Mixed
ERR10897596.sbin.4_01169,VMGC
ERR10897596.sbin.4_01172,Mixed
ERR10897596.sbin.4_01174,Mixed
ERR10897596.sbin.4_01175,Mixed
ERR10897596.sbin.4_01177,Mixed
ERR10897596.sbin.4_01182,Mixed
ERR10897596.sbin.4_01193,Mixed
ERR10897596.sbin.4_01194,Mixed
ERR10897596.sbin.4_01211,VMGC
ERR10897596.sbin.4_01213,VMGC
ERR10897596.sbin.4_01214,VMGC
ERR10897616.sbin.4_00004,Mixed
ERR10897616.sbin.4_00008,Mixed
ERR10897616.sbin.4_00016,Mixed
ERR10897616.sbin.4_00072,Mixed
ERR10897616.sbin.4_00080,VMGC
ERR10897616.sbin.4_00085,Mixed
ERR10897616.sbin.4_00086,VMGC
ERR10897616.sbin.4_00098,VMGC
ERR10897616.sbin.4_00105,Mixed
ERR10897616.sbin.4_00113,Mixed
ERR10897616.sbin.4_00115,VMGC
ERR10897616.sbin.4_00116,VMGC
ERR10897616.sbin.4_00117,VMGC
ERR10897616.sbin.4_00118,VMGC
ERR10897616.sbin.4_00121,VMGC
ERR10897616.sbin.4_00217,Mixed
ERR10897616.sbin.4_00225,Mixed
ERR10897616.sbin.4_00228,VMGC
ERR10897616.sbin.4_00232,VMGC
ERR10897616.sbin.4_00321,Mixed
ERR10897616.sbin.4_00350,Mixed
ERR10897616.sbin.4_00386,Mixed
ERR10897616.sbin.4_00394,VMGC
ERR10897616.sbin.4_00397,Mixed
ERR10897616.sbin.4_00401,Mixed
ERR10897616.sbin.4_00403,Mixed
ERR10897616.sbin.4_00456,VMGC
ERR10897616.sbin.4_00457,VMGC
ERR10897616.sbin.4_00458,VMGC
ERR10897616.sbin.4_00465,VMGC
ERR10897616.sbin.4_00490,VMGC
ERR10897616.sbin.4_00531,VMGC
ERR10897616.sbin.4_00556,Mixed
ERR10897616.sbin.4_00558,Mixed
ERR10897616.sbin.4_00577,VMGC
ERR10897616.sbin.4_00578,VMGC
ERR10897616.sbin.4_00579,VMGC
ERR10897616.sbin.4_00580,VMGC
ERR10897616.sbin.4_00582,VMGC
ERR10897616.sbin.4_00583,VMGC
ERR10897616.sbin.4_00584,VMGC
ERR10897616.sbin.4_00585,VMGC
ERR10897616.sbin.4_00683,VMGC
ERR10897616.sbin.4_00702,Mixed
ERR10897616.sbin.4_00720,Mixed
ERR10897616.sbin.4_00721,Mixed
ERR10897616.sbin.4_00738,Mixed
ERR10897616.sbin.4_00740,Mixed
ERR10897616.sbin.4_00832,Mixed
ERR10897616.sbin.4_00846,Mixed
ERR10897616.sbin.4_00847,Mixed
ERR10897616.sbin.4_00862,VMGC
ERR10897616.sbin.4_00863,VMGC
ERR10897616.sbin.4_00872,VMGC
ERR10897616.sbin.4_00880,Mixed
ERR10897616.sbin.4_00897,VMGC
ERR10897616.sbin.4_00913,Mixed
ERR10897616.sbin.4_00922,VMGC
ERR10897616.sbin.4_00923,VMGC
ERR10897616.sbin.4_00925,VMGC
ERR10897616.sbin.4_01015,Mixed
ERR10897616.sbin.4_01033,VMGC
ERR10897616.sbin.4_01064,VMGC
ERR10897616.sbin.4_01065,VMGC
ERR10897616.sbin.4_01066,VMGC
ERR10897634.mbin.3_00006,VMGC
ERR10897634.mbin.3_00062,Mixed
ERR10897634.mbin.3_00082,Mixed
ERR10897634.mbin.3_00189,VMGC
ERR10897634.mbin.3_00202,Mixed
ERR10897634.mbin.3_00261,VMGC
ERR10897634.mbin.3_00296,Mixed
ERR10897634.mbin.3_00330,Mixed
ERR10897634.mbin.3_00386,Mixed
ERR10897634.mbin.3_00405,Mixed
ERR10897634.mbin.3_00445,VMGC
ERR10897634.mbin.3_00446,VMGC
ERR10897634.mbin.3_00496,Mixed
ERR10897634.mbin.3_00502,Mixed
ERR10897634.mbin.3_00515,Mixed
ERR10897634.mbin.3_00578,Mixed
ERR10897634.mbin.3_00604,Mixed
ERR10897634.mbin.3_00605,Mixed
ERR10897634.mbin.3_00608,Mixed
ERR10897634.mbin.3_00609,Mixed
ERR10897634.mbin.3_00610,Mixed
ERR10897634.mbin.3_00612,Mixed
ERR10897634.mbin.3_00621,Mixed
ERR10897634.mbin.3_00655,VMGC
ERR10897634.mbin.3_00665,VMGC
ERR10897634.mbin.3_00702,VMGC
ERR10897634.mbin.3_00726,VMGC
ERR10897634.mbin.3_00727,VMGC
ERR10897634.mbin.3_00826,VMGC
ERR10897634.mbin.3_00829,Mixed
ERR10897634.mbin.3_01011,Mixed
ERR10897634.mbin.3_01029,Mixed
ERR10897634.mbin.3_01088,VMGC
ERR10897634.mbin.3_01090,VMGC
ERR10897634.mbin.3_01147,VMGC
ERR10897634.sbin.12_00230,VMGC
ERR10897646.mbin.5_00010,VMGC
ERR10897646.mbin.5_00053,Mixed
ERR10897646.mbin.5_00077,Mixed
ERR10897646.mbin.5_00079,Mixed
ERR10897646.mbin.5_00080,VMGC
ERR10897646.mbin.5_00087,Mixed
ERR10897646.mbin.5_00163,Mixed
ERR10897646.mbin.5_00201,VMGC
ERR10897646.mbin.5_00226,VMGC
ERR10897646.mbin.5_00252,Mixed
ERR10897646.mbin.5_00268,VMGC
ERR10897646.mbin.5_00269,Mixed
ERR10897646.mbin.5_00277,Mixed
ERR10897646.mbin.5_00333,Mixed
ERR10897646.mbin.5_00374,VMGC
ERR10897646.mbin.5_00538,Mixed
ERR10897646.mbin.5_00539,VMGC
ERR10897646.mbin.5_00547,VMGC
ERR10897646.mbin.5_00578,VMGC
ERR10897646.mbin.5_00706,Mixed
ERR10897646.mbin.5_00732,Mixed
ERR10897646.mbin.5_00800,Mixed
ERR10897650.mbin.2_00088,Mixed
ERR10897650.mbin.2_00113,VMGC
ERR10897650.mbin.2_00133,VMGC
ERR10897650.mbin.2_00139,VMGC
ERR10897650.mbin.2_00143,VMGC
ERR10897650.mbin.2_00144,VMGC
ERR10897650.mbin.2_00145,VMGC
ERR10897650.mbin.2_00146,VMGC
ERR10897650.mbin.2_00148,VMGC
ERR10897650.mbin.2_00149,VMGC
ERR10897650.mbin.2_00150,VMGC
ERR10897650.mbin.2_00155,Mixed
ERR10897650.mbin.2_00304,Mixed
ERR10897650.mbin.2_00309,VMGC
ERR10897650.mbin.2_00312,Mixed
ERR10897650.mbin.2_00314,VMGC
ERR10897650.mbin.2_00326,VMGC
ERR10897650.mbin.2_00429,Mixed
ERR10897650.mbin.2_00509,Mixed
ERR10897650.mbin.2_00516,Mixed
ERR10897650.mbin.2_00518,Mixed
ERR10897650.mbin.2_00519,Mixed
ERR10897650.mbin.2_00520,Mixed
ERR10897650.mbin.2_00522,Mixed
ERR10897650.mbin.2_00523,Mixed
ERR10897650.mbin.2_00673,Mixed
ERR10897650.mbin.2_00681,Mixed
ERR10897650.mbin.2_00682,VMGC
ERR10897650.mbin.2_00781,VMGC
ERR10897650.mbin.2_00872,VMGC
ERR10897650.mbin.2_01008,Mixed
ERR10897650.mbin.2_01159,Mixed
ERR10897663.mbin.1_00039,VMGC
ERR10897663.mbin.1_00041,Mixed
ERR10897663.mbin.1_00044,Mixed
ERR10897663.mbin.1_00045,Mixed
ERR10897663.mbin.1_00046,Mixed
ERR10897663.mbin.1_00047,Mixed
ERR10897663.mbin.1_00048,Mixed
ERR10897663.mbin.1_00049,Mixed
ERR10897663.mbin.1_00050,Mixed
ERR10897663.mbin.1_00051,Mixed
ERR10897663.mbin.1_00103,Mixed
ERR10897663.mbin.1_00104,VMGC
ERR10897663.mbin.1_00143,VMGC
ERR10897663.mbin.1_00164,Mixed
ERR10897663.mbin.1_00165,Mixed
ERR10897663.mbin.1_00167,Mixed
ERR10897663.mbin.1_00212,Mixed
ERR10897663.mbin.1_00259,VMGC
ERR10897663.mbin.1_00273,Mixed
ERR10897663.mbin.1_00323,Mixed
ERR10897663.mbin.1_00325,Mixed
ERR10897663.mbin.1_00330,Mixed
ERR10897663.mbin.1_00459,VMGC
ERR10897663.mbin.1_00487,Mixed
ERR10897663.mbin.1_00536,VMGC
ERR10897663.mbin.1_00548,VMGC
ERR10897663.mbin.1_00555,Mixed
ERR10897663.mbin.1_00579,VMGC
ERR10897663.mbin.1_00732,Mixed
ERR10897663.mbin.1_00753,VMGC
ERR10897663.mbin.1_00754,VMGC
ERR10897663.mbin.1_00755,VMGC
ERR10897663.mbin.1_00756,VMGC
ERR10897663.mbin.1_00758,VMGC
ERR10897663.mbin.1_00759,VMGC
ERR10897663.mbin.1_00760,Mixed
ERR10897663.mbin.1_00791,Mixed
ERR10897663.mbin.1_01167,VMGC
ERR10897680.mbin.7_00157,Mixed
ERR10897680.mbin.7_00158,VMGC
ERR10897680.mbin.7_00162,VMGC
ERR10897680.mbin.7_00163,VMGC
ERR10897680.mbin.7_00238,VMGC
ERR10897680.mbin.7_00244,VMGC
ERR10897680.mbin.7_00246,VMGC
ERR10897680.mbin.7_00249,VMGC
ERR10897680.mbin.7_00250,VMGC
ERR10897680.mbin.7_00255,VMGC
ERR10897680.mbin.7_00256,VMGC
ERR10897680.mbin.7_00262,VMGC
ERR10897680.mbin.7_00265,VMGC
ERR10897680.mbin.7_00309,Mixed
ERR10897680.mbin.7_00395,VMGC
ERR10897680.mbin.7_00396,VMGC
ERR10897680.mbin.7_00403,VMGC
ERR10897680.mbin.7_00405,Mixed
ERR10897680.mbin.7_00553,VMGC
ERR10897680.mbin.7_00561,Mixed
ERR10897680.mbin.7_00572,VMGC
ERR10897680.mbin.7_00639,Mixed
ERR10897680.mbin.7_00781,Mixed
ERR10897680.mbin.7_00830,VMGC
ERR10897680.mbin.7_00861,VMGC
ERR10897680.mbin.7_00862,VMGC
ERR10897680.mbin.7_00891,VMGC
ERR10897680.mbin.7_00941,VMGC
ERR10897680.mbin.7_00947,Mixed
ERR10897680.mbin.7_01034,VMGC
ERR10897680.mbin.7_01091,Mixed
ERR10897680.mbin.7_01142,VMGC
ERR10897680.mbin.7_01144,VMGC
ERR10897680.mbin.7_01145,VMGC
ERR10897680.mbin.7_01146,VMGC
ERR10897695.mbin.6_00001,VMGC
ERR10897695.mbin.6_00005,VMGC
ERR10897695.mbin.6_00009,VMGC
ERR10897695.mbin.6_00011,VMGC
ERR10897695.mbin.6_00067,Mixed
ERR10897695.mbin.6_00077,Mixed
ERR10897695.mbin.6_00127,VMGC
ERR10897695.mbin.6_00128,VMGC
ERR10897695.mbin.6_00129,VMGC
ERR10897695.mbin.6_00130,VMGC
ERR10897695.mbin.6_00149,VMGC
ERR10897695.mbin.6_00150,VMGC
ERR10897695.mbin.6_00164,Mixed
ERR10897695.mbin.6_00224,VMGC
ERR10897695.mbin.6_00315,Mixed
ERR10897695.mbin.6_00339,Mixed
ERR10897695.mbin.6_00354,Mixed
ERR10897695.mbin.6_00630,Mixed
ERR10897695.mbin.6_00693,Mixed
ERR10897695.mbin.6_00704,Mixed
ERR10897695.mbin.6_00714,VMGC
ERR10897695.mbin.6_00715,VMGC
ERR10897695.mbin.6_00718,VMGC
ERR10897695.mbin.6_00719,VMGC
ERR10897695.mbin.6_00788,Mixed
ERR10897695.mbin.6_00866,VMGC
ERR10897695.mbin.6_00867,VMGC
ERR10897695.mbin.6_00898,VMGC
ERR10897695.mbin.6_00900,VMGC
ERR10897695.mbin.6_00902,VMGC
ERR10897695.mbin.6_00957,VMGC
ERR10897695.mbin.6_00960,VMGC
ERR10897695.mbin.6_00963,VMGC
ERR10897695.mbin.6_00964,VMGC
ERR10897695.mbin.6_00968,Mixed
ERR10897695.mbin.6_00974,VMGC
ERR10897695.mbin.6_00994,VMGC
ERR10897695.mbin.6_00997,VMGC
ERR10897695.mbin.6_01067,VMGC
ERR10897711.mbin.1_00115,Mixed
ERR10897711.mbin.1_00116,VMGC
ERR10897711.mbin.1_00119,VMGC
ERR10897711.mbin.1_00123,Mixed
ERR10897711.mbin.1_00125,Mixed
ERR10897711.mbin.1_00126,VMGC
ERR10897711.mbin.1_00139,VMGC
ERR10897711.mbin.1_00143,VMGC
ERR10897711.mbin.1_00215,VMGC
ERR10897711.mbin.1_00279,Mixed
ERR10897711.mbin.1_00367,VMGC
ERR10897711.mbin.1_00370,VMGC
ERR10897711.mbin.1_00371,VMGC
ERR10897711.mbin.1_00372,Mixed
ERR10897711.mbin.1_00375,Mixed
ERR10897711.mbin.1_00377,Mixed
ERR10897711.mbin.1_00380,VMGC
ERR10897711.mbin.1_00381,VMGC
ERR10897711.mbin.1_00388,Mixed
ERR10897711.mbin.1_00389,Mixed
ERR10897711.mbin.1_00445,Mixed
ERR10897711.mbin.1_00457,Mixed
ERR10897711.mbin.1_00458,Mixed
ERR10897711.mbin.1_00459,Mixed
ERR10897711.mbin.1_00460,Mixed
ERR10897711.mbin.1_00635,Mixed
ERR10897711.mbin.1_00646,VMGC
ERR10897711.mbin.1_00878,VMGC
ERR10897711.mbin.1_00982,Mixed
ERR10897711.mbin.1_01222,Mixed
ERR10897725.sbin.3_00039,VMGC
ERR10897725.sbin.3_00066,VMGC
ERR10897725.sbin.3_00218,VMGC
ERR10897725.sbin.3_00232,Mixed
ERR10897725.sbin.3_00293,Mixed
ERR10897725.sbin.3_00307,VMGC
ERR10897725.sbin.3_00422,Mixed
ERR10897725.sbin.3_00482,VMGC
ERR10897725.sbin.3_00610,VMGC
ERR10897725.sbin.3_01035,Mixed
ERR10897725.sbin.3_01037,Mixed
ERR10897746.sbin.3_00024,VMGC
ERR10897746.sbin.3_00027,VMGC
ERR10897746.sbin.3_00028,VMGC
ERR10897746.sbin.3_00058,VMGC
ERR10897746.sbin.3_00059,VMGC
ERR10897746.sbin.3_00060,Mixed
ERR10897746.sbin.3_00061,Mixed
ERR10897746.sbin.3_00062,Mixed
ERR10897746.sbin.3_00063,Mixed
ERR10897746.sbin.3_00065,Mixed
ERR10897746.sbin.3_00192,Mixed
ERR10897746.sbin.3_00194,Mixed
ERR10897746.sbin.3_00195,Mixed
ERR10897746.sbin.3_00196,VMGC
ERR10897746.sbin.3_00264,VMGC
ERR10897746.sbin.3_00271,Mixed
ERR10897746.sbin.3_00292,VMGC
ERR10897746.sbin.3_00355,VMGC
ERR10897746.sbin.3_00522,Mixed
ERR10897746.sbin.3_00538,VMGC
ERR10897746.sbin.3_00793,Mixed
ERR10897746.sbin.3_00891,VMGC
ERR10897746.sbin.3_01066,VMGC
ERR10897746.sbin.3_01084,VMGC
ERR10897746.sbin.3_01085,VMGC
ERR10897746.sbin.3_01086,VMGC
ERR10897746.sbin.3_01132,Mixed
ERR10897746.sbin.3_01135,VMGC
ERR10897746.sbin.3_01136,VMGC
ERR10897746.sbin.3_01137,VMGC
ERR10897746.sbin.3_01138,VMGC
ERR10897746.sbin.3_01148,VMGC
ERR10897746.sbin.3_01149,VMGC
ERR10897746.sbin.3_01152,VMGC
ERR10897746.sbin.3_01156,VMGC
ERR10897746.sbin.3_01162,VMGC
ERR10897746.sbin.3_01163,Mixed
ERR10897754.sbin.2_00021,VMGC
ERR10897754.sbin.2_00022,VMGC
ERR10897754.sbin.2_00044,VMGC
ERR10897754.sbin.2_00051,VMGC
ERR10897754.sbin.2_00059,VMGC
ERR10897754.sbin.2_00060,VMGC
ERR10897754.sbin.2_00062,VMGC
ERR10897754.sbin.2_00094,Mixed
ERR10897754.sbin.2_00250,VMGC
ERR10897754.sbin.2_00251,VMGC
ERR10897754.sbin.2_00260,Mixed
ERR10897754.sbin.2_00263,VMGC
ERR10897754.sbin.2_00271,VMGC
ERR10897754.sbin.2_00350,VMGC
ERR10897754.sbin.2_00360,VMGC
ERR10897754.sbin.2_00390,Mixed
ERR10897754.sbin.2_00471,Mixed
ERR10897754.sbin.2_00534,VMGC
ERR10897754.sbin.2_00535,VMGC
ERR10897754.sbin.2_00537,VMGC
ERR10897758.mbin.4_00032,Mixed
ERR10897758.mbin.4_00037,VMGC
ERR10897758.mbin.4_00039,VMGC
ERR10897758.mbin.4_00040,VMGC
ERR10897758.mbin.4_00048,Mixed
ERR10897758.mbin.4_00071,Mixed
ERR10897758.mbin.4_00177,VMGC
ERR10897758.mbin.4_00179,Mixed
ERR10897758.mbin.4_00180,Mixed
ERR10897758.mbin.4_00255,VMGC
ERR10897758.mbin.4_00314,VMGC
ERR10897758.mbin.4_00384,VMGC
ERR10897758.mbin.4_00392,Mixed
ERR10897758.mbin.4_00393,Mixed
ERR10897758.mbin.4_00397,VMGC
ERR10897758.mbin.4_00404,Mixed
ERR10897758.mbin.4_00414,VMGC
ERR10897758.mbin.4_00507,VMGC
ERR10897758.mbin.4_00513,Mixed
ERR10897758.mbin.4_00515,Mixed
ERR10897758.mbin.4_00516,VMGC
ERR10897758.mbin.4_00518,VMGC
ERR10897758.mbin.4_00890,VMGC
ERR10897758.mbin.4_01119,Mixed
ERR10897758.mbin.4_01120,Mixed
ERR10897761.sbin.5_00154,VMGC
ERR10897761.sbin.5_00208,VMGC
ERR10897761.sbin.5_00237,Mixed
ERR10897761.sbin.5_00250,VMGC
ERR10897761.sbin.5_00307,VMGC
ERR10897761.sbin.5_00314,VMGC
ERR10897761.sbin.5_00330,Mixed
ERR10897761.sbin.5_00376,VMGC
ERR10897761.sbin.5_00563,VMGC
ERR10897761.sbin.5_00595,VMGC
ERR10897761.sbin.5_00607,VMGC
ERR10897761.sbin.5_00608,VMGC
ERR10897761.sbin.5_00609,VMGC
ERR10897761.sbin.5_00773,VMGC
ERR10897761.sbin.5_00774,VMGC
ERR10897761.sbin.5_00850,VMGC
ERR10897761.sbin.5_00922,VMGC
ERR10897766.mbin.4_00056,VMGC
ERR10897766.mbin.4_00122,VMGC
ERR10897766.mbin.4_00222,VMGC
ERR10897766.mbin.4_00274,VMGC
ERR10897766.mbin.4_00275,VMGC
ERR10897766.mbin.4_00297,Mixed
ERR10897766.mbin.4_00379,Mixed
ERR10897766.mbin.4_00527,VMGC
ERR10897766.mbin.4_00587,VMGC
ERR10897766.mbin.4_00813,VMGC
ERR10897766.mbin.4_00814,Mixed
ERR10897766.mbin.4_00817,VMGC
ERR10897766.mbin.4_00821,VMGC
ERR10897766.mbin.4_00871,Mixed
ERR10897766.mbin.4_00989,VMGC
ERR10897768.mbin.6_00022,VMGC
ERR10897768.mbin.6_00023,VMGC
ERR10897768.mbin.6_00051,Mixed
ERR10897768.mbin.6_00124,VMGC
ERR10897768.mbin.6_00162,VMGC
ERR10897768.mbin.6_00163,VMGC
ERR10897768.mbin.6_00164,VMGC
ERR10897768.mbin.6_00165,VMGC
ERR10897768.mbin.6_00166,VMGC
ERR10897768.mbin.6_00167,VMGC
ERR10897768.mbin.6_00168,VMGC
ERR10897768.mbin.6_00169,VMGC
ERR10897768.mbin.6_00170,VMGC
ERR10897768.mbin.6_00171,VMGC
ERR10897768.mbin.6_00172,VMGC
ERR10897768.mbin.6_00174,VMGC
ERR10897768.mbin.6_00175,VMGC
ERR10897768.mbin.6_00176,VMGC
ERR10897768.mbin.6_00177,VMGC
ERR10897768.mbin.6_00178,VMGC
ERR10897768.mbin.6_00179,VMGC
ERR10897768.mbin.6_00180,VMGC
ERR10897768.mbin.6_00188,Mixed
ERR10897768.mbin.6_00200,Mixed
ERR10897768.mbin.6_00205,VMGC
ERR10897768.mbin.6_00206,VMGC
ERR10897768.mbin.6_00207,VMGC
ERR10897768.mbin.6_00208,VMGC
ERR10897768.mbin.6_00209,VMGC
ERR10897768.mbin.6_00297,Mixed
ERR10897768.mbin.6_00345,Mixed
ERR10897768.mbin.6_00383,VMGC
ERR10897768.mbin.6_00566,VMGC
ERR10897768.mbin.6_00567,VMGC
ERR10897768.mbin.6_00570,VMGC
ERR10897768.mbin.6_00641,VMGC
ERR10897768.mbin.6_00642,VMGC
ERR10897768.mbin.6_00649,VMGC
ERR10897768.mbin.6_00651,VMGC
ERR10897768.mbin.6_00779,VMGC
ERR10897768.mbin.6_00781,VMGC
ERR10897768.mbin.6_00789,Mixed
ERR10897768.mbin.6_00907,VMGC
ERR10897768.mbin.6_00908,VMGC
ERR10897768.mbin.6_00910,VMGC
ERR10897768.mbin.6_01038,VMGC
ERR10897768.mbin.6_01040,VMGC
ERR10897768.mbin.6_01041,VMGC
ERR10897768.mbin.6_01042,VMGC
ERR10897768.mbin.6_01043,VMGC
ERR10897768.mbin.6_01045,VMGC
ERR10897771.sbin.5_00088,Mixed
ERR10897771.sbin.5_00144,Mixed
ERR10897771.sbin.5_00479,VMGC
ERR10897771.sbin.5_00483,VMGC
ERR10897771.sbin.5_00521,Mixed
ERR10897771.sbin.5_00831,VMGC
ERR10897771.sbin.5_00844,VMGC
ERR10897771.sbin.5_00846,VMGC
ERR10897771.sbin.5_00867,Mixed
ERR10897771.sbin.5_00907,Mixed
ERR10897771.sbin.5_00970,Mixed
ERR10897771.sbin.5_00971,Mixed
ERR10897771.sbin.5_00976,VMGC
ERR10897771.sbin.5_00978,Mixed
ERR10897771.sbin.5_00980,Mixed
ERR10897771.sbin.5_00984,Mixed
ERR10897771.sbin.5_00985,Mixed
ERR10897771.sbin.5_00997,Mixed
ERR10897771.sbin.5_01032,Mixed
ERR10897780.sbin.22_00005,VMGC
ERR10897780.sbin.22_00042,Mixed
ERR10897780.sbin.22_00071,VMGC
ERR10897780.sbin.22_00072,VMGC
ERR10897780.sbin.22_00073,VMGC
ERR10897780.sbin.22_00074,VMGC
ERR10897780.sbin.22_00078,VMGC
ERR10897780.sbin.22_00229,VMGC
ERR10897780.sbin.22_00241,VMGC
ERR10897780.sbin.22_00253,VMGC
ERR10897780.sbin.22_00270,VMGC
ERR10897780.sbin.22_00278,VMGC
ERR10897780.sbin.22_00307,Mixed
ERR10897780.sbin.22_00309,VMGC
ERR10897780.sbin.22_00310,VMGC
ERR10897780.sbin.22_00311,Mixed
ERR10897780.sbin.22_00353,VMGC
ERR10897780.sbin.22_00410,Mixed
ERR10897780.sbin.22_00513,VMGC
ERR10897780.sbin.22_00604,Mixed
ERR10897780.sbin.22_00605,VMGC
ERR10897780.sbin.22_00613,Mixed
ERR10897780.sbin.22_00651,VMGC
ERR10897780.sbin.22_00652,VMGC
ERR10897780.sbin.22_00698,Mixed
ERR10897780.sbin.22_00772,Mixed
ERR10897780.sbin.22_00777,VMGC
ERR10897780.sbin.22_00837,Mixed
ERR10897780.sbin.22_00849,Mixed
ERR10897780.sbin.22_00855,VMGC
ERR10897780.sbin.22_00856,VMGC
ERR10897804.sbin.8_00506,Mixed
ERR10897804.sbin.8_00518,Mixed
ERR10897804.sbin.8_00519,VMGC
ERR10897804.sbin.8_00520,VMGC
ERR10897804.sbin.8_00521,VMGC
ERR10897804.sbin.8_00522,VMGC
ERR10897804.sbin.8_00523,VMGC
ERR10897804.sbin.8_00525,VMGC
ERR10897804.sbin.8_00526,VMGC
ERR10897804.sbin.8_00527,VMGC
ERR10897804.sbin.8_00528,VMGC
ERR10897804.sbin.8_00530,VMGC
ERR10897804.sbin.8_00531,VMGC
ERR10897804.sbin.8_00533,VMGC
ERR10897804.sbin.8_00540,Mixed
ERR10897804.sbin.8_00544,Mixed
ERR10897804.sbin.8_00545,Mixed
ERR10897804.sbin.8_00546,VMGC
ERR10897804.sbin.8_00549,VMGC
ERR10897804.sbin.8_00551,VMGC
ERR10897804.sbin.8_00906,VMGC
ERR10897804.sbin.8_00950,VMGC
ERR10897804.sbin.8_01087,VMGC
ERR10897806.sbin.5_00094,VMGC
ERR10897806.sbin.5_00095,VMGC
ERR10897806.sbin.5_00393,Mixed
ERR10897806.sbin.5_00416,VMGC
ERR10897806.sbin.5_00654,VMGC
ERR10897810.mbin.2_00027,Mixed
ERR10897810.mbin.2_00050,Mixed
ERR10897810.mbin.2_00101,VMGC
ERR10897810.mbin.2_00110,VMGC
ERR10897810.mbin.2_00160,VMGC
ERR10897810.mbin.2_00265,VMGC
ERR10897810.mbin.2_00275,VMGC
ERR10897810.mbin.2_00312,VMGC
ERR10897810.mbin.2_00350,VMGC
ERR10897810.mbin.2_00396,VMGC
ERR10897810.mbin.2_00403,VMGC
ERR10897810.mbin.2_00422,VMGC
ERR10897810.mbin.2_00533,VMGC
ERR10897810.mbin.2_00595,VMGC
ERR10897810.mbin.2_00647,Mixed
ERR10897810.mbin.2_00706,Mixed
ERR10897886.sbin.8_00197,VMGC
ERR10897886.sbin.8_00198,VMGC
ERR10897886.sbin.8_00199,Mixed
ERR10897886.sbin.8_00200,VMGC
ERR10897886.sbin.8_00204,VMGC
ERR10897886.sbin.8_00208,VMGC
ERR10897886.sbin.8_00361,VMGC
ERR10897886.sbin.8_00416,Mixed
ERR10897886.sbin.8_00434,VMGC
ERR10897886.sbin.8_00805,VMGC
ERR10897886.sbin.8_00813,VMGC
ERR10897886.sbin.8_00857,Mixed
ERR10897886.sbin.8_00925,Mixed
ERR10897897.mbin.4_00034,VMGC
ERR10897897.mbin.4_00057,VMGC
ERR10897897.mbin.4_00058,Mixed
ERR10897897.mbin.4_00123,Mixed
ERR10897897.mbin.4_00157,Mixed
ERR10897897.mbin.4_00227,VMGC
ERR10897897.mbin.4_00364,VMGC
ERR10897897.mbin.4_00519,VMGC
ERR10897944.mbin.3_00092,VMGC
ERR10897944.mbin.3_00140,VMGC
