centroid_90,classification
ERR10898153.mbin.5_00236,VMGC
ERR10898153.mbin.5_00241,Mixed
ERR10898153.mbin.5_00277,VMGC
ERR10898153.mbin.5_00294,VMGC
ERR10898153.mbin.5_00342,Mixed
ERR10898153.mbin.5_00419,VMGC
ERR10898153.mbin.5_00420,VMGC
ERR10898153.mbin.5_00421,VMGC
ERR10898153.mbin.5_00422,VMGC
ERR10898153.mbin.5_00449,Mixed
ERR10898153.mbin.5_00459,VMGC
ERR10898153.mbin.5_00460,VMGC
ERR10898153.mbin.5_00461,VMGC
ERR10898153.mbin.5_00462,VMGC
ERR10898153.mbin.5_00463,VMGC
ERR10898153.mbin.5_00464,VMGC
ERR10898153.mbin.5_00465,VMGC
ERR10898153.mbin.5_00466,VMGC
ERR10898153.mbin.5_00467,VMGC
ERR10898153.mbin.5_00468,VMGC
ERR10898153.mbin.5_00469,VMGC
ERR10898153.mbin.5_00470,VMGC
ERR10898153.mbin.5_00472,VMGC
ERR10898153.mbin.5_00473,VMGC
ERR10898153.mbin.5_00474,VMGC
ERR10898153.mbin.5_00475,VMGC
ERR10898153.mbin.5_00476,VMGC
ERR10898153.mbin.5_00477,VMGC
ERR10898153.mbin.5_00478,VMGC
ERR10898153.mbin.5_00479,VMGC
ERR10898153.mbin.5_00480,VMGC
ERR10898153.mbin.5_00481,VMGC
ERR10898153.mbin.5_00482,VMGC
ERR10898153.mbin.5_00485,VMGC
ERR10898153.mbin.5_00488,VMGC
ERR10898153.mbin.5_00489,VMGC
ERR10898153.mbin.5_00490,VMGC
ERR10898153.mbin.5_00492,VMGC
ERR10898153.mbin.5_00493,VMGC
ERR10898153.mbin.5_00494,VMGC
ERR10898153.mbin.5_00495,VMGC
ERR10898153.mbin.5_00497,VMGC
ERR10898153.mbin.5_00499,VMGC
ERR10898153.mbin.5_00500,VMGC
ERR10898153.mbin.5_00501,VMGC
ERR10898153.mbin.5_00503,VMGC
ERR10898153.mbin.5_00505,VMGC
ERR10898153.mbin.5_00506,VMGC
ERR10898153.mbin.5_00508,Mixed
ERR10898153.mbin.5_00621,VMGC
ERR10898153.mbin.5_00632,Mixed
ERR10898153.mbin.5_00645,VMGC
ERR10898153.mbin.5_00648,VMGC
ERR10898153.mbin.5_00657,VMGC
ERR10898153.mbin.5_00658,VMGC
ERR10898153.mbin.5_00659,VMGC
ERR10898153.mbin.5_00660,VMGC
ERR10898153.mbin.5_00661,VMGC
ERR10898153.mbin.5_00662,VMGC
ERR10898153.mbin.5_00663,VMGC
ERR10898153.mbin.5_00680,VMGC
ERR10898153.mbin.5_00681,Mixed
ERR10898153.mbin.5_00758,Mixed
ERR10898153.mbin.5_00814,VMGC
ERR10898153.mbin.5_00819,VMGC
ERR10898153.mbin.5_00857,Mixed
ERR10898160.sbin.5_00101,VMGC
ERR10898160.sbin.5_00102,VMGC
ERR10898160.sbin.5_00103,VMGC
ERR10898160.sbin.5_00104,Mixed
ERR10898180.mbin.1_00009,VMGC
ERR10898180.mbin.1_00167,VMGC
ERR10898180.mbin.1_00211,VMGC
ERR10898180.mbin.1_00213,Mixed
ERR10898180.mbin.1_00302,VMGC
ERR10898180.mbin.1_00306,Mixed
ERR10898180.mbin.1_00379,Mixed
ERR10898180.mbin.1_00674,Mixed
ERR10898180.mbin.1_00692,VMGC
ERR10898180.mbin.1_01100,VMGC
ERR10898180.mbin.1_01248,VMGC
ERR10898180.sbin.2_00004,VMGC
ERR10898194.mbin.3_00610,Mixed
ERR10898229.mbin.1_00178,Mixed
ERR10898229.mbin.1_00184,Mixed
ERR10898229.mbin.1_00370,Mixed
ERR10898229.mbin.1_00425,Mixed
ERR10898229.mbin.1_00426,Mixed
ERR10898229.mbin.1_00427,Mixed
ERR10898229.mbin.1_00510,Mixed
ERR10898229.mbin.1_00642,Mixed
ERR10898229.mbin.1_00717,Mixed
ERR10898229.mbin.1_01101,Mixed
ERR10898229.mbin.1_01104,VMGC
ERR10898230.mbin.1_00096,VMGC
ERR10898230.mbin.1_00148,VMGC
ERR10898230.mbin.1_00272,VMGC
ERR10898230.mbin.1_00311,VMGC
ERR10898230.mbin.1_00320,VMGC
ERR10898230.mbin.1_00328,VMGC
ERR10898230.mbin.1_00352,Mixed
ERR10898230.mbin.1_00371,VMGC
ERR10898230.mbin.1_00394,Mixed
ERR10898230.mbin.1_00410,Mixed
ERR10898230.mbin.1_00423,Mixed
ERR10898230.mbin.1_00643,VMGC
ERR10898230.mbin.1_00699,Mixed
ERR10898230.mbin.1_00712,Mixed
ERR10898230.mbin.1_00714,Mixed
ERR10898248.mbin.3_00741,Mixed
ERR10898266.mbin.1_00239,Mixed
ERR10898266.mbin.1_00421,Mixed
ERR10898266.mbin.1_00441,Mixed
ERR10898287.sbin.1_00018,Mixed
ERR10898287.sbin.1_00022,Mixed
ERR10898287.sbin.1_00629,VMGC
ERR10898287.sbin.1_00638,VMGC
ERR10898287.sbin.1_00643,Mixed
ERR10898302.mbin.6_00009,VMGC
ERR10898302.mbin.6_00010,VMGC
ERR10898302.mbin.6_00136,VMGC
ERR10898302.mbin.6_00180,VMGC
ERR10898302.mbin.6_00182,VMGC
ERR10898302.mbin.6_00197,VMGC
ERR10898302.mbin.6_00246,VMGC
ERR10898302.mbin.6_00284,Mixed
ERR10898302.mbin.6_00323,VMGC
ERR10898302.mbin.6_00324,VMGC
ERR10898302.mbin.6_00361,VMGC
ERR10898302.mbin.6_00435,Mixed
ERR10898302.mbin.6_00450,VMGC
ERR10898302.mbin.6_00539,Mixed
ERR10898302.mbin.6_00561,VMGC
ERR10898302.mbin.6_00615,VMGC
ERR10898302.mbin.6_00634,VMGC
ERR10898302.mbin.6_00635,VMGC
ERR10898302.mbin.6_00666,Mixed
ERR10898302.mbin.6_00667,VMGC
ERR10898311.mbin.4_00091,VMGC
ERR10898311.mbin.4_00281,Mixed
ERR10898311.mbin.4_00741,Mixed
ERR10898311.mbin.4_00877,VMGC
ERR10898311.mbin.4_00878,Mixed
ERR10898311.mbin.4_00977,VMGC
ERR2244520.mbin.3_00134,VMGC
ERR2244520.mbin.3_00183,Mixed
ERR2244520.mbin.3_00185,VMGC
ERR2244520.mbin.3_00236,VMGC
ERR2244520.mbin.3_00317,Mixed
ERR2244520.mbin.3_00428,VMGC
ERR2244520.mbin.3_00459,Mixed
ERR2244520.mbin.3_00541,Mixed
ERR2244520.mbin.3_00581,Mixed
ERR2244520.mbin.3_00671,VMGC
ERR2244520.mbin.3_00682,Mixed
ERR2244520.mbin.3_00739,VMGC
ERR2244520.mbin.3_00771,VMGC
ERR2244520.mbin.3_00795,VMGC
ERR2244520.mbin.3_00820,VMGC
ERR2244520.mbin.3_00853,VMGC
ERR2244520.mbin.3_00891,Mixed
ERR2244520.mbin.3_00920,Mixed
ERR2244520.mbin.3_00949,Mixed
ERR2244520.mbin.3_00951,VMGC
ERR2244520.mbin.3_00972,VMGC
ERR2244520.mbin.3_00984,Mixed
ERR2244520.mbin.3_01026,VMGC
ERR2244520.mbin.3_01053,VMGC
ERR2244520.mbin.3_01055,VMGC
ERR2244520.mbin.3_01056,VMGC
ERR2244520.mbin.3_01057,VMGC
ERR2244520.mbin.3_01058,VMGC
ERR2244520.mbin.3_01060,VMGC
ERR2244520.mbin.3_01061,VMGC
ERR2244520.mbin.3_01062,VMGC
ERR2244520.mbin.3_01064,VMGC
ERR2244520.mbin.3_01066,VMGC
ERR2244520.mbin.3_01067,VMGC
ERR2244520.mbin.3_01068,VMGC
ERR2244520.mbin.3_01069,VMGC
ERR2244520.mbin.3_01070,VMGC
ERR2244520.mbin.3_01071,VMGC
ERR2244520.mbin.3_01072,VMGC
ERR2244520.mbin.3_01073,VMGC
ERR2244520.mbin.3_01074,VMGC
ERR2244520.mbin.3_01075,VMGC
ERR2244520.mbin.3_01076,VMGC
ERR2244520.mbin.3_01077,VMGC
ERR2244520.mbin.3_01078,VMGC
ERR2244520.mbin.3_01079,VMGC
ERR2244520.mbin.3_01080,VMGC
ERR2244520.mbin.3_01081,VMGC
ERR2244520.mbin.3_01082,VMGC
ERR2244520.mbin.3_01083,VMGC
ERR2244520.mbin.3_01084,VMGC
ERR2244520.mbin.3_01086,VMGC
ERR2244520.mbin.3_01087,VMGC
ERR2244520.mbin.3_01088,VMGC
ERR2244520.mbin.3_01089,VMGC
ERR2244520.mbin.3_01090,VMGC
ERR2244520.mbin.3_01091,VMGC
ERR2244520.mbin.3_01092,VMGC
ERR2244520.mbin.3_01093,VMGC
ERR2244520.mbin.3_01094,VMGC
ERR2244520.mbin.3_01095,VMGC
ERR2244520.mbin.3_01096,VMGC
ERR2244520.mbin.3_01097,VMGC
ERR2244520.mbin.3_01100,VMGC
ERR2244520.mbin.3_01101,VMGC
ERR2244520.mbin.3_01102,VMGC
ERR2244520.mbin.3_01103,VMGC
ERR2244520.mbin.3_01104,VMGC
ERR2244520.mbin.3_01105,VMGC
ERR2244520.mbin.3_01106,VMGC
ERR2244520.mbin.3_01108,Mixed
ERR2244520.mbin.3_01110,VMGC
ERR2244520.mbin.3_01112,VMGC
ERR2244520.mbin.3_01113,VMGC
ERR2244520.mbin.3_01117,VMGC
ERR2244520.mbin.3_01126,VMGC
ERR2244520.mbin.3_01128,Mixed
ERR2244520.mbin.3_01129,VMGC
ERR2244520.mbin.3_01143,Mixed
ERR2244520.mbin.3_01144,VMGC
ERR2244520.mbin.3_01145,VMGC
ERR2244520.mbin.3_01148,Mixed
ERR2244520.mbin.3_01219,VMGC
ERR2244520.mbin.3_01220,VMGC
ERR2244520.mbin.3_01221,VMGC
ERR2244520.mbin.3_01222,VMGC
ERR2244520.mbin.3_01223,VMGC
ERR2244520.mbin.3_01224,VMGC
ERR2244520.mbin.3_01225,VMGC
ERR2244520.mbin.3_01226,VMGC
ERR2244520.mbin.3_01227,VMGC
ERR2244520.mbin.3_01228,VMGC
ERR3500819.mbin.3_00386,Mixed
ERR3500819.mbin.3_00493,Mixed
ERR3500819.mbin.3_00661,Mixed
ERR3500846.sbin.1_00949,Mixed
ERR3500846.sbin.1_00957,Mixed
ERR3500846.sbin.1_01141,Mixed
ERR3500850.mbin.3_00154,VMGC
ERR3500850.mbin.3_00561,VMGC
ERR3500862.mbin.1_00269,Mixed
ERR3500862.mbin.1_00307,VMGC
ERR3500862.mbin.1_00941,Mixed
ERR3500862.mbin.1_00942,VMGC
ERR3500862.mbin.1_00943,VMGC
ERR3500862.mbin.1_00944,VMGC
ERR3500862.mbin.1_00945,VMGC
ERR3500862.mbin.1_00946,VMGC
ERR3500862.mbin.1_00996,Mixed
ERR4421572.mbin.2_00110,VMGC
ERR4421572.mbin.2_00120,VMGC
ERR4421572.mbin.2_00458,VMGC
ERR4421572.mbin.2_00459,VMGC
ERR4421572.mbin.2_00468,Mixed
ERR4421572.mbin.2_00486,Mixed
ERR4421572.mbin.2_00492,VMGC
ERR4421572.mbin.2_00498,Mixed
ERR4421585.mbin.1_00303,VMGC
ERR4421585.mbin.1_00492,Mixed
ERR4421585.mbin.1_00761,Mixed
ERR4421585.mbin.1_00806,VMGC
ERR4421585.mbin.1_00884,Mixed
ERR4421585.mbin.1_00886,Mixed
ERR4421585.mbin.1_00938,Mixed
ERR4421585.mbin.1_01256,Mixed
ERR4421603.mbin.4_00191,VMGC
ERR4421603.mbin.4_00693,VMGC
ERR4421603.mbin.4_01072,VMGC
ERR4421603.mbin.4_01077,VMGC
ERR4421603.mbin.4_01078,VMGC
ERR4421603.mbin.4_01079,Mixed
ERR4705226.mbin.4_00089,VMGC
ERR4705226.mbin.4_00090,VMGC
ERR4705226.mbin.4_00091,VMGC
ERR4705226.mbin.4_00351,VMGC
ERR4705226.mbin.4_00416,VMGC
ERR4705226.mbin.4_00544,Mixed
ERR4705226.mbin.4_00545,Mixed
ERR4705226.mbin.4_00546,Mixed
ERR4705226.mbin.4_00851,VMGC
ERR4705226.mbin.4_00852,VMGC
ERR4705226.mbin.4_00875,Mixed
ERR4705226.mbin.4_00888,Mixed
ERR4705226.mbin.4_00890,VMGC
ERR4705226.mbin.4_00892,Mixed
ERR4705259.mbin.3_00009,Mixed
ERR4705259.mbin.3_00070,VMGC
ERR4705259.mbin.3_00084,Mixed
ERR4705259.mbin.3_00110,VMGC
ERR4705259.mbin.3_00154,VMGC
ERR4705259.mbin.3_00274,VMGC
ERR4705259.mbin.3_00355,VMGC
ERR4705259.mbin.3_00608,Mixed
ERR4705259.mbin.3_00731,VMGC
ERR4705259.mbin.3_00790,Mixed
ERR4705259.mbin.3_00904,Mixed
ERR4705259.mbin.3_00914,VMGC
ERR4705259.mbin.3_00952,Mixed
ERR4705294.mbin.4_00010,VMGC
ERR4705294.mbin.4_00011,VMGC
ERR4705294.mbin.4_00012,VMGC
ERR4705294.mbin.4_00041,Mixed
ERR4705294.mbin.4_00044,VMGC
ERR4705294.mbin.4_00045,Mixed
ERR4705294.mbin.4_00054,VMGC
ERR4705294.mbin.4_00131,VMGC
ERR4705294.mbin.4_00132,VMGC
ERR4705294.mbin.4_00133,VMGC
ERR4705294.mbin.4_00258,VMGC
ERR4705294.mbin.4_00319,VMGC
ERR4705294.mbin.4_00352,VMGC
ERR4705294.mbin.4_00369,Mixed
ERR4705294.mbin.4_00539,VMGC
ERR4705294.mbin.4_00575,VMGC
ERR4705294.mbin.4_00594,VMGC
ERR4705294.mbin.4_00797,VMGC
ERR4705329.mbin.9_00019,Mixed
ERR4705329.mbin.9_00020,VMGC
ERR4705329.mbin.9_00510,Mixed
GCA_023277545.1_00002,VMGC
GCA_023277545.1_00036,VMGC
GCA_023277545.1_00037,VMGC
GCA_023277545.1_00038,VMGC
GCA_023277545.1_00039,VMGC
GCA_023277545.1_00051,VMGC
GCA_023277545.1_00104,VMGC
GCA_023277545.1_00105,Mixed
GCA_023277545.1_00119,VMGC
GCA_023277545.1_00138,VMGC
GCA_023277545.1_00139,Mixed
GCA_023277545.1_00161,VMGC
GCA_023277545.1_00162,Mixed
GCA_023277545.1_00170,VMGC
GCA_023277545.1_00201,Mixed
GCA_023277545.1_00202,VMGC
GCA_023277545.1_00203,VMGC
GCA_023277545.1_00211,VMGC
GCA_023277545.1_00212,VMGC
GCA_023277545.1_00213,VMGC
GCA_023277545.1_00214,VMGC
GCA_023277545.1_00216,VMGC
GCA_023277545.1_00217,VMGC
GCA_023277545.1_00219,Mixed
GCA_023277545.1_00220,VMGC
GCA_023277545.1_00224,VMGC
GCA_023277545.1_00230,VMGC
GCA_023277545.1_00233,VMGC
GCA_023277545.1_00236,VMGC
GCA_023277545.1_00237,VMGC
GCA_023277545.1_00242,Mixed
GCA_023277545.1_00282,VMGC
GCA_023277545.1_00299,VMGC
GCA_023277545.1_00300,VMGC
GCA_023277545.1_00301,VMGC
GCA_023277545.1_00304,VMGC
GCA_023277545.1_00305,VMGC
GCA_023277545.1_00306,VMGC
GCA_023277545.1_00309,VMGC
GCA_023277545.1_00340,VMGC
GCA_023277545.1_00361,VMGC
GCA_023277545.1_00363,Mixed
GCA_023277545.1_00364,VMGC
GCA_023277545.1_00365,VMGC
GCA_023277545.1_00366,VMGC
GCA_023277545.1_00368,VMGC
GCA_023277545.1_00381,VMGC
GCA_023277545.1_00387,VMGC
GCA_023277545.1_00388,VMGC
GCA_023277545.1_00396,VMGC
GCA_023277545.1_00402,VMGC
GCA_023277545.1_00403,VMGC
GCA_023277545.1_00415,VMGC
GCA_023277545.1_00444,VMGC
GCA_023277545.1_00448,Mixed
GCA_023277545.1_00451,VMGC
GCA_023277545.1_00464,VMGC
GCA_023277545.1_00503,VMGC
GCA_023277545.1_00506,VMGC
GCA_023277545.1_00507,VMGC
GCA_023277545.1_00508,VMGC
GCA_023277545.1_00509,VMGC
GCA_023277545.1_00528,VMGC
GCA_023277545.1_00529,VMGC
GCA_023277545.1_00531,Mixed
GCA_023277545.1_00532,VMGC
GCA_023277545.1_00536,VMGC
GCA_023277545.1_00537,VMGC
GCA_023277545.1_00539,VMGC
GCA_023277545.1_00540,VMGC
GCA_023277545.1_00544,VMGC
GCA_023277545.1_00547,VMGC
GCA_023277545.1_00548,VMGC
GCA_023277545.1_00552,Mixed
GCA_023277545.1_00554,VMGC
GCA_023277545.1_00556,VMGC
GCA_023277545.1_00557,VMGC
GCA_023277545.1_00561,VMGC
GCA_023277545.1_00562,VMGC
GCA_023277545.1_00563,VMGC
GCA_023277545.1_00564,VMGC
GCA_023277545.1_00565,VMGC
GCA_023277545.1_00572,VMGC
GCA_023277545.1_00575,VMGC
GCA_023277545.1_00576,VMGC
GCA_023277545.1_00577,VMGC
GCA_023277545.1_00578,VMGC
GCA_023277545.1_00579,VMGC
GCA_023277545.1_00581,VMGC
GCA_023277545.1_00586,VMGC
GCA_023277545.1_00606,VMGC
GCA_023277545.1_00615,VMGC
GCA_023277545.1_00623,VMGC
GCA_023277545.1_00624,VMGC
GCA_023277545.1_00625,VMGC
GCA_023277545.1_00627,VMGC
GCA_023277545.1_00628,VMGC
GCA_023277545.1_00653,VMGC
GCA_023277545.1_00657,Mixed
GCA_023277545.1_00662,VMGC
GCA_023277545.1_00673,VMGC
GCA_023277545.1_00674,VMGC
GCA_023277545.1_00675,VMGC
GCA_023277545.1_00677,VMGC
GCA_023277545.1_00679,VMGC
GCA_023277545.1_00680,VMGC
GCA_023277545.1_00695,VMGC
GCA_023277545.1_00721,VMGC
GCA_023277545.1_00732,VMGC
GCA_023277545.1_00738,VMGC
GCA_023277545.1_00739,VMGC
GCA_023277545.1_00740,VMGC
GCA_023277545.1_00741,VMGC
GCA_023277545.1_00742,VMGC
GCA_023277545.1_00743,VMGC
GCA_023277545.1_00744,VMGC
GCA_023277545.1_00756,VMGC
GCA_023277545.1_00757,VMGC
GCA_023277545.1_00793,Mixed
GCA_023277545.1_00823,VMGC
GCA_023277545.1_00824,VMGC
GCA_023277545.1_00852,Mixed
GCA_023277545.1_00870,VMGC
GCA_023277545.1_00873,Mixed
GCA_023277545.1_00874,VMGC
GCA_023277545.1_00875,VMGC
GCA_023277545.1_00880,VMGC
GCA_023277545.1_00886,VMGC
GCA_023277545.1_00887,VMGC
GCA_023277545.1_00890,VMGC
GCA_023277545.1_00891,VMGC
GCA_023277545.1_00893,Mixed
GCA_023277545.1_00894,VMGC
GCA_023277545.1_00896,VMGC
GCA_023277545.1_00897,VMGC
GCA_023277545.1_00898,VMGC
GCA_023277545.1_00905,VMGC
GCA_023277545.1_00906,VMGC
GCA_023277545.1_00907,VMGC
GCA_023277545.1_00923,VMGC
GCA_023277545.1_00933,VMGC
GCA_023277545.1_00939,VMGC
GCA_023277545.1_00940,VMGC
GCA_023277545.1_00941,VMGC
GCA_023277545.1_00949,VMGC
GCA_023277545.1_00952,Mixed
GCA_023277545.1_00970,VMGC
GCA_023277545.1_00971,VMGC
GCA_023277545.1_00972,VMGC
GCA_023277545.1_00987,VMGC
GCA_023277545.1_00988,Mixed
GCA_023277545.1_00994,VMGC
GCA_023277545.1_01034,Mixed
GCA_023277545.1_01035,VMGC
GCA_023277545.1_01036,VMGC
GCA_023277545.1_01041,VMGC
GCA_023277545.1_01042,VMGC
GCA_023277545.1_01043,VMGC
GCA_023277545.1_01044,VMGC
GCA_023277545.1_01055,VMGC
GCA_023277545.1_01056,VMGC
GCA_023277545.1_01060,VMGC
GCA_023277545.1_01086,Mixed
GCA_023277545.1_01089,VMGC
GCA_023277545.1_01090,VMGC
GCA_023277545.1_01092,VMGC
GCA_023277545.1_01095,VMGC
GCA_023277545.1_01096,VMGC
GCA_023277545.1_01108,VMGC
GCA_023277545.1_01109,VMGC
GCA_023277545.1_01110,VMGC
GCA_023277545.1_01111,VMGC
GCA_023277545.1_01112,VMGC
GCA_023277545.1_01114,VMGC
GCA_023277545.1_01115,VMGC
GCA_023277545.1_01116,VMGC
GCA_023277545.1_01150,Mixed
GCA_023277545.1_01152,VMGC
GCA_023277545.1_01157,VMGC
GCA_023277545.1_01171,VMGC
GCA_023277545.1_01172,VMGC
GCA_023277545.1_01173,VMGC
GCA_023277545.1_01175,VMGC
GCA_023277545.1_01176,VMGC
GCA_023277545.1_01179,Mixed
GCA_023277545.1_01191,VMGC
GCA_023277545.1_01192,VMGC
GCA_023277545.1_01194,VMGC
GCA_023277545.1_01195,VMGC
GCA_023277545.1_01196,VMGC
GCA_023277545.1_01197,VMGC
GCA_023277545.1_01198,Mixed
GCA_023277545.1_01204,VMGC
GCA_023277545.1_01205,VMGC
GCA_023277545.1_01211,VMGC
GCA_023277545.1_01212,VMGC
GCA_023277545.1_01214,VMGC
GCA_023277545.1_01215,VMGC
GCA_023277545.1_01224,VMGC
GCA_023277545.1_01225,VMGC
GCA_023277545.1_01226,VMGC
GCA_023277545.1_01227,VMGC
GCA_023277545.1_01229,VMGC
GCA_023277545.1_01231,VMGC
GCA_023277545.1_01232,VMGC
GCA_023277545.1_01244,VMGC
GCA_023277545.1_01265,VMGC
GCA_023277545.1_01272,VMGC
GCA_023277545.1_01273,Mixed
GCA_023277545.1_01275,Mixed
GCA_023277545.1_01281,VMGC
GCA_023277545.1_01294,Mixed
GCA_023277545.1_01310,VMGC
GCA_023277545.1_01311,VMGC
GCA_023277545.1_01313,VMGC
GCA_023277545.1_01314,VMGC
GCA_023277545.1_01317,VMGC
GCA_023277545.1_01321,VMGC
GCA_023277545.1_01322,VMGC
GCA_023277545.1_01323,VMGC
GCA_023277545.1_01326,Mixed
GCA_023277545.1_01332,VMGC
GCA_023277545.1_01338,VMGC
GCA_023277545.1_01352,VMGC
GCA_023277545.1_01353,VMGC
GCA_023277545.1_01354,VMGC
GCA_023277545.1_01374,Mixed
GCA_023277545.1_01393,VMGC
GCA_023277545.1_01394,VMGC
GCA_023277545.1_01400,Mixed
GCA_023277545.1_01419,VMGC
GCA_023277545.1_01422,VMGC
GCA_023277545.1_01423,VMGC
GCA_023277545.1_01427,VMGC
GCA_023277545.1_01430,VMGC
GCA_023277545.1_01441,Mixed
GCA_023277545.1_01454,VMGC
GCA_023277545.1_01457,VMGC
GCA_023277545.1_01462,VMGC
GCA_023277545.1_01463,VMGC
GCF_000159155.2_00011,Mixed
GCF_000159155.2_00013,Mixed
GCF_000159155.2_00014,Mixed
GCF_000159155.2_00015,Mixed
GCF_000159155.2_00016,Mixed
GCF_000159155.2_00017,Mixed
GCF_000159155.2_00019,Mixed
GCF_000159155.2_00020,Mixed
GCF_000159155.2_00021,Mixed
GCF_000159155.2_00022,Mixed
GCF_000159155.2_00023,Mixed
GCF_000159155.2_00027,Mixed
GCF_000159155.2_00028,Mixed
GCF_000159155.2_00029,Mixed
GCF_000159155.2_00030,Mixed
GCF_000159155.2_00245,Mixed
GCF_000159155.2_00322,Mixed
GCF_000159155.2_00418,Mixed
GCF_000159155.2_00452,Mixed
GCF_000159155.2_00508,Mixed
GCF_000159155.2_00660,Mixed
GCF_000159155.2_00729,Mixed
GCF_000159155.2_01163,Mixed
GCF_000159155.2_01246,Mixed
GCF_000165635.1_00095,Mixed
GCF_000165635.1_00109,Mixed
GCF_000165635.1_00110,Mixed
GCF_000165635.1_00170,Mixed
GCF_000165635.1_00175,Mixed
GCF_000165635.1_00176,Mixed
GCF_000165635.1_00177,Mixed
GCF_000165635.1_00182,Mixed
GCF_000165635.1_00210,Mixed
GCF_000165635.1_00240,Mixed
GCF_000165635.1_00241,Mixed
GCF_000165635.1_00306,GTDB
GCF_000165635.1_00308,GTDB
GCF_000165635.1_00311,Mixed
GCF_000165635.1_00316,Mixed
GCF_000165635.1_00320,Mixed
GCF_000165635.1_00322,GTDB
GCF_000165635.1_00376,GTDB
GCF_000165635.1_00438,Mixed
GCF_000165635.1_00518,Mixed
GCF_000165635.1_00519,Mixed
GCF_000165635.1_00550,Mixed
GCF_000165635.1_00627,Mixed
GCF_000165635.1_00660,Mixed
GCF_000165635.1_00750,Mixed
GCF_000165635.1_00831,Mixed
GCF_000165635.1_00835,Mixed
GCF_000165635.1_00845,Mixed
GCF_000165635.1_00876,Mixed
GCF_000165635.1_00877,GTDB
GCF_000165635.1_00912,Mixed
GCF_000165635.1_00986,Mixed
GCF_000165635.1_01040,GTDB
GCF_000165635.1_01083,Mixed
GCF_000165635.1_01085,Mixed
GCF_000165635.1_01086,GTDB
GCF_000165635.1_01122,GTDB
GCF_000165635.1_01144,Mixed
GCF_000165635.1_01269,GTDB
GCF_000165635.1_01270,GTDB
GCF_000165635.1_01271,GTDB
GCF_000165635.1_01279,Mixed
GCF_000165635.1_01328,GTDB
GCF_000165635.1_01329,Mixed
GCF_000165635.1_01374,Mixed
GCF_000178355.1_00270,GTDB
GCF_000178355.1_00516,Mixed
GCF_000178355.1_01305,Mixed
GCF_000178355.1_01316,GTDB
GCF_000178355.1_01322,GTDB
GCF_000213955.1_00115,Mixed
GCF_000213955.1_00124,Mixed
GCF_000213955.1_00161,Mixed
GCF_000213955.1_00333,Mixed
GCF_000213955.1_00415,Mixed
GCF_000213955.1_00467,Mixed
GCF_000213955.1_00478,Mixed
GCF_000213955.1_00483,Mixed
GCF_000213955.1_00484,Mixed
GCF_000213955.1_00494,Mixed
GCF_000213955.1_00495,Mixed
GCF_000213955.1_00497,Mixed
GCF_000213955.1_00499,Mixed
GCF_000213955.1_00500,Mixed
GCF_000213955.1_00501,Mixed
GCF_000213955.1_00505,Mixed
GCF_000213955.1_00506,Mixed
GCF_000213955.1_00509,Mixed
GCF_000213955.1_00510,Mixed
GCF_000213955.1_00906,Mixed
GCF_000213955.1_01097,Mixed
GCF_000213955.1_01292,Mixed
GCF_000214315.1_00016,Mixed
GCF_000214315.1_00329,Mixed
GCF_000214315.1_00401,Mixed
GCF_000214315.1_00719,Mixed
GCF_000214315.1_00724,Mixed
GCF_000214315.1_00729,Mixed
GCF_000214315.1_00730,Mixed
GCF_000214315.1_00731,Mixed
GCF_000214315.1_00732,Mixed
GCF_000214315.1_00733,Mixed
GCF_000214315.1_00734,Mixed
GCF_000214315.1_00735,Mixed
GCF_000214315.1_00736,Mixed
GCF_000214315.1_00739,Mixed
GCF_000214315.1_00742,Mixed
GCF_000214315.1_00743,Mixed
GCF_000214315.1_00744,Mixed
GCF_000214315.1_00745,Mixed
GCF_000214315.1_00746,Mixed
GCF_000214315.1_00756,Mixed
GCF_000214315.1_01052,Mixed
GCF_000214315.1_01053,Mixed
GCF_000214315.1_01054,Mixed
GCF_000214315.1_01056,Mixed
GCF_000214315.1_01059,Mixed
GCF_000263435.1_00225,Mixed
GCF_000263435.1_00598,GTDB
GCF_000263435.1_00604,Mixed
GCF_000263435.1_00605,Mixed
GCF_000263435.1_00854,Mixed
GCF_000263475.1_00001,Mixed
GCF_000263475.1_00135,Mixed
GCF_000263475.1_00188,Mixed
GCF_000263475.1_00370,GTDB
GCF_000263475.1_00385,Mixed
GCF_000263475.1_00395,Mixed
GCF_000263475.1_00398,Mixed
GCF_000263475.1_00405,Mixed
GCF_000263475.1_00422,GTDB
GCF_000263475.1_00493,Mixed
GCF_000263475.1_00495,GTDB
GCF_000263475.1_00534,Mixed
GCF_000263475.1_00535,Mixed
GCF_000263475.1_00559,GTDB
GCF_000263475.1_00581,Mixed
GCF_000263475.1_00582,GTDB
GCF_000263475.1_00649,Mixed
GCF_000263475.1_00658,Mixed
GCF_000263475.1_00661,Mixed
GCF_000263475.1_00672,Mixed
GCF_000263475.1_00709,Mixed
GCF_000263475.1_00716,Mixed
GCF_000263475.1_00725,Mixed
GCF_000263475.1_00730,Mixed
GCF_000263475.1_00795,Mixed
GCF_000263475.1_00842,Mixed
GCF_000263475.1_00891,Mixed
GCF_000263475.1_00907,Mixed
GCF_000263475.1_00957,GTDB
GCF_000263475.1_00959,GTDB
GCF_000263475.1_00970,Mixed
GCF_000263475.1_00992,Mixed
GCF_000263475.1_00993,Mixed
GCF_000263475.1_00996,GTDB
