centroid_90,classification
ERR10897589.sbin.2_01097,Mixed
ERR10897589.sbin.2_01098,Mixed
ERR10897589.sbin.2_01100,Mixed
ERR10897589.sbin.2_01101,Mixed
ERR10897589.sbin.2_01102,Mixed
ERR10897589.sbin.2_01104,Mixed
ERR10897589.sbin.2_01108,Mixed
ERR10897589.sbin.2_01109,Mixed
ERR10897589.sbin.2_01110,Mixed
ERR10897589.sbin.2_01112,Mixed
ERR10897589.sbin.2_01113,Mixed
ERR10897589.sbin.2_01116,Mixed
ERR10897589.sbin.2_01117,Mixed
ERR10897589.sbin.2_01119,Mixed
ERR10897589.sbin.2_01120,Mixed
ERR10897589.sbin.2_01122,Mixed
ERR10897589.sbin.2_01123,Mixed
ERR10897589.sbin.2_01125,Mixed
ERR10897589.sbin.2_01126,Mixed
ERR10897589.sbin.2_01128,Mixed
ERR10897589.sbin.2_01131,Mixed
ERR10897589.sbin.2_01132,Mixed
ERR10897589.sbin.2_01133,Mixed
ERR10897589.sbin.2_01134,Mixed
ERR10897589.sbin.2_01135,Mixed
ERR10897589.sbin.2_01136,Mixed
ERR10897589.sbin.2_01137,Mixed
ERR10897589.sbin.2_01138,Mixed
ERR10897589.sbin.2_01139,Mixed
ERR10897589.sbin.2_01140,Mixed
ERR10897589.sbin.2_01143,Mixed
ERR10897589.sbin.2_01144,Mixed
ERR10897589.sbin.2_01147,Mixed
ERR10897589.sbin.2_01148,Mixed
ERR10897589.sbin.2_01149,Mixed
ERR10897589.sbin.2_01152,Mixed
ERR10897589.sbin.2_01153,Mixed
ERR10897589.sbin.2_01154,Mixed
ERR10897589.sbin.2_01155,Mixed
ERR10897589.sbin.2_01161,Mixed
ERR10897589.sbin.2_01162,Mixed
ERR10897589.sbin.2_01163,Mixed
ERR10897589.sbin.2_01166,Mixed
ERR10897589.sbin.2_01168,Mixed
ERR10897589.sbin.2_01169,Mixed
ERR10897589.sbin.2_01170,Mixed
ERR10897589.sbin.2_01171,Mixed
ERR10897589.sbin.2_01175,Mixed
ERR10897589.sbin.2_01176,Mixed
ERR10897589.sbin.2_01177,Mixed
ERR10897589.sbin.2_01180,Mixed
ERR10897589.sbin.2_01181,Mixed
ERR10897589.sbin.2_01183,Mixed
ERR10897589.sbin.2_01185,Mixed
ERR10897589.sbin.2_01186,Mixed
ERR10897589.sbin.2_01188,Mixed
ERR10897589.sbin.2_01189,Mixed
ERR10897589.sbin.2_01191,Mixed
ERR10897589.sbin.2_01193,Mixed
ERR10897589.sbin.2_01194,Mixed
ERR10897589.sbin.2_01196,Mixed
ERR10897589.sbin.2_01197,Mixed
ERR10897589.sbin.2_01198,Mixed
ERR10897589.sbin.2_01201,Mixed
ERR10897589.sbin.2_01202,Mixed
ERR10897589.sbin.2_01203,Mixed
ERR10897589.sbin.2_01204,Mixed
ERR10897589.sbin.2_01205,Mixed
ERR10897589.sbin.2_01206,Mixed
ERR10897589.sbin.2_01209,Mixed
ERR10897589.sbin.2_01210,Mixed
ERR10897589.sbin.2_01211,Mixed
ERR10897589.sbin.2_01212,Mixed
ERR10897589.sbin.2_01213,Mixed
ERR10897589.sbin.2_01214,Mixed
ERR10897589.sbin.2_01215,Mixed
ERR10897589.sbin.2_01217,Mixed
ERR10897589.sbin.2_01218,Mixed
ERR10897589.sbin.2_01223,Mixed
ERR10897589.sbin.2_01226,Mixed
ERR10897589.sbin.2_01227,Mixed
ERR10897589.sbin.2_01230,Mixed
ERR10897589.sbin.2_01231,Mixed
ERR10897589.sbin.2_01232,Mixed
ERR10897589.sbin.2_01234,Mixed
ERR10897589.sbin.2_01237,Mixed
ERR10897589.sbin.2_01238,Mixed
ERR10897589.sbin.2_01242,Mixed
ERR10897589.sbin.2_01243,Mixed
ERR10897589.sbin.2_01244,Mixed
ERR10897589.sbin.2_01245,Mixed
ERR10897589.sbin.2_01246,Mixed
ERR10897589.sbin.2_01247,Mixed
ERR10897589.sbin.2_01248,Mixed
ERR10897589.sbin.2_01250,Mixed
ERR10897589.sbin.2_01251,Mixed
ERR10897589.sbin.2_01252,Mixed
ERR10897589.sbin.2_01256,Mixed
ERR10897589.sbin.2_01258,Mixed
ERR10897589.sbin.2_01262,Mixed
ERR10897589.sbin.2_01264,Mixed
ERR10897589.sbin.2_01265,Mixed
ERR10897589.sbin.2_01266,Mixed
ERR10897589.sbin.2_01267,Mixed
ERR10897589.sbin.2_01269,Mixed
ERR10897602.sbin.3_00006,Mixed
ERR10897602.sbin.3_00007,Mixed
ERR10897602.sbin.3_00010,Mixed
ERR10897602.sbin.3_00029,Mixed
ERR10897602.sbin.3_00030,Mixed
ERR10897602.sbin.3_00061,Mixed
ERR10897602.sbin.3_00068,Mixed
ERR10897602.sbin.3_00073,Mixed
ERR10897602.sbin.3_00074,Mixed
ERR10897602.sbin.3_00076,Mixed
ERR10897602.sbin.3_00077,Mixed
ERR10897602.sbin.3_00078,Mixed
ERR10897602.sbin.3_00079,Mixed
ERR10897602.sbin.3_00080,Mixed
ERR10897602.sbin.3_00081,Mixed
ERR10897602.sbin.3_00082,Mixed
ERR10897602.sbin.3_00085,Mixed
ERR10897602.sbin.3_00088,Mixed
ERR10897602.sbin.3_00089,Mixed
ERR10897602.sbin.3_00090,Mixed
ERR10897602.sbin.3_00091,Mixed
ERR10897602.sbin.3_00092,Mixed
ERR10897602.sbin.3_00093,Mixed
ERR10897602.sbin.3_00098,Mixed
ERR10897602.sbin.3_00103,Mixed
ERR10897602.sbin.3_00108,Mixed
ERR10897602.sbin.3_00109,Mixed
ERR10897602.sbin.3_00110,Mixed
ERR10897602.sbin.3_00120,Mixed
ERR10897602.sbin.3_00121,Mixed
ERR10897602.sbin.3_00133,Mixed
ERR10897602.sbin.3_00136,Mixed
ERR10897602.sbin.3_00155,Mixed
ERR10897602.sbin.3_00156,Mixed
ERR10897602.sbin.3_00165,Mixed
ERR10897602.sbin.3_00178,Mixed
ERR10897602.sbin.3_00193,Mixed
ERR10897602.sbin.3_00194,Mixed
ERR10897602.sbin.3_00218,Mixed
ERR10897602.sbin.3_00222,Mixed
ERR10897602.sbin.3_00228,Mixed
ERR10897602.sbin.3_00254,Mixed
ERR10897602.sbin.3_00255,Mixed
ERR10897602.sbin.3_00261,Mixed
ERR10897602.sbin.3_00263,Mixed
ERR10897602.sbin.3_00273,Mixed
ERR10897602.sbin.3_00277,Mixed
ERR10897602.sbin.3_00278,Mixed
ERR10897602.sbin.3_00283,Mixed
ERR10897602.sbin.3_00304,Mixed
ERR10897602.sbin.3_00314,Mixed
ERR10897602.sbin.3_00323,Mixed
ERR10897602.sbin.3_00332,Mixed
ERR10897602.sbin.3_00354,Mixed
ERR10897602.sbin.3_00355,Mixed
ERR10897602.sbin.3_00356,Mixed
ERR10897602.sbin.3_00369,Mixed
ERR10897602.sbin.3_00384,Mixed
ERR10897602.sbin.3_00398,Mixed
ERR10897602.sbin.3_00399,Mixed
ERR10897602.sbin.3_00407,Mixed
ERR10897602.sbin.3_00415,Mixed
ERR10897602.sbin.3_00448,Mixed
ERR10897602.sbin.3_00452,Mixed
ERR10897602.sbin.3_00473,Mixed
ERR10897602.sbin.3_00475,Mixed
ERR10897602.sbin.3_00503,Mixed
ERR10897602.sbin.3_00519,Mixed
ERR10897602.sbin.3_00527,Mixed
ERR10897602.sbin.3_00528,Mixed
ERR10897602.sbin.3_00539,Mixed
ERR10897602.sbin.3_00552,Mixed
ERR10897602.sbin.3_00555,Mixed
ERR10897602.sbin.3_00556,Mixed
ERR10897602.sbin.3_00563,Mixed
ERR10897602.sbin.3_00566,Mixed
ERR10897602.sbin.3_00589,Mixed
ERR10897602.sbin.3_00608,Mixed
ERR10897602.sbin.3_00621,Mixed
ERR10897602.sbin.3_00626,Mixed
ERR10897602.sbin.3_00629,Mixed
ERR10897602.sbin.3_00630,Mixed
ERR10897602.sbin.3_00640,Mixed
ERR10897602.sbin.3_00643,Mixed
ERR10897602.sbin.3_00662,Mixed
ERR10897602.sbin.3_00666,Mixed
ERR10897602.sbin.3_00667,Mixed
ERR10897602.sbin.3_00693,Mixed
ERR10897602.sbin.3_00707,Mixed
ERR10897602.sbin.3_00721,Mixed
ERR10897602.sbin.3_00725,Mixed
ERR10897602.sbin.3_00729,Mixed
ERR10897602.sbin.3_00731,Mixed
ERR10897602.sbin.3_00756,Mixed
ERR10897602.sbin.3_00757,Mixed
ERR10897602.sbin.3_00758,Mixed
ERR10897602.sbin.3_00760,Mixed
ERR10897602.sbin.3_00767,Mixed
ERR10897602.sbin.3_00810,Mixed
ERR10897602.sbin.3_00814,Mixed
ERR10897602.sbin.3_00827,Mixed
ERR10897602.sbin.3_00828,Mixed
ERR10897602.sbin.3_00829,Mixed
ERR10897602.sbin.3_00850,Mixed
ERR10897602.sbin.3_00851,Mixed
ERR10897602.sbin.3_00852,Mixed
ERR10897602.sbin.3_00853,Mixed
ERR10897602.sbin.3_00877,Mixed
ERR10897602.sbin.3_00888,Mixed
ERR10897602.sbin.3_00905,Mixed
ERR10897602.sbin.3_00907,Mixed
ERR10897602.sbin.3_00912,Mixed
ERR10897602.sbin.3_00921,Mixed
ERR10897602.sbin.3_01003,Mixed
ERR10897602.sbin.3_01014,Mixed
ERR10897602.sbin.3_01019,Mixed
ERR10897602.sbin.3_01029,Mixed
ERR10897602.sbin.3_01030,Mixed
ERR10897602.sbin.3_01037,Mixed
ERR10897612.sbin.4_00023,Mixed
ERR10897612.sbin.4_00024,Mixed
ERR10897612.sbin.4_00040,Mixed
ERR10897612.sbin.4_00060,Mixed
ERR10897612.sbin.4_00072,Mixed
ERR10897612.sbin.4_00102,Mixed
ERR10897612.sbin.4_00167,Mixed
ERR10897612.sbin.4_00193,Mixed
ERR10897612.sbin.4_00210,Mixed
ERR10897612.sbin.4_00212,Mixed
ERR10897612.sbin.4_00247,Mixed
ERR10897612.sbin.4_00262,Mixed
ERR10897612.sbin.4_00263,Mixed
ERR10897612.sbin.4_00272,Mixed
ERR10897612.sbin.4_00296,Mixed
ERR10897612.sbin.4_00303,Mixed
ERR10897612.sbin.4_00307,Mixed
ERR10897612.sbin.4_00310,Mixed
ERR10897612.sbin.4_00311,Mixed
ERR10897612.sbin.4_00312,Mixed
ERR10897612.sbin.4_00338,Mixed
ERR10897612.sbin.4_00340,Mixed
ERR10897612.sbin.4_00341,Mixed
ERR10897612.sbin.4_00343,Mixed
ERR10897612.sbin.4_00345,Mixed
ERR10897612.sbin.4_00350,Mixed
ERR10897612.sbin.4_00351,Mixed
ERR10897612.sbin.4_00352,Mixed
ERR10897612.sbin.4_00356,Mixed
ERR10897612.sbin.4_00357,Mixed
ERR10897612.sbin.4_00358,Mixed
ERR10897612.sbin.4_00370,Mixed
ERR10897612.sbin.4_00372,Mixed
ERR10897612.sbin.4_00373,Mixed
ERR10897612.sbin.4_00376,Mixed
ERR10897612.sbin.4_00381,Mixed
ERR10897612.sbin.4_00382,Mixed
ERR10897612.sbin.4_00386,Mixed
ERR10897612.sbin.4_00414,Mixed
ERR10897612.sbin.4_00438,Mixed
ERR10897612.sbin.4_00439,Mixed
ERR10897612.sbin.4_00440,Mixed
ERR10897612.sbin.4_00484,Mixed
ERR10897612.sbin.4_00491,Mixed
ERR10897612.sbin.4_00493,Mixed
ERR10897612.sbin.4_00510,Mixed
ERR10897612.sbin.4_00525,Mixed
ERR10897612.sbin.4_00528,Mixed
ERR10897612.sbin.4_00539,Mixed
ERR10897612.sbin.4_00541,Mixed
ERR10897612.sbin.4_00544,Mixed
ERR10897612.sbin.4_00546,Mixed
ERR10897612.sbin.4_00555,Mixed
ERR10897612.sbin.4_00558,Mixed
ERR10897612.sbin.4_00565,Mixed
ERR10897612.sbin.4_00570,Mixed
ERR10897612.sbin.4_00571,Mixed
ERR10897612.sbin.4_00572,Mixed
ERR10897612.sbin.4_00592,VMGC
ERR10897612.sbin.4_00596,Mixed
ERR10897612.sbin.4_00598,Mixed
ERR10897612.sbin.4_00600,Mixed
ERR10897612.sbin.4_00602,Mixed
ERR10897612.sbin.4_00640,Mixed
ERR10897612.sbin.4_00644,Mixed
ERR10897612.sbin.4_00645,Mixed
ERR10897612.sbin.4_00646,Mixed
ERR10897612.sbin.4_00660,Mixed
ERR10897612.sbin.4_00663,Mixed
ERR10897612.sbin.4_00673,Mixed
ERR10897612.sbin.4_00674,Mixed
ERR10897612.sbin.4_00676,Mixed
ERR10897612.sbin.4_00677,Mixed
ERR10897612.sbin.4_00682,Mixed
ERR10897612.sbin.4_00683,Mixed
ERR10897612.sbin.4_00684,Mixed
ERR10897612.sbin.4_00686,Mixed
ERR10897612.sbin.4_00687,Mixed
ERR10897612.sbin.4_00688,Mixed
ERR10897612.sbin.4_00689,Mixed
ERR10897612.sbin.4_00690,Mixed
ERR10897612.sbin.4_00697,Mixed
ERR10897612.sbin.4_00707,Mixed
ERR10897612.sbin.4_00708,Mixed
ERR10897612.sbin.4_00710,Mixed
ERR10897612.sbin.4_00711,Mixed
ERR10897612.sbin.4_00715,Mixed
ERR10897612.sbin.4_00719,Mixed
ERR10897612.sbin.4_00720,Mixed
ERR10897612.sbin.4_00721,Mixed
ERR10897612.sbin.4_00722,Mixed
ERR10897612.sbin.4_00723,Mixed
ERR10897612.sbin.4_00724,Mixed
ERR10897612.sbin.4_00725,Mixed
ERR10897612.sbin.4_00726,Mixed
ERR10897612.sbin.4_00740,Mixed
ERR10897612.sbin.4_00771,Mixed
ERR10897612.sbin.4_00800,Mixed
ERR10897612.sbin.4_00801,Mixed
ERR10897612.sbin.4_00818,Mixed
ERR10897612.sbin.4_00819,Mixed
ERR10897612.sbin.4_00820,Mixed
ERR10897612.sbin.4_00824,Mixed
ERR10897612.sbin.4_00847,Mixed
ERR10897612.sbin.4_00848,Mixed
ERR10897612.sbin.4_00861,Mixed
ERR10897612.sbin.4_00862,Mixed
ERR10897612.sbin.4_00881,Mixed
ERR10897612.sbin.4_00884,Mixed
ERR10897612.sbin.4_00885,Mixed
ERR10897612.sbin.4_00886,Mixed
ERR10897612.sbin.4_00932,Mixed
ERR10897612.sbin.4_00933,Mixed
ERR10897612.sbin.4_00934,Mixed
ERR10897612.sbin.4_00935,Mixed
ERR10897612.sbin.4_00937,Mixed
ERR10897612.sbin.4_00938,Mixed
ERR10897612.sbin.4_00940,Mixed
ERR10897612.sbin.4_00941,Mixed
ERR10897612.sbin.4_00942,Mixed
ERR10897612.sbin.4_00974,Mixed
ERR10897612.sbin.4_00975,Mixed
ERR10897612.sbin.4_00976,Mixed
ERR10897612.sbin.4_00977,Mixed
ERR10897612.sbin.4_00980,Mixed
ERR10897612.sbin.4_00981,Mixed
ERR10897612.sbin.4_00982,Mixed
ERR10897612.sbin.4_00983,Mixed
ERR10897612.sbin.4_00984,Mixed
ERR10897612.sbin.4_00985,Mixed
ERR10897612.sbin.4_01005,Mixed
ERR10897612.sbin.4_01019,Mixed
ERR10897612.sbin.4_01028,Mixed
ERR10897612.sbin.4_01029,Mixed
ERR10897612.sbin.4_01030,Mixed
ERR10897612.sbin.4_01031,Mixed
ERR10897612.sbin.4_01032,Mixed
ERR10897612.sbin.4_01033,Mixed
ERR10897612.sbin.4_01034,Mixed
ERR10897612.sbin.4_01035,Mixed
ERR10897612.sbin.4_01036,Mixed
ERR10897612.sbin.4_01078,Mixed
ERR10897612.sbin.4_01079,Mixed
ERR10897612.sbin.4_01080,Mixed
ERR10897612.sbin.4_01083,Mixed
ERR10897612.sbin.4_01103,Mixed
ERR10897612.sbin.4_01109,Mixed
ERR10897612.sbin.4_01111,Mixed
ERR10897612.sbin.4_01112,Mixed
ERR10897612.sbin.4_01126,Mixed
ERR10897612.sbin.4_01145,Mixed
ERR10897612.sbin.4_01160,Mixed
ERR10897612.sbin.4_01161,Mixed
ERR10897612.sbin.4_01170,Mixed
ERR10897612.sbin.4_01181,Mixed
ERR10897612.sbin.4_01184,Mixed
ERR10897612.sbin.4_01187,Mixed
ERR10897612.sbin.4_01225,Mixed
ERR10897626.sbin.2_00002,Mixed
ERR10897626.sbin.2_00106,VMGC
ERR10897626.sbin.2_00113,Mixed
ERR10897626.sbin.2_00116,Mixed
ERR10897626.sbin.2_00200,Mixed
ERR10897626.sbin.2_00226,Mixed
ERR10897626.sbin.2_00270,Mixed
ERR10897626.sbin.2_00280,Mixed
ERR10897626.sbin.2_00298,Mixed
ERR10897626.sbin.2_00311,Mixed
ERR10897626.sbin.2_00408,Mixed
ERR10897626.sbin.2_00439,Mixed
ERR10897626.sbin.2_00440,Mixed
ERR10897626.sbin.2_00441,Mixed
ERR10897626.sbin.2_00442,Mixed
ERR10897626.sbin.2_00443,Mixed
ERR10897626.sbin.2_00445,Mixed
ERR10897626.sbin.2_00447,VMGC
ERR10897626.sbin.2_00451,Mixed
ERR10897626.sbin.2_00453,Mixed
ERR10897626.sbin.2_00454,Mixed
ERR10897626.sbin.2_00455,Mixed
ERR10897626.sbin.2_00456,Mixed
ERR10897626.sbin.2_00457,Mixed
ERR10897626.sbin.2_00482,Mixed
ERR10897626.sbin.2_00485,Mixed
ERR10897626.sbin.2_00487,Mixed
ERR10897626.sbin.2_00491,Mixed
ERR10897626.sbin.2_00492,Mixed
ERR10897626.sbin.2_00493,Mixed
ERR10897626.sbin.2_00494,Mixed
ERR10897626.sbin.2_00496,Mixed
ERR10897626.sbin.2_00530,Mixed
ERR10897626.sbin.2_00533,Mixed
ERR10897626.sbin.2_00534,Mixed
ERR10897626.sbin.2_00541,Mixed
ERR10897626.sbin.2_00549,Mixed
ERR10897626.sbin.2_00558,Mixed
ERR10897626.sbin.2_00568,Mixed
ERR10897626.sbin.2_00582,VMGC
ERR10897626.sbin.2_00590,Mixed
ERR10897626.sbin.2_00655,Mixed
ERR10897626.sbin.2_00656,Mixed
ERR10897626.sbin.2_00658,Mixed
ERR10897626.sbin.2_00659,Mixed
ERR10897626.sbin.2_00660,VMGC
ERR10897626.sbin.2_00661,VMGC
ERR10897626.sbin.2_00662,VMGC
ERR10897626.sbin.2_00674,Mixed
ERR10897626.sbin.2_00686,Mixed
ERR10897626.sbin.2_00689,Mixed
ERR10897626.sbin.2_00739,Mixed
ERR10897626.sbin.2_00740,Mixed
ERR10897626.sbin.2_00743,Mixed
ERR10897626.sbin.2_00744,Mixed
ERR10897626.sbin.2_00837,Mixed
ERR10897626.sbin.2_00842,Mixed
ERR10897626.sbin.2_00873,VMGC
ERR10897626.sbin.2_00877,VMGC
ERR10897626.sbin.2_00901,Mixed
ERR10897626.sbin.2_00904,Mixed
ERR10897626.sbin.2_00951,Mixed
ERR10897626.sbin.2_00960,Mixed
ERR10897626.sbin.2_00968,Mixed
ERR10897626.sbin.2_00996,Mixed
ERR10897626.sbin.2_01016,Mixed
ERR10897626.sbin.2_01074,Mixed
ERR10897626.sbin.2_01081,Mixed
ERR10897626.sbin.2_01095,Mixed
ERR10897626.sbin.2_01096,Mixed
ERR10897626.sbin.2_01099,Mixed
ERR10897626.sbin.2_01229,Mixed
ERR10897633.mbin.2_00009,Mixed
ERR10897633.mbin.2_00015,Mixed
ERR10897633.mbin.2_00017,Mixed
ERR10897633.mbin.2_00165,Mixed
ERR10897633.mbin.2_00178,Mixed
ERR10897633.mbin.2_00183,Mixed
ERR10897633.mbin.2_00195,Mixed
ERR10897633.mbin.2_00209,Mixed
ERR10897633.mbin.2_00235,Mixed
ERR10897633.mbin.2_00242,Mixed
ERR10897633.mbin.2_00243,Mixed
ERR10897633.mbin.2_00309,Mixed
ERR10897633.mbin.2_00317,Mixed
ERR10897633.mbin.2_00322,Mixed
ERR10897633.mbin.2_00329,Mixed
ERR10897633.mbin.2_00333,VMGC
ERR10897633.mbin.2_00335,Mixed
ERR10897633.mbin.2_00344,Mixed
ERR10897633.mbin.2_00345,Mixed
ERR10897633.mbin.2_00406,Mixed
ERR10897633.mbin.2_00408,Mixed
ERR10897633.mbin.2_00409,Mixed
ERR10897633.mbin.2_00411,Mixed
ERR10897633.mbin.2_00418,Mixed
ERR10897633.mbin.2_00419,Mixed
ERR10897633.mbin.2_00420,Mixed
ERR10897633.mbin.2_00421,Mixed
ERR10897633.mbin.2_00422,Mixed
ERR10897633.mbin.2_00423,Mixed
ERR10897633.mbin.2_00424,Mixed
ERR10897633.mbin.2_00464,Mixed
ERR10897633.mbin.2_00486,Mixed
ERR10897633.mbin.2_00487,Mixed
ERR10897633.mbin.2_00488,Mixed
ERR10897633.mbin.2_00490,Mixed
ERR10897633.mbin.2_00491,Mixed
ERR10897633.mbin.2_00532,Mixed
ERR10897633.mbin.2_00533,Mixed
ERR10897633.mbin.2_00534,Mixed
ERR10897633.mbin.2_00535,Mixed
ERR10897633.mbin.2_00536,Mixed
ERR10897633.mbin.2_00538,Mixed
ERR10897633.mbin.2_00539,Mixed
ERR10897633.mbin.2_00540,Mixed
ERR10897633.mbin.2_00541,Mixed
ERR10897633.mbin.2_00543,Mixed
ERR10897633.mbin.2_00544,Mixed
ERR10897633.mbin.2_00545,Mixed
ERR10897633.mbin.2_00546,Mixed
ERR10897633.mbin.2_00548,Mixed
ERR10897633.mbin.2_00549,Mixed
ERR10897633.mbin.2_00550,Mixed
ERR10897633.mbin.2_00551,Mixed
ERR10897633.mbin.2_00552,Mixed
ERR10897633.mbin.2_00553,Mixed
ERR10897633.mbin.2_00554,Mixed
ERR10897633.mbin.2_00555,Mixed
ERR10897633.mbin.2_00556,Mixed
ERR10897633.mbin.2_00557,Mixed
ERR10897633.mbin.2_00558,Mixed
ERR10897633.mbin.2_00559,Mixed
ERR10897633.mbin.2_00561,Mixed
ERR10897633.mbin.2_00562,Mixed
ERR10897633.mbin.2_00603,Mixed
ERR10897633.mbin.2_00621,Mixed
ERR10897633.mbin.2_00622,Mixed
ERR10897633.mbin.2_00623,Mixed
ERR10897633.mbin.2_00624,Mixed
ERR10897633.mbin.2_00625,Mixed
ERR10897633.mbin.2_00627,Mixed
ERR10897633.mbin.2_00628,Mixed
ERR10897633.mbin.2_00629,Mixed
ERR10897633.mbin.2_00630,Mixed
ERR10897633.mbin.2_00659,Mixed
ERR10897633.mbin.2_00662,Mixed
ERR10897633.mbin.2_00663,Mixed
ERR10897633.mbin.2_00694,Mixed
ERR10897633.mbin.2_00701,Mixed
ERR10897633.mbin.2_00790,Mixed
ERR10897633.mbin.2_00800,Mixed
ERR10897633.mbin.2_00823,Mixed
ERR10897633.mbin.2_00844,Mixed
ERR10897633.mbin.2_00940,Mixed
ERR10897633.mbin.2_00941,Mixed
ERR10897633.mbin.2_00964,Mixed
ERR10897633.mbin.2_00985,Mixed
ERR10897633.mbin.2_01019,Mixed
ERR10897633.mbin.2_01108,Mixed
ERR10897633.mbin.2_01113,Mixed
ERR10897633.mbin.2_01123,Mixed
ERR10897633.mbin.2_01124,Mixed
ERR10897633.mbin.2_01215,Mixed
ERR10897633.mbin.2_01237,Mixed
ERR10897633.mbin.2_01290,Mixed
ERR10897633.mbin.2_01292,Mixed
ERR10897640.mbin.6_00011,Mixed
ERR10897640.mbin.6_00085,Mixed
ERR10897640.mbin.6_00271,VMGC
ERR10897640.mbin.6_00593,VMGC
ERR10897640.mbin.6_00789,VMGC
ERR10897640.mbin.6_00866,Mixed
ERR10897640.mbin.6_00888,Mixed
ERR10897681.sbin.3_00005,Mixed
ERR10897681.sbin.3_00009,VMGC
ERR10897681.sbin.3_00010,VMGC
ERR10897681.sbin.3_00011,VMGC
ERR10897681.sbin.3_00057,Mixed
ERR10897681.sbin.3_00125,Mixed
ERR10897681.sbin.3_00470,VMGC
ERR10897681.sbin.3_00633,Mixed
ERR10897681.sbin.3_00658,Mixed
ERR10897681.sbin.3_00854,Mixed
ERR10897681.sbin.3_00882,Mixed
ERR10897681.sbin.3_00906,Mixed
ERR10897681.sbin.3_01099,Mixed
ERR10897681.sbin.3_01353,Mixed
ERR10897682.mbin.2_00424,Mixed
ERR10897682.mbin.2_00502,Mixed
ERR10897682.mbin.2_00601,Mixed
ERR10897682.mbin.2_01279,Mixed
ERR10897685.mbin.5_00849,Mixed
ERR10897685.mbin.5_01036,Mixed
ERR10897685.mbin.5_01276,Mixed
ERR10897685.mbin.5_01277,Mixed
ERR10897685.mbin.5_01278,Mixed
ERR10897685.mbin.5_01281,Mixed
ERR10897685.mbin.5_01286,Mixed
ERR10897685.mbin.5_01287,Mixed
ERR10897685.mbin.5_01288,Mixed
ERR10897685.mbin.5_01289,Mixed
ERR10897685.mbin.5_01290,Mixed
ERR10897685.mbin.5_01291,Mixed
ERR10897685.mbin.5_01293,Mixed
ERR10897685.mbin.5_01294,Mixed
ERR10897685.mbin.5_01295,Mixed
ERR10897685.mbin.5_01296,Mixed
ERR10897685.mbin.5_01298,Mixed
ERR10897685.mbin.5_01299,Mixed
ERR10897702.mbin.3_00001,Mixed
ERR10897702.mbin.3_00140,Mixed
ERR10897729.mbin.3_00024,Mixed
ERR10897729.mbin.3_00043,Mixed
ERR10897729.mbin.3_00047,Mixed
ERR10897729.mbin.3_00064,Mixed
ERR10897729.mbin.3_00203,Mixed
ERR10897729.mbin.3_00408,Mixed
ERR10897729.mbin.3_00432,Mixed
ERR10897729.mbin.3_01013,Mixed
ERR10897735.sbin.1_00047,Mixed
ERR10897735.sbin.1_00048,Mixed
ERR10897735.sbin.1_00303,Mixed
ERR10897735.sbin.1_00304,Mixed
ERR10897735.sbin.1_00305,Mixed
ERR10897735.sbin.1_00306,Mixed
ERR10897735.sbin.1_00308,Mixed
ERR10897735.sbin.1_00373,Mixed
ERR10897735.sbin.1_00633,Mixed
ERR10897735.sbin.1_00634,Mixed
ERR10897735.sbin.1_00635,Mixed
ERR10897735.sbin.1_00645,Mixed
ERR10897735.sbin.1_00660,Mixed
ERR10897735.sbin.1_00661,Mixed
ERR10897735.sbin.1_00662,Mixed
ERR10897735.sbin.1_00664,Mixed
ERR10897735.sbin.1_00666,Mixed
ERR10897735.sbin.1_00667,Mixed
ERR10897735.sbin.1_00674,Mixed
ERR10897735.sbin.1_00675,Mixed
ERR10897735.sbin.1_00677,Mixed
ERR10897735.sbin.1_00679,Mixed
ERR10897735.sbin.1_00680,Mixed
ERR10897735.sbin.1_00681,Mixed
ERR10897735.sbin.1_00683,Mixed
ERR10897735.sbin.1_00684,Mixed
ERR10897735.sbin.1_00685,Mixed
ERR10897735.sbin.1_00694,Mixed
ERR10897735.sbin.1_00700,Mixed
ERR10897735.sbin.1_00709,Mixed
ERR10897735.sbin.1_00723,Mixed
ERR10897735.sbin.1_00884,Mixed
ERR10897735.sbin.1_00885,Mixed
ERR10897735.sbin.1_00886,Mixed
ERR10897735.sbin.1_00888,Mixed
ERR10897735.sbin.1_01076,Mixed
ERR10897735.sbin.1_01170,Mixed
ERR10897755.mbin.1_00018,Mixed
ERR10897755.mbin.1_00355,Mixed
ERR10897755.mbin.1_00356,Mixed
ERR10897755.mbin.1_00616,VMGC
ERR10897755.mbin.1_00617,VMGC
ERR10897755.mbin.1_00618,Mixed
ERR10897755.mbin.1_00658,Mixed
ERR10897755.mbin.1_00732,Mixed
ERR10897755.mbin.1_00946,Mixed
ERR10897773.mbin.4_00208,Mixed
ERR10897773.mbin.4_00820,Mixed
ERR10897773.mbin.4_00889,Mixed
ERR10897773.sbin.7_00105,Mixed
ERR10897773.sbin.7_00347,Mixed
ERR10897773.sbin.7_00348,Mixed
ERR10897773.sbin.7_00350,Mixed
ERR10897773.sbin.7_00352,Mixed
ERR10897773.sbin.7_00567,Mixed
ERR10897773.sbin.7_00568,Mixed
ERR10897773.sbin.7_00594,Mixed
ERR10897773.sbin.7_00610,Mixed
ERR10897773.sbin.7_00818,Mixed
ERR10897773.sbin.7_00819,Mixed
ERR10897773.sbin.7_00820,Mixed
ERR10897773.sbin.7_00821,Mixed
ERR10897773.sbin.7_00823,Mixed
ERR10897773.sbin.7_01197,Mixed
