centroid_90,classification
ERR10897868.mbin.1_00939,VMGC
ERR10897868.mbin.1_00940,VMGC
ERR10897879.sbin.1_00156,VMGC
ERR10897879.sbin.1_00269,VMGC
ERR10897879.sbin.1_00271,VMGC
ERR10897879.sbin.1_00500,Mixed
ERR10897883.sbin.1_00404,Mixed
ERR10897883.sbin.1_00443,Mixed
ERR10897883.sbin.1_00444,Mixed
ERR10897883.sbin.1_00445,VMGC
ERR10897883.sbin.1_00700,Mixed
ERR10897883.sbin.1_00701,Mixed
ERR10897885.mbin.1_00115,VMGC
ERR10897886.sbin.7_00089,VMGC
ERR10897886.sbin.7_00107,Mixed
ERR10897886.sbin.7_00189,VMGC
ERR10897886.sbin.7_00303,VMGC
ERR10897886.sbin.7_00305,VMGC
ERR10897886.sbin.7_00306,VMGC
ERR10897886.sbin.7_00307,VMGC
ERR10897886.sbin.7_00308,VMGC
ERR10897886.sbin.7_00569,VMGC
ERR10897886.sbin.7_00779,Mixed
ERR10897886.sbin.7_00810,Mixed
ERR10897886.sbin.7_01136,VMGC
ERR10897886.sbin.7_01185,VMGC
ERR10897890.mbin.1_00757,VMGC
ERR10897890.mbin.1_01074,VMGC
ERR10897890.mbin.1_01075,Mixed
ERR10897895.mbin.2_00731,Mixed
ERR10897904.mbin.1_00432,VMGC
ERR10897904.mbin.1_00719,Mixed
ERR10897904.mbin.1_01087,Mixed
ERR10897905.mbin.1_00298,VMGC
ERR10897905.mbin.1_00299,VMGC
ERR10897905.mbin.1_00300,VMGC
ERR10897905.mbin.1_00360,Mixed
ERR10897905.mbin.1_00400,VMGC
ERR10897905.mbin.1_00638,VMGC
ERR10897907.mbin.1_00800,Mixed
ERR10897913.mbin.9_00449,VMGC
ERR10897913.mbin.9_00544,VMGC
ERR10897913.mbin.9_00957,VMGC
ERR10897913.mbin.9_01034,Mixed
ERR10897914.mbin.3_00344,VMGC
ERR10897914.mbin.3_00755,VMGC
ERR10897914.mbin.3_00860,VMGC
ERR10897916.mbin.1_00744,VMGC
ERR10897916.mbin.1_01059,VMGC
ERR10897917.sbin.3_00741,Mixed
ERR10897918.sbin.1_00287,Mixed
ERR10897918.sbin.1_00367,Mixed
ERR10897918.sbin.1_00422,VMGC
ERR10897918.sbin.1_00562,Mixed
ERR10897918.sbin.1_00672,Mixed
ERR10897925.mbin.2_00162,VMGC
ERR10897925.mbin.2_00723,VMGC
ERR10897927.mbin.2_00855,Mixed
ERR10897930.sbin.4_00402,VMGC
ERR10897934.sbin.1_00047,VMGC
ERR10897934.sbin.1_00243,Mixed
ERR10897934.sbin.1_00270,Mixed
ERR10897934.sbin.1_00329,Mixed
ERR10897941.mbin.3_00163,VMGC
ERR10897941.mbin.3_00462,VMGC
ERR10897941.mbin.3_00644,Mixed
ERR10897941.mbin.3_00819,Mixed
ERR10897942.sbin.1_00095,VMGC
ERR10897942.sbin.1_00097,VMGC
ERR10897942.sbin.1_00098,VMGC
ERR10897942.sbin.1_00099,VMGC
ERR10897942.sbin.1_00365,VMGC
ERR10897942.sbin.1_00366,VMGC
ERR10897942.sbin.1_00388,VMGC
ERR10897942.sbin.1_00389,VMGC
ERR10897942.sbin.1_00390,VMGC
ERR10897942.sbin.1_00391,VMGC
ERR10897942.sbin.1_00392,VMGC
ERR10897942.sbin.1_00393,VMGC
ERR10897946.sbin.2_00659,VMGC
ERR10897946.sbin.2_00735,Mixed
ERR10897949.sbin.2_00157,VMGC
ERR10897950.mbin.1_00243,VMGC
ERR10897950.mbin.1_00415,VMGC
ERR10897950.mbin.1_00734,VMGC
ERR10897956.mbin.3_00034,Mixed
ERR10897957.mbin.1_00674,Mixed
ERR10897957.sbin.2_00257,Mixed
ERR10897957.sbin.2_00311,VMGC
ERR10897957.sbin.2_00377,Mixed
ERR10897960.sbin.1_00002,Mixed
ERR10897960.sbin.1_00123,Mixed
ERR10897960.sbin.1_00171,VMGC
ERR10897960.sbin.1_00409,VMGC
ERR10897960.sbin.1_00459,VMGC
ERR10897960.sbin.1_00476,VMGC
ERR10897968.mbin.2_00749,Mixed
ERR10897972.mbin.1_00184,Mixed
ERR10897972.mbin.1_00231,Mixed
ERR10897972.mbin.1_00233,Mixed
ERR10897972.mbin.1_00806,Mixed
ERR10897972.mbin.1_01111,Mixed
ERR10897972.mbin.1_01122,Mixed
ERR10897976.sbin.1_00966,Mixed
ERR10897990.mbin.1_00529,Mixed
ERR10897990.mbin.1_00717,Mixed
ERR10897991.sbin.2_00262,Mixed
ERR10897991.sbin.2_00263,Mixed
ERR10897991.sbin.2_00264,Mixed
ERR10897991.sbin.2_00265,Mixed
ERR10897991.sbin.2_00266,Mixed
ERR10897991.sbin.2_00267,Mixed
ERR10897991.sbin.2_00270,VMGC
ERR10897991.sbin.2_00271,Mixed
ERR10897991.sbin.2_00273,Mixed
ERR10897991.sbin.2_00570,VMGC
ERR10897991.sbin.2_00653,VMGC
ERR10898000.sbin.1_00114,VMGC
ERR10898000.sbin.1_00258,VMGC
ERR10898000.sbin.1_00444,Mixed
ERR10898000.sbin.1_01058,VMGC
ERR10898000.sbin.1_01059,VMGC
ERR10898000.sbin.1_01061,VMGC
ERR10898000.sbin.1_01062,VMGC
ERR10898000.sbin.1_01065,Mixed
ERR10898000.sbin.1_01066,VMGC
ERR10898000.sbin.1_01070,VMGC
ERR10898000.sbin.1_01071,VMGC
ERR10898000.sbin.1_01072,VMGC
ERR10898000.sbin.1_01074,VMGC
ERR10898000.sbin.1_01075,VMGC
ERR10898004.sbin.1_00097,Mixed
ERR10898004.sbin.1_00098,Mixed
ERR10898004.sbin.1_00518,VMGC
ERR10898011.sbin.2_00484,Mixed
ERR10898011.sbin.2_00703,Mixed
ERR10898020.mbin.1_00097,VMGC
ERR10898020.mbin.1_00485,Mixed
ERR10898020.mbin.1_00612,VMGC
ERR10898020.mbin.1_00799,VMGC
ERR10898026.sbin.3_00167,Mixed
ERR10898026.sbin.3_00551,VMGC
ERR10898026.sbin.3_00963,VMGC
ERR10898026.sbin.3_00964,VMGC
ERR10898026.sbin.3_01102,VMGC
ERR10898047.mbin.12_00541,VMGC
ERR10898047.mbin.12_00542,Mixed
ERR10898047.mbin.12_00885,Mixed
ERR10898049.mbin.15_00159,Mixed
ERR10898050.mbin.1_00550,VMGC
ERR10898050.mbin.1_00754,Mixed
ERR10898057.mbin.2_00071,VMGC
ERR10898057.sbin.3_00730,VMGC
ERR10898065.mbin.1_00232,VMGC
ERR10898065.mbin.1_00515,Mixed
ERR10898066.mbin.2_00264,VMGC
ERR10898067.mbin.2_00036,Mixed
ERR10898072.mbin.1_00229,Mixed
ERR10898072.mbin.1_00769,Mixed
ERR10898072.mbin.1_00770,Mixed
ERR10898075.mbin.2_00223,VMGC
ERR10898075.mbin.2_00224,VMGC
ERR10898075.mbin.2_00225,VMGC
ERR10898075.mbin.2_00226,VMGC
ERR10898075.mbin.2_00530,VMGC
ERR10898078.mbin.1_00020,Mixed
ERR10898078.mbin.1_00125,Mixed
ERR10898078.mbin.1_00579,Mixed
ERR10898078.mbin.1_00778,Mixed
ERR10898082.mbin.3_00222,Mixed
ERR10898082.mbin.3_00670,VMGC
ERR10898087.mbin.1_00490,Mixed
ERR10898087.mbin.1_00606,Mixed
ERR10898087.mbin.1_00609,Mixed
ERR10898090.mbin.3_00109,VMGC
ERR10898090.mbin.3_00283,Mixed
ERR10898098.mbin.2_00398,VMGC
ERR10898101.mbin.4_00156,VMGC
ERR10898101.mbin.4_00191,Mixed
ERR10898101.mbin.4_00192,Mixed
ERR10898102.sbin.5_00267,VMGC
ERR10898102.sbin.5_00378,Mixed
ERR10898102.sbin.5_00659,VMGC
ERR10898102.sbin.5_00660,VMGC
ERR10898102.sbin.5_00661,VMGC
ERR10898102.sbin.5_00662,VMGC
ERR10898102.sbin.5_00663,VMGC
ERR10898102.sbin.5_00664,VMGC
ERR10898102.sbin.5_00665,VMGC
ERR10898104.mbin.10_00259,Mixed
ERR10898104.mbin.10_00288,VMGC
ERR10898104.mbin.10_00533,Mixed
ERR10898104.mbin.10_00534,Mixed
ERR10898107.sbin.1_00212,Mixed
ERR10898107.sbin.1_00591,VMGC
ERR10898107.sbin.1_00592,VMGC
ERR10898107.sbin.1_00593,VMGC
ERR10898107.sbin.1_00594,VMGC
ERR10898107.sbin.1_00595,VMGC
ERR10898107.sbin.1_00596,VMGC
ERR10898107.sbin.1_00597,VMGC
ERR10898116.sbin.2_00479,Mixed
ERR10898118.mbin.5_00842,VMGC
ERR10898118.mbin.5_00862,Mixed
ERR10898129.mbin.4_00020,VMGC
ERR10898129.mbin.4_00258,Mixed
ERR10898132.sbin.1_00840,Mixed
ERR10898132.sbin.1_00859,Mixed
ERR10898132.sbin.1_01062,Mixed
ERR10898134.mbin.5_00210,VMGC
ERR10898134.mbin.5_00211,Mixed
ERR10898134.mbin.5_00299,Mixed
ERR10898134.mbin.5_00468,VMGC
ERR10898141.sbin.2_00003,VMGC
ERR10898141.sbin.2_00005,VMGC
ERR10898141.sbin.2_00017,VMGC
ERR10898141.sbin.2_00018,VMGC
ERR10898141.sbin.2_00019,VMGC
ERR10898141.sbin.2_00021,VMGC
ERR10898141.sbin.2_00032,VMGC
ERR10898141.sbin.2_00033,VMGC
ERR10898141.sbin.2_00034,VMGC
ERR10898141.sbin.2_00035,VMGC
ERR10898141.sbin.2_00036,VMGC
ERR10898141.sbin.2_00037,VMGC
ERR10898141.sbin.2_00038,VMGC
ERR10898141.sbin.2_00098,VMGC
ERR10898141.sbin.2_00099,VMGC
ERR10898141.sbin.2_00177,VMGC
ERR10898141.sbin.2_00178,VMGC
ERR10898141.sbin.2_00179,VMGC
ERR10898141.sbin.2_00180,VMGC
ERR10898141.sbin.2_00181,VMGC
ERR10898141.sbin.2_00182,VMGC
ERR10898141.sbin.2_00183,VMGC
ERR10898141.sbin.2_00184,VMGC
ERR10898141.sbin.2_00188,VMGC
ERR10898141.sbin.2_00189,VMGC
ERR10898141.sbin.2_00193,VMGC
ERR10898141.sbin.2_00257,VMGC
ERR10898141.sbin.2_00258,VMGC
ERR10898141.sbin.2_00259,VMGC
ERR10898141.sbin.2_00261,VMGC
ERR10898141.sbin.2_00263,VMGC
ERR10898141.sbin.2_00264,VMGC
ERR10898141.sbin.2_00275,VMGC
ERR10898141.sbin.2_00277,VMGC
ERR10898141.sbin.2_00278,VMGC
ERR10898141.sbin.2_00279,VMGC
ERR10898141.sbin.2_00337,VMGC
ERR10898141.sbin.2_00338,VMGC
ERR10898141.sbin.2_00339,VMGC
ERR10898141.sbin.2_00427,Mixed
ERR10898141.sbin.2_00479,Mixed
ERR10898141.sbin.2_00486,Mixed
ERR10898141.sbin.2_00490,VMGC
ERR10898141.sbin.2_00491,VMGC
ERR10898141.sbin.2_00492,VMGC
ERR10898141.sbin.2_00493,VMGC
ERR10898141.sbin.2_00494,VMGC
ERR10898141.sbin.2_00664,VMGC
ERR10898141.sbin.2_00665,VMGC
ERR10898141.sbin.2_00666,VMGC
ERR10898141.sbin.2_00667,VMGC
ERR10898141.sbin.2_00669,VMGC
ERR10898141.sbin.2_00671,VMGC
ERR10898141.sbin.2_00673,VMGC
ERR10898141.sbin.2_00674,VMGC
ERR10898141.sbin.2_00675,VMGC
ERR10898141.sbin.2_00676,VMGC
ERR10898141.sbin.2_00677,VMGC
ERR10898141.sbin.2_00678,VMGC
ERR10898141.sbin.2_00679,VMGC
ERR10898141.sbin.2_00680,VMGC
ERR10898141.sbin.2_00681,VMGC
ERR10898141.sbin.2_00682,VMGC
ERR10898141.sbin.2_00683,VMGC
ERR10898141.sbin.2_00684,VMGC
ERR10898141.sbin.2_00704,VMGC
ERR10898141.sbin.2_00705,VMGC
ERR10898141.sbin.2_00706,VMGC
ERR10898141.sbin.2_00711,VMGC
ERR10898141.sbin.2_00801,VMGC
ERR10898141.sbin.2_00802,VMGC
ERR10898141.sbin.2_00803,VMGC
ERR10898150.sbin.2_00236,Mixed
ERR10898150.sbin.2_00523,Mixed
ERR10898150.sbin.2_00795,VMGC
ERR10898150.sbin.2_00834,Mixed
ERR10898150.sbin.2_00850,VMGC
ERR10898152.sbin.3_00044,VMGC
ERR10898152.sbin.3_00045,VMGC
ERR10898152.sbin.3_00117,VMGC
ERR10898152.sbin.3_00255,VMGC
ERR10898152.sbin.3_00256,VMGC
ERR10898152.sbin.3_00257,VMGC
ERR10898152.sbin.3_00258,VMGC
ERR10898152.sbin.3_00259,VMGC
ERR10898152.sbin.3_00260,VMGC
ERR10898152.sbin.3_00312,VMGC
ERR10898152.sbin.3_00313,VMGC
ERR10898152.sbin.3_00337,VMGC
ERR10898152.sbin.3_00338,VMGC
ERR10898152.sbin.3_00387,VMGC
ERR10898152.sbin.3_00388,VMGC
ERR10898152.sbin.3_00467,Mixed
ERR10898152.sbin.3_00509,VMGC
ERR10898152.sbin.3_00510,VMGC
ERR10898152.sbin.3_00511,VMGC
ERR10898152.sbin.3_00512,VMGC
ERR10898152.sbin.3_00514,VMGC
ERR10898152.sbin.3_00515,VMGC
ERR10898152.sbin.3_00516,VMGC
ERR10898152.sbin.3_00517,VMGC
ERR10898152.sbin.3_00519,VMGC
ERR10898152.sbin.3_00520,VMGC
ERR10898152.sbin.3_00521,VMGC
ERR10898152.sbin.3_00522,VMGC
ERR10898152.sbin.3_00523,VMGC
ERR10898152.sbin.3_00527,VMGC
ERR10898152.sbin.3_00528,VMGC
ERR10898152.sbin.3_00566,VMGC
ERR10898152.sbin.3_01069,VMGC
ERR10898152.sbin.3_01070,VMGC
ERR10898152.sbin.3_01071,VMGC
ERR10898152.sbin.3_01072,VMGC
ERR10898152.sbin.3_01073,VMGC
ERR10898152.sbin.3_01074,VMGC
ERR10898152.sbin.3_01075,VMGC
ERR10898152.sbin.3_01076,VMGC
ERR10898152.sbin.3_01077,VMGC
ERR10898152.sbin.3_01079,VMGC
ERR10898152.sbin.3_01122,VMGC
ERR10898152.sbin.3_01123,VMGC
ERR10898152.sbin.3_01124,VMGC
ERR10898152.sbin.3_01125,VMGC
ERR10898152.sbin.3_01126,VMGC
ERR10898152.sbin.3_01127,VMGC
ERR10898152.sbin.3_01129,VMGC
ERR10898152.sbin.3_01130,VMGC
ERR10898152.sbin.3_01131,VMGC
ERR10898152.sbin.3_01132,VMGC
ERR10898152.sbin.3_01216,Mixed
ERR10898152.sbin.3_01217,Mixed
ERR10898152.sbin.3_01224,VMGC
ERR10898153.mbin.7_00069,Mixed
ERR10898153.mbin.7_00085,Mixed
ERR10898153.mbin.7_00223,VMGC
ERR10898153.mbin.7_00546,VMGC
ERR10898153.mbin.7_00596,VMGC
ERR10898155.mbin.1_00736,Mixed
ERR10898155.mbin.1_00763,Mixed
ERR10898156.sbin.2_00007,VMGC
ERR10898156.sbin.2_00008,VMGC
ERR10898156.sbin.2_00009,VMGC
ERR10898156.sbin.2_00010,VMGC
ERR10898156.sbin.2_00011,VMGC
ERR10898156.sbin.2_00012,VMGC
ERR10898156.sbin.2_00013,VMGC
ERR10898156.sbin.2_00018,VMGC
ERR10898156.sbin.2_00019,VMGC
ERR10898156.sbin.2_00043,VMGC
ERR10898156.sbin.2_00044,VMGC
ERR10898156.sbin.2_00045,VMGC
ERR10898156.sbin.2_00046,VMGC
ERR10898156.sbin.2_00047,VMGC
ERR10898156.sbin.2_00048,VMGC
ERR10898156.sbin.2_00062,VMGC
ERR10898156.sbin.2_00063,VMGC
ERR10898156.sbin.2_00064,VMGC
ERR10898156.sbin.2_00070,VMGC
ERR10898156.sbin.2_00093,VMGC
ERR10898156.sbin.2_00094,VMGC
ERR10898156.sbin.2_00095,VMGC
ERR10898156.sbin.2_00096,VMGC
ERR10898156.sbin.2_00097,VMGC
ERR10898156.sbin.2_00098,VMGC
ERR10898156.sbin.2_00099,VMGC
ERR10898156.sbin.2_00100,VMGC
ERR10898156.sbin.2_00101,VMGC
ERR10898156.sbin.2_00102,VMGC
ERR10898156.sbin.2_00103,VMGC
ERR10898156.sbin.2_00104,VMGC
ERR10898156.sbin.2_00133,VMGC
ERR10898156.sbin.2_00134,VMGC
ERR10898156.sbin.2_00135,VMGC
ERR10898156.sbin.2_00136,VMGC
ERR10898156.sbin.2_00137,VMGC
ERR10898156.sbin.2_00139,VMGC
ERR10898156.sbin.2_00140,VMGC
ERR10898156.sbin.2_00141,VMGC
ERR10898156.sbin.2_00142,VMGC
ERR10898156.sbin.2_00175,VMGC
ERR10898156.sbin.2_00176,VMGC
ERR10898156.sbin.2_00177,VMGC
ERR10898156.sbin.2_00178,VMGC
ERR10898156.sbin.2_00179,VMGC
ERR10898156.sbin.2_00180,VMGC
ERR10898156.sbin.2_00182,VMGC
ERR10898156.sbin.2_00183,VMGC
ERR10898156.sbin.2_00184,VMGC
ERR10898156.sbin.2_00185,VMGC
ERR10898156.sbin.2_00187,VMGC
ERR10898156.sbin.2_00188,VMGC
ERR10898156.sbin.2_00189,VMGC
ERR10898156.sbin.2_00190,VMGC
ERR10898156.sbin.2_00191,VMGC
ERR10898156.sbin.2_00192,VMGC
ERR10898156.sbin.2_00202,VMGC
ERR10898156.sbin.2_00204,VMGC
ERR10898156.sbin.2_00206,VMGC
ERR10898156.sbin.2_00207,VMGC
ERR10898156.sbin.2_00208,VMGC
ERR10898156.sbin.2_00209,VMGC
ERR10898156.sbin.2_00214,VMGC
ERR10898156.sbin.2_00215,VMGC
ERR10898156.sbin.2_00216,VMGC
ERR10898156.sbin.2_00217,Mixed
ERR10898156.sbin.2_00219,Mixed
ERR10898156.sbin.2_00222,Mixed
ERR10898156.sbin.2_00223,Mixed
ERR10898156.sbin.2_00228,VMGC
ERR10898156.sbin.2_00229,VMGC
ERR10898156.sbin.2_00246,VMGC
ERR10898156.sbin.2_00247,VMGC
ERR10898156.sbin.2_00248,VMGC
ERR10898156.sbin.2_00249,VMGC
ERR10898156.sbin.2_00250,VMGC
ERR10898156.sbin.2_00251,VMGC
ERR10898156.sbin.2_00260,VMGC
ERR10898156.sbin.2_00261,VMGC
ERR10898156.sbin.2_00262,VMGC
ERR10898156.sbin.2_00292,VMGC
ERR10898156.sbin.2_00293,VMGC
ERR10898156.sbin.2_00294,VMGC
ERR10898156.sbin.2_00295,VMGC
ERR10898156.sbin.2_00296,VMGC
ERR10898156.sbin.2_00297,VMGC
ERR10898156.sbin.2_00357,VMGC
ERR10898156.sbin.2_00358,VMGC
ERR10898156.sbin.2_00360,VMGC
ERR10898156.sbin.2_00364,VMGC
ERR10898156.sbin.2_00365,VMGC
ERR10898156.sbin.2_00418,VMGC
ERR10898156.sbin.2_00463,VMGC
ERR10898156.sbin.2_00464,VMGC
ERR10898156.sbin.2_00465,VMGC
ERR10898156.sbin.2_00467,VMGC
ERR10898156.sbin.2_00469,VMGC
ERR10898156.sbin.2_00591,VMGC
ERR10898156.sbin.2_00592,VMGC
ERR10898156.sbin.2_00593,VMGC
ERR10898156.sbin.2_00594,VMGC
ERR10898156.sbin.2_00595,VMGC
ERR10898156.sbin.2_00596,VMGC
ERR10898156.sbin.2_00597,VMGC
ERR10898156.sbin.2_00598,VMGC
ERR10898156.sbin.2_00623,VMGC
ERR10898156.sbin.2_00624,VMGC
ERR10898156.sbin.2_00625,VMGC
ERR10898156.sbin.2_00643,VMGC
ERR10898156.sbin.2_00647,VMGC
ERR10898156.sbin.2_00679,VMGC
ERR10898156.sbin.2_00680,VMGC
ERR10898156.sbin.2_00681,VMGC
ERR10898156.sbin.2_00682,VMGC
ERR10898156.sbin.2_00683,VMGC
ERR10898156.sbin.2_00684,VMGC
ERR10898156.sbin.2_00685,VMGC
ERR10898156.sbin.2_00687,VMGC
ERR10898156.sbin.2_00688,VMGC
ERR10898156.sbin.2_00690,VMGC
ERR10898156.sbin.2_00697,VMGC
ERR10898156.sbin.2_00698,VMGC
ERR10898156.sbin.2_00699,VMGC
ERR10898156.sbin.2_00700,VMGC
ERR10898156.sbin.2_00701,VMGC
ERR10898156.sbin.2_00754,VMGC
ERR10898156.sbin.2_00755,VMGC
ERR10898156.sbin.2_00756,VMGC
ERR10898156.sbin.2_00757,VMGC
ERR10898156.sbin.2_00758,VMGC
ERR10898156.sbin.2_00759,VMGC
ERR10898156.sbin.2_00760,VMGC
ERR10898156.sbin.2_00761,VMGC
ERR10898156.sbin.2_00762,VMGC
ERR10898156.sbin.2_00763,VMGC
ERR10898156.sbin.2_00764,VMGC
ERR10898156.sbin.2_00766,VMGC
ERR10898156.sbin.2_00767,VMGC
ERR10898156.sbin.2_00768,VMGC
ERR10898156.sbin.2_00769,VMGC
ERR10898156.sbin.2_00770,VMGC
ERR10898156.sbin.2_00796,VMGC
ERR10898156.sbin.2_00797,VMGC
ERR10898156.sbin.2_00798,VMGC
ERR10898156.sbin.2_00799,VMGC
ERR10898156.sbin.2_00800,VMGC
ERR10898156.sbin.2_00801,VMGC
ERR10898156.sbin.2_00802,VMGC
ERR10898156.sbin.2_00803,VMGC
ERR10898156.sbin.2_00805,VMGC
ERR10898156.sbin.2_00806,VMGC
ERR10898156.sbin.2_00807,VMGC
ERR10898156.sbin.2_00808,VMGC
ERR10898156.sbin.2_00809,VMGC
ERR10898156.sbin.2_00810,VMGC
ERR10898156.sbin.2_00811,VMGC
ERR10898156.sbin.2_00813,VMGC
ERR10898156.sbin.2_00865,VMGC
ERR10898156.sbin.2_00866,VMGC
ERR10898156.sbin.2_00867,VMGC
ERR10898156.sbin.2_00868,VMGC
ERR10898156.sbin.2_00869,VMGC
ERR10898156.sbin.2_00870,VMGC
ERR10898156.sbin.2_00871,VMGC
ERR10898156.sbin.2_00872,VMGC
ERR10898156.sbin.2_00873,VMGC
ERR10898156.sbin.2_00874,VMGC
ERR10898156.sbin.2_00875,VMGC
ERR10898156.sbin.2_00876,VMGC
ERR10898156.sbin.2_00877,VMGC
ERR10898156.sbin.2_00878,VMGC
ERR10898156.sbin.2_00879,VMGC
ERR10898156.sbin.2_00880,VMGC
ERR10898156.sbin.2_00882,VMGC
ERR10898156.sbin.2_00887,VMGC
ERR10898156.sbin.2_00901,VMGC
ERR10898156.sbin.2_00902,VMGC
ERR10898156.sbin.2_00903,VMGC
ERR10898156.sbin.2_00914,VMGC
ERR10898156.sbin.2_00932,VMGC
ERR10898156.sbin.2_00937,VMGC
ERR10898156.sbin.2_01029,VMGC
ERR10898156.sbin.2_01030,VMGC
ERR10898156.sbin.2_01031,VMGC
ERR10898156.sbin.2_01032,VMGC
ERR10898156.sbin.2_01092,VMGC
ERR10898156.sbin.2_01093,VMGC
ERR10898156.sbin.2_01094,VMGC
ERR10898156.sbin.2_01095,VMGC
ERR10898156.sbin.2_01096,VMGC
ERR10898156.sbin.2_01097,VMGC
ERR10898156.sbin.2_01098,VMGC
ERR10898156.sbin.2_01099,VMGC
ERR10898156.sbin.2_01143,VMGC
ERR10898156.sbin.2_01144,VMGC
ERR10898156.sbin.2_01146,VMGC
ERR10898156.sbin.2_01147,VMGC
ERR10898156.sbin.2_01148,VMGC
ERR10898156.sbin.2_01149,VMGC
ERR10898156.sbin.2_01150,VMGC
ERR10898156.sbin.2_01151,VMGC
ERR10898156.sbin.2_01152,VMGC
ERR10898156.sbin.2_01153,VMGC
ERR10898156.sbin.2_01154,VMGC
ERR10898156.sbin.2_01155,VMGC
ERR10898156.sbin.2_01156,VMGC
ERR10898156.sbin.2_01157,VMGC
ERR10898156.sbin.2_01158,VMGC
ERR10898156.sbin.2_01229,VMGC
ERR10898156.sbin.2_01230,VMGC
ERR10898156.sbin.2_01231,VMGC
ERR10898156.sbin.2_01232,VMGC
ERR10898156.sbin.2_01233,VMGC
ERR10898156.sbin.2_01271,Mixed
ERR10898156.sbin.2_01274,VMGC
ERR10898156.sbin.2_01333,VMGC
ERR10898156.sbin.2_01354,VMGC
ERR10898156.sbin.2_01355,VMGC
ERR10898156.sbin.2_01356,VMGC
ERR10898156.sbin.2_01357,VMGC
ERR10898156.sbin.2_01381,VMGC
ERR10898156.sbin.2_01382,VMGC
ERR10898156.sbin.2_01383,VMGC
ERR10898156.sbin.2_01384,VMGC
ERR10898156.sbin.2_01385,VMGC
ERR10898156.sbin.2_01386,VMGC
ERR10898156.sbin.2_01392,VMGC
ERR10898156.sbin.2_01393,VMGC
ERR10898156.sbin.2_01394,VMGC
ERR10898156.sbin.2_01395,VMGC
ERR10898156.sbin.2_01396,VMGC
ERR10898156.sbin.2_01401,VMGC
ERR10898156.sbin.2_01419,Mixed
ERR10898156.sbin.2_01420,Mixed
ERR10898156.sbin.2_01421,VMGC
ERR10898158.mbin.1_00966,Mixed
ERR10898162.mbin.1_00309,Mixed
ERR10898164.sbin.2_00032,VMGC
ERR10898164.sbin.2_00083,VMGC
ERR10898164.sbin.2_00104,VMGC
ERR10898164.sbin.2_00105,VMGC
ERR10898164.sbin.2_00106,VMGC
ERR10898164.sbin.2_00107,VMGC
ERR10898164.sbin.2_00108,VMGC
ERR10898164.sbin.2_00110,VMGC
ERR10898164.sbin.2_00128,VMGC
ERR10898164.sbin.2_00129,VMGC
ERR10898164.sbin.2_00212,VMGC
ERR10898164.sbin.2_00213,VMGC
ERR10898164.sbin.2_00214,VMGC
ERR10898164.sbin.2_00215,VMGC
ERR10898164.sbin.2_00216,VMGC
ERR10898164.sbin.2_00248,VMGC
ERR10898164.sbin.2_00362,VMGC
ERR10898164.sbin.2_00363,VMGC
ERR10898164.sbin.2_00364,VMGC
ERR10898164.sbin.2_00365,VMGC
ERR10898164.sbin.2_00376,VMGC
ERR10898164.sbin.2_00377,VMGC
ERR10898164.sbin.2_00378,VMGC
ERR10898164.sbin.2_00379,VMGC
ERR10898164.sbin.2_00380,VMGC
ERR10898164.sbin.2_00472,VMGC
ERR10898164.sbin.2_00473,VMGC
ERR10898164.sbin.2_00474,VMGC
ERR10898164.sbin.2_00506,Mixed
ERR10898164.sbin.2_00734,VMGC
ERR10898164.sbin.2_00735,VMGC
ERR10898164.sbin.2_00793,VMGC
ERR10898164.sbin.2_00794,VMGC
ERR10898164.sbin.2_00795,VMGC
ERR10898164.sbin.2_00868,Mixed
ERR10898164.sbin.2_00907,VMGC
ERR10898164.sbin.2_00908,VMGC
ERR10898164.sbin.2_00909,VMGC
ERR10898164.sbin.2_00910,VMGC
ERR10898164.sbin.2_00967,VMGC
ERR10898164.sbin.2_00970,VMGC
ERR10898164.sbin.2_00971,VMGC
ERR10898164.sbin.2_01015,VMGC
ERR10898164.sbin.2_01016,VMGC
ERR10898164.sbin.2_01071,VMGC
ERR10898164.sbin.2_01072,VMGC
ERR10898164.sbin.2_01073,VMGC
ERR10898164.sbin.2_01074,VMGC
ERR10898164.sbin.2_01075,VMGC
ERR10898170.mbin.1_00238,VMGC
ERR10898170.mbin.1_00824,VMGC
ERR10898173.mbin.1_00218,VMGC
ERR10898174.mbin.6_00542,Mixed
ERR10898174.mbin.6_00715,Mixed
ERR10898177.mbin.7_00045,VMGC
ERR10898177.mbin.7_00161,VMGC
ERR10898190.sbin.1_00078,Mixed
ERR10898190.sbin.1_00392,Mixed
ERR10898190.sbin.1_00419,VMGC
ERR10898190.sbin.1_00420,VMGC
ERR10898190.sbin.1_00421,VMGC
ERR10898190.sbin.1_00422,VMGC
ERR10898190.sbin.1_00659,VMGC
ERR10898203.mbin.1_00244,Mixed
ERR10898203.mbin.1_00673,VMGC
ERR10898203.mbin.1_00700,VMGC
ERR10898205.mbin.2_00056,VMGC
ERR10898205.mbin.2_00094,VMGC
ERR10898205.mbin.2_00096,VMGC
ERR10898205.mbin.2_00099,VMGC
ERR10898205.mbin.2_00168,Mixed
ERR10898205.mbin.2_00203,Mixed
ERR10898205.sbin.1_00597,Mixed
ERR10898205.sbin.1_00779,VMGC
ERR10898219.sbin.2_00173,VMGC
ERR10898219.sbin.2_00263,Mixed
ERR10898219.sbin.2_00498,VMGC
